date,open,high,close,low,volume,amount
2007-07-02,2084.742,2120.405,2105.108,2008.571,212551200,2434356437
2007-07-03,2109.457,2136.852,2127.624,2071.727,175406500,1972582943
2007-07-04,2125.131,2139.806,2057.123,2045.135,176125900,2074125863
2007-07-05,2017.912,2030.162,1928.704,1928.023,178829200,1917409577
2007-07-06,1893.898,2034.975,2027.277,1877.424,275889100,2745975603
2007-07-09,2048.162,2085.614,2068.642,2026.329,236918200,2473928463
2007-07-10,2075.924,2076.792,2003.432,1980.288,263157000,2539888019
2007-07-11,1985.088,2028.706,2008.358,1975.459,170451500,1816954948
2007-07-12,2016.328,2024.35,2012.066,1995.836,119117200,1317769123
2007-07-13,2008.568,2023.979,2006.492,1976.991,112887900,1192360733
2007-07-16,2012.838,2020.776,1953.237,1949.766,119966500,1331006268
2007-07-17,1949.173,2017.085,2001.36,1941.394,134419100,1482404005
2007-07-18,2001.767,2035.045,2005.496,1987.045,162797000,1743472241
2007-07-19,2008.372,2033.7,2033.295,1993.787,113120000,1364547570
2007-07-20,2031.697,2095.523,2095.523,2031.697,195800400,2281804042
2007-07-23,2097.692,2199.369,2198.033,2097.692,280063400,3238553315
2007-07-24,2207.923,2237.336,2184.641,2182.245,282135700,3276101861
2007-07-25,2182.145,2216.464,2215.836,2164.417,230522200,2742135916
2007-07-26,2229.559,2270.305,2254.861,2213.491,277069900,3205138481
2007-07-27,2243.196,2279.417,2262.2,2215.165,208673300,2559524717
2007-07-30,2265.026,2315.813,2302.036,2260.866,303713800,3623351159
2007-07-31,2297.333,2362.076,2360.697,2266.805,325373400,3923259145
2007-08-01,2365.77,2374.466,2200.499,2197.641,324681100,3952773797
2007-08-02,2201.227,2268.075,2234.876,2168.053,236705200,2849817692
2007-08-03,2254.186,2273.196,2259.639,2219.235,237654100,3035165600
2007-08-06,2287.249,2324.453,2324.397,2276.26,260674600,3494004815
2007-08-07,2327.801,2328.073,2305.11,2290.823,258168100,3412152325
2007-08-08,2292.532,2302.69,2260.148,2218.375,313178600,3324025918
2007-08-09,2262.822,2293.973,2292.316,2260.693,201838600,2598288560
2007-08-10,2285.975,2292.965,2236.448,2176.447,214098800,2646816579
2007-08-13,2232.082,2267.63,2267.261,2184.973,279972900,3449587562
2007-08-14,2278.265,2331.025,2318.041,2275.541,353674200,4046331942
2007-08-15,2317.797,2325.221,2301.17,2243.34,281213000,3230888472
2007-08-16,2293.93,2336.426,2319.448,2256.023,255141100,3136187837
2007-08-17,2316.737,2338.376,2295.696,2288.459,255057700,3316952550
2007-08-20,2338.155,2381.021,2370.26,2331.314,251928000,3511505280
2007-08-21,2380.861,2404.871,2393.789,2361.431,258014100,3432845809
2007-08-22,2367.704,2442.272,2425.815,2358.09,313506700,4284239239
2007-08-23,2444.559,2490.486,2489.61,2434.63,348443600,5003644271
2007-08-24,2497.815,2507.56,2483.712,2455.098,386923300,5010182596
2007-08-27,2501.239,2519.387,2458.466,2442.11,321319100,4429692363
2007-08-28,2448.014,2449.165,2426.905,2400.239,261502900,3635451413
2007-08-29,2417.05,2443.107,2424.847,2378.53,257450100,3598876696
2007-08-30,2446.505,2554.585,2541.536,2446.505,480885800,6075078743
2007-08-31,2564.917,2586.375,2552.613,2524.306,428788900,5409518955
2007-09-03,2574.456,2620.62,2602.159,2564.856,433315200,5814722709
2007-09-04,2606.31,2615.052,2567.599,2557.423,338525000,4833518070
2007-09-05,2574.7,2594.898,2578.048,2517.546,267268700,3728855510
2007-09-06,2589.839,2597.084,2580.248,2564.262,245929800,3487712502
2007-09-07,2568.247,2585.652,2522.015,2518.496,405494200,5213855068
2007-09-10,2494.032,2569.308,2569.075,2466.734,284011100,3730979481
2007-09-11,2569.577,2578.455,2383.506,2379.158,283390100,3883274742
2007-09-12,2370.364,2430.597,2404.576,2312.015,270401800,3487804693
2007-09-13,2417.289,2434.8,2434.253,2384.186,188625000,2635684146
2007-09-14,2438.684,2456.349,2448.174,2394.293,209422800,2734540929
2007-09-17,2439.332,2478.799,2470.746,2430.706,222134300,3091044602
2007-09-18,2466.137,2480.4,2457.479,2420.285,204706700,2850856649
2007-09-19,2462.137,2483.316,2445.371,2415.144,276259400,4239316739
2007-09-20,2448.23,2462.965,2443.007,2431.816,187295600,2720512410
2007-09-21,2448.218,2450.978,2407.295,2359.314,184389800,2589647521
2007-09-24,2422.738,2430.332,2420.695,2367.907,164047800,2307839038
