,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
50,002207,准油股份,0.25,-3.85,2.28,,0.41,1850.25,-3.02,,01-25
51,002206,海利得,0.52,-3.7,3.13,,0.67,4740.73,9.19,,01-22
52,002205,国统股份,0.39,94.22,2.27,,-0.65,2357.6,95.72,,01-22
53,002214,大立科技,0.43,,1.91,24.76,0.22,3190.86,,,01-18
54,002203,海亮股份,0.39,-24.9,1.62,,0.27,13537.33,27.66,,01-15
55,002212,南洋股份,0.6,,2.92,23.04,0.25,6807.5,,,01-14
56,002208,合肥城建,0.34,,2.96,6.96,-1.6,2692.22,,,01-09
57,002202,金风科技,0.27,-52.63,1.38,,-0.61,11969.63,110.48,,12-25
58,002201,九鼎新材,0.41,8.6,2.6,,0.57,2455.67,8.59,,12-25
59,002199,*ST东晶,0.34,17.24,2.28,,0.18,1547.4,17.36,,12-20
60,002204,大连重工,0.39,,1.67,27.81,0.42,6181.75,,,12-20
61,002200,云投生态,0.72,56.52,4.82,,,4531.86,77.74,,12-20
62,002197,证通电子,0.4,25.79,1.6,,-0.16,2617.8,26.0,,12-17
63,002198,嘉应制药,0.28,47.37,1.63,,0.18,1748.66,49.98,,12-17
64,002196,方正电机,0.44,22.22,2.23,,-0.08,2502.77,21.98,,12-11
65,002195,二三四五,0.41,51.85,2.12,,0.17,1751.68,50.58,,12-11
66,002194,武汉凡谷,1.02,24.66,3.37,,1.12,16353.67,24.66,,12-06
67,002193,山东如意,0.4,60.0,4.84,8.3,,2411.92,60.03,,12-06
68,002191,劲嘉股份,0.61,17.31,2.88,,0.56,12244.98,18.79,,12-04
69,002190,成飞集成,0.28,55.56,2.74,,0.33,2248.71,57.43,,11-30
70,002189,利达光电,0.17,6.25,1.4,12.74,0.16,2499.91,1.89,,11-30
71,000166,申万宏源,,,,,,477972.47,365.97,,11-22
72,002188,巴士在线,0.32,0.0,2.03,,-0.11,1925.42,0.82,,11-21
73,002187,广百股份,0.78,27.87,2.94,27.56,1.77,9365.89,27.39,,11-21
74,002186,全聚德,0.53,26.03,2.6,,1.04,5576.03,26.04,,11-19
75,002185,华天科技,0.47,45.7,2.52,,0.56,6083.98,45.72,,11-19
76,002184,海得控制,0.41,12.64,2.55,,-0.37,3345.43,14.97,,11-15
77,002181,粤传媒,0.32,,4.09,,0.16,6351.68,36.29,,11-15
78,002192,融捷股份,0.18,,1.46,12.93,-0.82,813.03,,,11-13
79,002180,艾派克,0.59,73.53,3.04,21.0,0.09,2470.59,74.52,,11-12
80,002183,怡亚通,1.03,4.04,4.14,,0.35,9565.0,36.63,,11-12
81,002182,云海金属,0.34,-5.56,2.39,15.11,-0.41,4724.61,4.54,,11-12
82,600241,时代万恒,0.1,,4.5,,-0.06,1013.88,1.97,,10-31
83,600315,上海家化,0.57,,4.78,,1.85,10001.92,47.89,,10-31
84,000630,铜陵有色,0.54,,3.58,,-0.31,52166.01,16.85,,10-31
85,002176,江特电机,0.45,31.21,4.81,,-0.14,2315.79,31.81,,10-31
86,600145,*ST新亿,0.02,,1.4,,-0.06,620.03,-44.92,,10-31
87,600483,福能股份,-0.04,,2.09,,-0.46,-1063.79,-238.09,,10-31
88,000823,超声电子,0.2,,2.57,,0.44,7602.26,41.27,,10-31
89,600007,中国国贸,0.22,,3.92,,0.34,22074.08,27.22,,10-31
90,000536,华映科技,0.18,,0.33,,-0.0,2183.08,370.19,,10-31
91,600071,凤凰光学,0.13,,2.23,,0.46,3070.06,8.54,,10-31
92,601666,平煤股份,0.85,,5.44,,1.9,91533.15,,,10-31
93,600754,锦江股份,0.32,,3.5,,0.15,19165.85,11.22,,10-31
94,600068,葛洲坝,0.32,,2.1,,-0.03,52910.04,1145.99,,10-31
95,000990,诚志股份,0.1,,3.64,,-0.12,2523.76,24.61,,10-31
96,002115,三维通信,0.35,,3.87,,-0.58,2626.51,25.14,,10-31
97,000839,中信国安,0.2,,5.77,,0.32,15787.67,-8.43,,10-31
98,601988,中国银行,0.18,,1.66,15.04,-0.04,4574400.0,45.03,,10-31
99,000651,格力电器,0.95,,4.98,,4.99,76235.39,53.27,,10-31
100,000601,韶能股份,0.1,,3.23,,0.32,9113.17,-4.05,,10-31
101,600516,方大炭素,0.19,,1.65,,0.18,7601.59,-253.66,,10-31
102,600015,华夏银行,0.39,,3.01,,-8.52,163218.24,28.96,,10-31
103,600636,三爱富,0.17,,2.42,,0.35,5517.33,-41.77,,10-31
104,600078,澄星股份,0.1,,2.0,,0.06,6681.32,24.92,,10-31
105,600129,太极集团,0.24,,4.96,,0.52,6089.5,12.35,,10-31
106,600359,新农开发,-0.09,,3.26,,-0.32,-2979.12,-299.98,,10-31
107,000010,美丽生态,-0.06,,0.51,,0.03,-840.51,-53.79,,10-31
108,000709,河钢股份,0.75,,4.5,,0.49,170604.9,46.33,,10-31
109,000898,鞍钢股份,1.11,,5.64,,1.28,656700.0,27.46,,10-31
110,600642,申能股份,0.49,,4.41,,0.78,141088.49,-2.5,,10-31
111,002179,中航光电,0.72,-6.49,4.23,,0.33,6408.0,19.66,,10-31
112,002141,贤丰控股,0.25,-7.41,3.57,,-0.34,1655.21,2.16,,10-31
113,601328,交通银行,0.31,47.62,2.49,13.15,2.62,1478600.0,56.28,,10-31
114,600215,长春经开,-0.25,,6.18,,0.21,-9085.3,-828.62,,10-31
115,000861,海印股份,0.18,,2.35,,0.36,1953.13,32.98,,10-31
116,600605,汇通能源,0.02,,1.66,,-0.82,314.71,43.75,,10-31
117,000029,深深房A,0.01,,1.11,,-0.08,1499.24,39.14,,10-31
118,600125,铁龙物流,0.25,,1.78,,0.44,19200.02,51.2,,10-31
119,000409,山东地矿,-0.02,,0.46,,0.22,-249.55,-37.76,,10-31
120,000848,承德露露,0.31,,2.72,,0.12,5937.68,49.92,,10-31
121,600654,中安消,0.03,,1.65,,-0.05,2155.3,3.57,,10-31
122,600811,东方集团,0.11,,3.9,,-0.1,11567.82,15.3,,10-31
123,002133,广宇集团,0.21,-38.24,4.13,,0.1,4582.86,-26.66,,10-31
124,002108,沧州明珠,0.19,-47.22,4.34,,-0.78,1292.24,-28.81,,10-31
125,600759,洲际油气,0.0,,-0.4,,-0.02,31.68,-110.17,,10-31
126,600221,海南航空,0.12,,2.11,,0.81,41862.04,96.55,,10-31
127,000988,华工科技,0.09,,2.6,,0.01,2676.64,16.05,,10-31
128,600248,延长化建,-0.26,,-0.29,,,-3644.18,-7.8,,10-31
129,000987,越秀金控,0.53,,3.83,,0.92,12776.79,30.18,,10-31
130,000023,深天地A,0.06,,2.08,,-0.13,793.34,20.6,,10-31
131,000905,厦门港务,0.22,,2.61,,0.25,11437.27,-27.14,,10-31
132,600629,华建集团,0.22,,0.23,,0.13,3336.94,-419.46,,10-31
133,600168,武汉控股,0.11,,3.26,,0.21,4708.59,39.24,,10-31
134,000951,中国重汽,1.57,,5.65,,0.08,50614.41,187.45,,10-31
135,000985,大庆华科,0.07,,3.28,,0.38,892.16,-13.25,,10-31
136,600722,金牛化工,-0.43,,-2.7,,-0.08,-17607.36,-11.59,,10-31
137,000617,石油济柴,0.34,,2.74,,-0.21,8034.69,0.23,,10-31
138,600077,宋都股份,0.06,,2.06,,0.12,970.13,-24.93,,10-31
139,600106,重庆路桥,0.33,,3.74,,0.05,11262.83,46.67,,10-31
140,600155,宝硕股份,-0.49,,-4.28,,0.2,-20286.7,20.4,,10-31
141,000977,浪潮信息,0.03,,4.48,,0.01,549.24,18.53,,10-31
142,600358,国旅联合,0.04,,1.2,,,1853.16,9.5,,10-31
143,000011,深物业A,-0.05,,1.05,,-0.17,-2932.24,-22.09,,10-31
144,600751,天海投资,0.01,,-0.11,,-0.12,291.46,-83.8,,10-31
145,600202,哈空调,0.58,,2.18,,0.77,14137.0,244.2,,10-31
146,600491,龙元建设,0.35,,3.46,,-0.03,13497.58,7.84,,10-31
147,600520,*ST中发,0.07,,2.49,,0.2,796.33,44.97,,10-31
148,600970,中材国际,0.87,,5.22,,2.77,14599.48,100.92,,10-31
149,600858,银座股份,0.6,,2.71,,0.54,7335.12,88.26,,10-31
150,600667,太极实业,0.04,,1.53,,-0.25,1586.77,16.63,,10-31
151,600830,香溢融通,0.16,,1.63,,-0.68,5645.58,122.77,,10-31
152,002009,天奇股份,0.22,,3.12,,-0.17,2437.62,10.71,,10-31
153,600191,华资实业,-0.15,,8.32,,0.07,-4501.41,-310.25,,10-31
154,000779,三毛派神,0.03,,1.38,,-0.13,626.47,-9.91,,10-31
155,000607,华媒控股,-0.2,,1.38,,0.05,-9728.49,-1074.14,,10-31
156,600122,宏图高科,0.13,,3.73,,0.06,4194.85,199.18,,10-31
157,000851,高鸿股份,0.02,,1.81,,-0.34,639.81,-22.74,,10-31
158,000850,华茂股份,0.08,,2.68,,0.09,5105.87,2.86,,10-31
159,601111,中国国航,0.29,,2.63,,0.53,348771.4,4.28,,10-31
160,000590,启迪古汉,0.05,,1.47,,0.25,1054.21,98.69,,10-31
161,600597,光明乳业,0.14,,2.18,,0.11,14084.47,7.62,,10-31
162,600737,中粮屯河,0.21,,1.49,,0.67,16888.12,117.53,,10-31
163,601919,中远海控,0.2,,3.7,,0.35,151789.5,,,10-31
164,000400,许继电气,0.21,,5.57,,-0.82,8103.93,-17.34,,10-31
165,600272,开开实业,-0.01,,0.34,,0.22,-278.09,-90.89,,10-31
166,002129,中环股份,0.19,-2.81,2.84,,0.39,6158.69,17.77,,10-31
167,600005,武钢股份,0.64,,3.21,,0.74,499591.91,91.01,,10-31
168,600716,凤凰股份,-0.02,,0.79,,0.09,-1222.53,-88.51,,10-31
169,600039,四川路桥,0.05,,2.48,,-0.63,1518.31,247.77,,10-31
170,002153,石基信息,1.17,25.81,8.53,,1.1,5112.18,30.27,,10-31
171,600684,珠江实业,0.06,,3.63,,-0.25,1213.77,39.29,,10-31
172,600871,石化油服,0.02,,2.09,,0.14,7641.6,-40.02,,10-31
173,000153,丰原药业,0.03,,2.42,,0.05,805.58,0.09,,10-31
174,000958,东方能源,-0.14,,3.57,,0.41,-4182.64,64.12,,10-31
175,000014,沙河股份,-0.07,,2.46,,-1.08,-972.04,-121.2,,10-31
176,600460,士兰微,0.16,,1.72,,-0.23,6478.49,1.24,,10-31
177,000625,长安汽车,0.26,,3.87,,0.54,50001.68,-6.25,,10-31
178,600699,均胜电子,-0.21,,1.34,,-0.01,-3921.57,-37.73,,10-31
179,600887,伊利股份,0.64,,5.63,,2.89,33064.02,12.41,,10-31
180,600767,运盛医疗,0.07,,1.12,,-0.14,2271.41,571.7,,10-31
181,600132,重庆啤酒,0.36,,2.41,,0.86,13227.55,22.12,,10-31
182,600236,桂冠电力,0.21,,2.55,,0.73,28591.21,9.09,,10-31
183,600432,*ST吉恩,2.18,,6.08,,0.69,53916.35,229.32,,10-31
184,600242,中昌数据,-0.13,,-2.41,,,-2188.48,30.51,,10-31
185,600428,中远海特,0.9,,4.4,,1.36,59201.34,36.07,,10-31
186,600329,中新药业,0.11,,3.66,,0.14,4110.5,17.93,,10-31
187,600676,交运股份,0.15,,2.61,,0.32,9006.3,66.45,,10-31
188,000099,中信海直,0.09,,2.53,,0.24,4752.13,10.83,,10-31
189,000903,云内动力,0.57,,3.84,,-0.06,16942.3,69.98,,10-31
190,000657,中钨高新,-0.16,,2.25,,0.18,-3639.12,218.94,,10-31
191,000036,华联控股,-0.04,,1.66,,0.08,-4916.15,-136.16,,10-31
192,000797,中国武夷,0.07,,2.52,,0.08,2734.07,33.45,,10-31
193,600004,白云机场,0.3,,4.34,,0.91,30277.78,38.06,,10-31
194,600556,ST慧球,-0.22,,2.27,,0.02,-6793.84,16.82,,10-31
195,600536,中国软件,0.22,,3.55,,-0.57,3519.01,37.18,,10-31
196,600610,中毅达,0.29,,0.83,,-0.08,10420.55,-372.45,,10-31
197,600626,申达股份,0.31,,3.5,,0.15,14753.73,78.71,,10-31
198,000533,万家乐,0.15,,0.95,,0.11,8632.42,245.52,,10-31
199,002103,广博股份,0.25,,2.63,,0.35,5554.12,12.08,,10-31
200,600152,维科精华,0.32,,2.8,,-0.89,9306.61,226.54,,10-31
201,600183,生益科技,0.38,,2.01,,0.2,35890.16,-0.67,,10-31
202,600297,广汇汽车,0.11,,4.4,,0.17,1515.52,0.51,,10-31
203,000836,鑫茂科技,0.15,,2.2,,-0.26,1824.62,3.25,,10-31
204,000016,深康佳A,0.09,,5.58,,0.36,5567.05,15.09,,10-31
205,600196,复星医药,0.23,,2.67,,0.09,28360.53,60.26,,10-31
206,600815,厦工股份,0.3,,2.04,,-0.01,16279.46,216.61,,10-31
207,600388,龙净环保,0.43,,5.26,,0.54,7130.85,37.95,,10-31
208,600017,日照港,0.17,,3.57,,0.4,10915.37,-6.88,,10-31
209,000524,岭南控股,0.03,,2.03,,0.21,740.19,121.59,,10-31
210,000877,天山股份,0.39,,3.08,,2.45,8191.07,92.27,,10-31
211,600328,兰太实业,0.08,,2.45,,0.15,3026.18,12.05,,10-31
212,000027,深圳能源,0.55,,4.39,,1.52,65644.89,15.8,,10-31
213,600275,武昌鱼,-0.1,,0.64,,0.04,-5112.36,50.32,,10-31
214,000012,南玻A,0.29,,2.47,,0.86,29427.51,14.66,,10-31
215,600234,*ST山水,-0.03,,-3.7,,-0.06,-470.77,-59.23,,10-31
216,600299,安迪苏,0.67,,7.32,,0.23,27113.26,97.91,,10-31
217,000540,中天城投,0.23,,1.08,,0.05,7583.29,457.99,,10-31
218,002177,御银股份,0.79,182.14,2.39,,0.44,4380.96,207.03,,10-31
219,600698,湖南天雁,-0.02,,0.49,,-0.03,-1508.4,-384.87,,10-31
220,600779,水井坊,0.26,,2.5,,0.57,12604.75,130.0,,10-31
221,000429,粤高速A,0.34,,2.59,,0.41,42604.86,48.64,,10-31
222,600270,外运发展,0.45,,5.02,,-0.25,41081.17,7.96,,10-31
223,000089,深圳机场,0.26,,2.39,,0.27,37255.79,12.1,,10-31
224,600345,长江通信,0.13,,4.81,,-0.17,2583.05,52.4,,10-31
225,002175,东方网络,0.39,11.43,4.44,,0.18,1642.25,10.04,,10-31
226,000021,深科技,0.61,,3.91,,0.08,53428.33,109.66,,10-31
227,600158,中体产业,0.08,,1.97,,0.87,3803.31,184.87,,10-31
228,600421,仰帆控股,-0.5,,2.11,,-0.02,-9430.89,-826.52,,10-31
229,600624,复旦复华,0.05,,1.44,,0.19,1637.95,5.11,,10-31
230,600846,同济科技,0.1,,1.87,,-0.13,2664.25,-484.97,,10-31
231,600658,电子城,-0.06,,1.01,,0.02,-1004.83,-60.85,,10-31
232,002080,中材科技,0.27,,4.14,,-0.21,4026.08,10.13,,10-31
233,600052,浙江广厦,0.22,,1.56,,2.03,16372.37,-171.16,,10-31
234,600225,天津松江,-0.11,,-1.86,,0.03,-5771.64,132.28,,10-31
235,600745,中茵股份,0.09,,-1.8,,,1083.94,-160.79,,10-31
236,000982,中银绒业,-0.09,,0.66,,0.75,-1350.27,-59.72,,10-31
237,000697,炼石有色,-0.18,,2.51,,-0.26,-3284.56,-147.35,,10-31
238,000695,滨海能源,-0.02,,1.54,,0.28,-433.99,-125.27,,10-31
239,000066,长城电脑,0.22,,3.83,,0.25,9980.41,43.4,,10-31
240,000697,炼石有色,-0.18,,2.51,,-0.26,-3284.56,-147.35,,10-31
241,000695,滨海能源,-0.02,,1.54,,0.28,-433.99,-125.27,,10-31
242,000066,长城电脑,0.22,,3.83,,0.25,9980.41,43.4,,10-31
243,000930,中粮生化,-0.38,,1.49,,0.89,-37127.78,-494.69,,10-31
244,000045,深纺织A,0.04,,1.62,,0.03,891.73,18.5,,10-31
245,600883,博闻科技,0.09,,1.27,,0.01,2072.56,-6.44,,10-31
246,002178,延华智能,0.36,-76.16,2.08,,-0.25,2139.46,24.06,,10-31
247,600088,中视传媒,0.14,,3.35,,1.06,3231.58,25.43,,10-31
248,600763,通策医疗,0.08,,1.09,,0.37,1258.65,-2691.24,,10-31
249,600833,第一医药,0.09,,1.59,,0.2,1421.48,56.17,,10-31
250,002092,中泰化学,0.75,,5.69,,1.31,17669.46,90.68,,10-31
251,600385,山东金泰,-0.13,,-1.5,,,-1902.45,36.88,,10-31
252,000918,嘉凯城,-0.57,,-0.19,,0.22,-15392.9,1353.46,,10-31
253,000070,特发信息,0.02,,2.49,,-0.17,422.4,179.15,,10-31
254,000878,云南铜业,0.88,,5.56,,0.59,111019.43,35.3,,10-31
255,600360,华微电子,0.48,,4.12,,0.45,11211.16,34.58,,10-31
256,600496,精工钢构,0.27,,3.1,,0.47,6144.68,28.44,,10-31
257,600555,海航创新,0.19,,4.88,,0.42,8122.71,39.62,,10-31
258,600623,华谊集团,0.14,,1.9,,0.28,12673.45,53.73,,10-30
259,600150,中国船舶,4.41,,12.91,,5.28,212885.64,1371.63,,10-30
260,600838,上海九百,0.01,,1.42,,0.04,322.35,15.73,,10-30
261,000488,晨鸣纸业,0.46,,4.94,,0.32,68522.25,51.01,,10-30
262,600290,华仪电气,0.31,,1.8,,-0.39,5480.92,1003.27,,10-30
263,002173,*ST创疗,0.59,54.29,4.69,,0.03,2968.01,54.05,,10-30
264,000859,国风塑业,0.03,,2.49,,0.2,1342.76,27.17,,10-30
265,600455,博通股份,0.05,,3.11,,0.58,313.57,124.34,,10-30
266,000002,万科A,0.29,,3.8,,-0.86,191688.68,41.05,,10-30
267,000829,天音控股,0.31,,2.52,,-1.22,15498.19,96.38,,10-30
268,600985,雷鸣科化,0.18,,3.27,,0.01,1572.96,33.25,,10-30
269,600824,益民集团,0.12,,2.13,,0.24,5907.85,-52.0,,10-30
270,000529,广弘控股,-0.14,,-1.3,,-0.03,-5661.19,-44.6,,10-30
271,002074,国轩高科,0.3,,3.87,,-0.23,2451.44,33.21,,10-30
272,600761,安徽合力,0.72,,5.3,,0.9,25615.8,37.09,,10-30
273,600706,曲江文旅,0.02,,0.13,,0.02,140.73,-144.18,,10-30
274,600320,振华重工,0.49,,2.2,,0.44,150530.74,27.04,,10-30
275,000932,华菱钢铁,0.46,,5.12,,1.03,102266.86,75.76,,10-30
276,600485,信威集团,0.09,,2.07,,-0.32,1203.05,5.16,,10-30
277,600020,中原高速,0.24,,2.76,,0.46,44600.57,3.93,,10-30
278,002049,紫光国芯,0.28,,4.09,,0.38,2371.15,5.03,,10-30
279,600857,宁波中百,0.14,,1.78,,-0.19,3087.85,2709.87,,10-30
280,600166,福田汽车,0.35,,2.2,,1.11,28518.44,-1469.34,,10-30
281,000603,盛达矿业,0.02,,0.63,,0.01,328.19,39.16,,10-30
282,600259,广晟有色,-0.2,,-0.19,,0.16,-4261.34,-4.54,,10-30
283,002048,宁波华翔,0.43,,3.52,,-0.01,11825.7,47.28,,10-30
284,000880,潍柴重机,0.17,,1.23,,0.68,4669.24,-226.66,,10-30
285,000661,长春高新,0.02,,2.45,,1.35,302.67,-112.56,,10-30
286,000816,智慧农业,0.13,,2.28,,-0.17,7571.16,186.04,,10-30
287,600337,美克家居,0.13,,3.89,,0.42,2598.25,1.71,,10-30
288,600718,东软集团,0.46,,5.48,,0.87,12832.42,154.31,,10-30
289,600418,江淮汽车,0.25,,3.12,,0.5,29978.3,-13.88,,10-30
290,601808,中海油服,0.42,68.0,4.17,,0.36,169967.73,66.84,,10-30
291,600410,华胜天成,0.43,,3.54,,-0.43,14339.61,55.94,,10-30
292,600645,中源协和,0.02,,0.26,,0.23,648.19,-78.15,,10-30
293,601628,中国人寿,0.87,,5.97,,,2469600.0,,,10-30
294,600175,美都能源,0.08,,2.98,,-0.47,1390.29,200.87,,10-30
295,000100,TCL集团,0.07,,1.27,,-0.34,19050.94,-126.96,,10-30
296,600289,亿阳信通,0.2,,4.27,,-0.37,5947.63,-1.74,,10-30
297,600468,百利电气,0.07,,1.3,,0.19,2153.76,21.89,,10-30
298,000837,秦川机床,0.25,,3.16,,0.28,5842.79,47.5,,10-30
299,600860,京城股份,0.03,,2.76,,0.01,1084.96,-22.84,,10-30
300,600185,格力地产,-0.1,,1.54,,0.03,-3460.61,-612.55,,10-30
301,000676,智度股份,0.03,,1.41,,0.18,965.4,49.74,,10-30
302,600528,中铁二局,0.27,,3.92,,0.48,24672.02,306.52,,10-30
303,600010,包钢股份,0.24,,2.07,,0.64,104005.07,116.05,,10-30
304,600340,华夏幸福,-0.06,,2.27,,-0.1,-814.14,-5673.22,,10-30
305,600635,大众公用,0.14,,1.62,,0.03,17649.02,188.65,,10-30
306,600056,中国医药,0.47,,3.15,,-0.49,11358.84,101.13,,10-30
307,000552,靖远煤电,0.17,,1.45,,0.21,3042.54,-12.6,,10-30
308,000504,*ST生物,0.0,,1.43,,-0.08,78.23,-51.68,,10-30
309,600825,新华传媒,0.18,,3.35,,0.25,4825.51,-773.25,,10-30
310,000882,华联股份,0.07,,2.38,,0.08,1698.86,3.11,,10-30
311,600117,西宁特钢,0.29,,3.3,,0.73,20702.24,42.6,,10-30
312,000636,风华高科,0.24,,3.3,,0.25,15894.52,366.7,,10-30
313,000758,中色股份,0.44,,2.67,,0.09,25729.84,72.16,,10-30
314,600019,宝钢股份,0.6,,4.9,,1.1,1054823.63,15.98,,10-30
315,600085,同仁堂,0.48,,6.11,,0.3,20803.89,5.06,,10-30
316,601588,北辰实业,0.08,,2.43,,-2.43,27941.51,8.97,,10-30
317,002053,云南能投,0.46,,5.56,,0.93,8505.89,20.35,,10-30
318,000150,宜华健康,0.16,,1.39,,-0.01,5108.93,425.43,,10-30
319,002145,中核钛白,0.02,-33.33,3.55,,-0.24,339.52,2.02,,10-30
320,002020,京新药业,0.03,,2.95,,-0.18,256.48,-80.28,,10-30
321,000031,中粮地产,0.38,,3.58,,-0.81,27629.85,175.34,,10-30
322,002039,黔源电力,0.24,,3.8,,1.09,3429.67,-187.27,,10-30
323,600438,通威股份,0.2,,1.42,,0.61,13905.18,3.28,,10-30
324,600531,豫光金铅,0.57,,3.99,,-1.95,13117.6,31.98,,10-30
325,600576,万家文化,0.02,,2.07,,0.42,361.96,-118.48,,10-30
326,600987,航民股份,0.24,,3.26,,0.19,7799.49,58.72,,10-30
327,600879,航天电子,0.33,,4.54,,-0.45,16677.01,17.68,,10-30
328,600621,华鑫股份,0.16,,1.92,,-0.04,8506.11,32.66,,10-30
329,600119,长江投资,0.03,,1.67,,0.13,834.62,5.21,,10-30
330,601600,中国铝业,0.68,,4.59,,0.61,843987.4,,,10-30
331,600748,上实发展,0.17,,2.31,,1.19,10149.52,-33.35,,10-30
332,600695,绿庭投资,0.02,,0.32,,0.12,1200.33,6.19,,10-30
333,002071,长城影视,0.08,,2.74,,0.07,1013.15,-48.63,,10-30
334,000096,广聚能源,0.34,,2.72,,-0.23,18074.29,70.9,,10-30
335,000901,航天科技,-0.07,,1.6,,0.0,-1512.8,-16.83,,10-30
336,000993,闽东电力,0.04,,3.43,,0.31,1425.96,-40.55,,10-30
337,600526,菲达环保,0.09,,3.49,,0.12,1188.26,-1.56,,10-30
338,600609,金杯汽车,0.03,,0.62,,0.15,3258.58,-118.05,,10-30
339,600163,中闽能源,0.02,,3.82,,0.02,637.37,-25.48,,10-30
340,600336,澳柯玛,-0.15,,2.51,,-0.06,-5139.62,-59.1,,10-30
341,601006,大秦铁路,0.36,,2.78,,0.53,466447.59,43.17,,10-30
342,600537,亿晶光电,0.1,,2.16,,0.3,2265.16,21.2,,10-30
343,000587,金洲慈航,-0.18,,-0.64,,-0.07,-3280.93,40.66,,10-30
344,600872,中炬高新,0.07,,1.96,,0.22,4966.99,89.64,,10-30
345,600807,天业股份,0.08,,1.93,,0.08,1275.37,-170.55,,10-30
346,600153,建发股份,0.73,,6.54,,0.05,45458.18,81.77,,10-30
347,002067,景兴纸业,0.21,,2.35,,-0.26,6194.17,41.35,,10-30
348,600137,浪莎股份,5.03,,1.32,,-0.0,33789.31,-4689.49,,10-30
349,002017,东信和平,0.24,,3.51,,-0.1,2811.81,69.65,,10-30
350,600760,*ST黑豹,-0.0,,1.57,,0.03,-86.67,-95.11,,10-30
351,002059,云南旅游,0.04,,2.42,,0.3,921.84,-35.23,,10-30
352,600323,瀚蓝环境,0.35,,4.15,,0.63,7386.59,7.54,,10-30
353,000566,海南海药,0.1,,1.3,,0.06,1924.76,-8.53,,10-30
354,600356,恒丰纸业,0.19,,5.3,,0.17,2864.45,-5.41,,10-30
355,000043,中航地产,0.23,,6.12,,0.32,3644.71,4.67,,10-30
356,600731,湖南海利,0.02,,2.37,,0.05,451.81,-36.08,,10-30
357,600490,鹏欣资源,0.03,,2.4,,-0.14,350.92,96.14,,10-30
