,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
80,603029,天鹅股份,0.69,-6.76,,13.56,0.13,4813.63,-7.21,,06-11
81,603027,千禾味业,0.52,,2.52,22.33,0.53,6189.46,31.54,,06-11
82,002769,普路通,0.84,-10.64,,17.8,-1.02,4660.46,-5.58,,06-10
83,300483,沃施股份,0.75,-1.32,4.14,20.55,0.49,3288.51,14.35,,06-10
84,601211,国泰君安,0.43,-25.86,5.2,8.41,-1.09,248996.51,-8.08,,06-10
85,002771,真视通,0.98,16.67,3.13,36.04,0.53,5891.78,16.42,,06-10
86,603838,四通股份,0.44,-26.67,2.8,17.23,0.58,4433.1,-16.24,,06-10
87,300481,濮阳惠成,0.77,42.59,2.62,33.86,0.71,4598.81,46.96,,06-10
88,300488,恒锋工具,1.35,3.05,4.49,35.46,1.59,6759.14,3.13,,06-10
89,002776,柏堡龙,1.15,40.24,3.76,36.08,0.56,9033.44,54.91,,06-10
90,603589,口子窖,0.84,15.07,,31.62,0.78,45597.33,14.95,,06-10
91,300480,光力科技,0.64,3.23,3.03,22.83,0.1,4444.32,14.63,,06-10
92,300487,蓝晓科技,0.92,16.46,4.73,21.63,0.85,5548.15,17.25,,06-10
93,300482,万孚生物,0.57,,2.76,23.18,1.13,3790.85,19.69,,06-10
94,603223,恒通股份,0.61,8.93,,24.29,1.19,5529.32,9.26,,06-10
95,002775,文科园林,0.97,2.11,4.1,26.8,-0.85,8719.79,7.93,,06-10
96,300486,东杰智能,0.48,-4.0,2.7,19.51,0.1,4991.3,7.21,,06-10
97,300489,中飞股份,0.94,-3.48,5.01,20.73,1.37,3202.01,14.97,,06-10
98,603117,万林股份,0.29,70.59,2.13,14.6,0.44,10138.46,75.41,,06-10
99,002773,康弘药业,0.51,17.88,3.03,20.21,0.78,20274.56,22.86,,06-10
100,002768,国恩股份,0.76,24.59,,24.77,0.71,4549.59,24.97,,06-10
101,603116,红蜻蜓,0.85,7.59,,29.12,0.27,29640.28,7.0,,06-10
102,002770,科迪乳业,0.41,115.79,,20.12,0.1,8400.17,157.99,,06-10
103,300485,赛升药业,1.47,44.12,4.0,43.9,1.69,13256.67,56.59,,06-10
104,603085,天成自控,0.38,-15.56,2.17,19.0,0.4,2820.75,-16.78,,06-10
105,002772,众兴菌业,0.59,,3.13,22.78,0.85,6399.17,46.85,,06-10
106,603979,金诚信,1.14,70.15,,31.35,0.5,32024.8,69.58,,06-10
107,600936,广西广电,0.28,154.55,,31.85,0.72,33598.06,171.36,,06-09
108,603929,亚翔集成,0.3,66.67,2.6,12.06,0.86,4737.64,64.74,,06-08
109,300519,新光药业,0.95,,2.36,47.18,0.9,5683.77,21.31,,06-08
110,603798,康普顿,0.67,15.52,,28.5,0.65,5062.48,16.78,,06-08
111,603528,多伦科技,0.49,63.78,,41.26,1.08,7534.93,63.79,,06-08
112,601163,三角轮胎,1.04,,4.52,23.3,1.79,62238.38,26.85,,06-08
113,300583,赛托生物,,,,-12.06,,-149.3,,,06-05
114,300512,中亚股份,0.73,,2.5,34.43,0.65,7428.4,6.94,,06-05
115,300517,海波重科,0.43,38.71,2.93,15.98,1.44,3321.57,37.42,,06-05
116,300474,景嘉微,0.6,,1.57,46.28,0.18,6041.39,12.35,,06-05
117,603843,正平股份,0.3,-3.23,2.32,13.96,1.05,5480.79,1.43,,06-03
118,603779,威龙股份,0.57,-26.92,2.78,22.67,0.81,8497.54,-27.08,,06-03
119,603069,海汽集团,0.25,19.05,,13.56,0.9,6008.8,22.21,,06-03
120,300502,新易盛,1.13,18.95,4.46,29.16,0.79,6574.77,25.06,,06-01
121,002793,东音股份,0.72,,2.74,30.03,0.44,5366.62,65.02,,06-01
122,300471,厚普股份,1.82,35.9,5.4,39.44,3.87,10271.45,39.68,,05-26
123,002767,先锋电子,0.81,6.58,3.04,28.16,0.69,6042.8,6.6,,05-26
124,300470,日机密封,1.82,49.18,5.0,43.85,0.81,7284.91,48.75,,05-25
125,002766,索菱股份,0.49,-19.67,3.39,15.29,0.56,6669.33,-13.66,,05-25
126,603616,韩建河山,0.4,-34.12,2.73,15.67,0.63,4360.49,-33.11,,05-25
127,300479,神思电子,0.62,14.81,2.11,33.51,0.47,3707.51,13.49,,05-25
128,300469,信息发展,0.49,14.45,1.82,31.26,0.69,2460.25,14.45,,05-25
129,002765,蓝黛传动,0.49,-30.0,2.98,17.73,0.31,7578.89,-30.69,,05-25
130,603066,音飞储存,0.72,40.74,3.81,20.93,0.68,5413.42,40.64,,05-25
131,300478,杭州高新,0.76,13.43,3.3,26.02,0.3,3802.27,14.2,,05-25
132,002763,汇洁股份,0.62,-3.13,3.29,20.8,0.92,10056.38,-3.61,,05-25
133,300477,合纵科技,0.85,,3.43,27.54,1.44,6953.56,26.15,,05-25
134,601985,中国核电,0.26,,,13.04,1.08,210917.96,-0.81,,05-25
135,300473,德尔股份,1.65,,7.08,25.77,1.78,12339.4,4.8,,05-25
136,002762,金发拉比,1.35,40.63,,35.12,0.97,6901.72,40.29,,05-25
137,300476,胜宏科技,0.7,,4.03,19.14,1.62,7749.7,30.56,,05-25
138,601968,宝钢包装,0.17,-22.73,,8.48,,10729.72,-3.82,,05-25
139,300472,新元科技,0.62,31.91,2.66,26.06,0.47,3110.43,31.03,,05-25
140,002761,多喜爱,0.9,30.43,3.38,30.57,0.75,8067.67,30.8,,05-25
141,300475,聚隆科技,0.64,30.61,2.37,31.22,1.47,9607.89,31.3,,05-25
142,601368,绿城水务,0.3,19.91,1.95,16.55,0.72,17840.45,19.9,,05-25
143,300464,星徽精密,0.68,33.33,3.35,21.03,0.75,4215.55,36.75,,05-25
144,002760,凤形股份,0.68,-6.85,,15.12,0.92,4508.1,-3.32,,05-25
145,300462,华铭智能,0.98,-3.92,3.36,33.87,1.19,5082.8,42.23,,05-11
146,603198,迎驾贡酒,0.65,4.84,2.75,26.02,0.87,46594.58,4.02,,05-11
147,300468,四方精创,1.08,,3.18,40.73,0.95,8068.69,12.58,,05-11
148,603885,吉祥航空,0.46,-58.56,,18.16,0.79,22953.39,-56.03,,05-11
149,002759,天际股份,0.7,20.69,2.65,29.54,0.98,5010.15,19.82,,05-11
150,603108,润达医疗,0.83,1.67,4.82,18.88,0.55,5879.47,7.89,,05-11
151,300467,迅游科技,1.03,51.47,3.23,37.9,1.51,3090.94,52.45,,05-11
152,603669,灵康药业,0.49,,1.21,52.48,0.73,9517.35,70.7,,05-11
153,002758,华通医药,1.01,-15.13,5.27,21.15,1.34,4235.93,-3.96,,05-11
154,603026,石大胜华,0.79,2.6,5.43,15.56,0.48,11945.4,2.17,,05-11
155,300466,赛摩电气,0.64,6.67,3.31,21.29,-0.12,3826.26,6.82,,05-11
156,603598,引力传媒,0.44,10.0,2.04,24.28,0.14,4430.11,10.07,,05-11
157,002757,南兴装备,0.5,-23.61,,19.32,0.78,4119.59,-23.61,,05-11
158,603023,威帝股份,1.02,-10.53,3.88,30.36,0.69,6140.04,-10.29,,05-11
159,300465,高伟达,0.53,3.92,2.36,25.11,0.72,5266.83,2.83,,05-11
160,603568,伟明环保,0.29,70.59,1.96,19.05,0.64,11663.18,67.27,,05-11
161,603918,金桥信息,0.71,2.9,,24.47,0.21,4653.43,2.57,,05-11
162,300463,迈克生物,1.07,32.1,2.98,42.69,0.75,15820.94,31.39,,05-11
163,603300,华铁科技,0.47,4.44,3.29,15.34,0.34,7129.23,14.75,,05-11
164,603901,永创智能,0.89,23.61,,26.34,0.67,6647.31,32.07,,05-11
165,300577,开润股份,,,1.76,,0.21,2074.68,,,05-08
166,300509,新美星,0.64,,2.96,26.43,0.47,3575.36,42.41,,04-29
167,300461,田中精机,0.88,0.0,3.38,28.89,0.47,4405.23,6.59,,04-28
168,603989,艾华集团,0.67,3.08,3.81,19.36,1.08,10057.57,3.95,,04-27
169,603311,金海环境,0.22,-45.0,1.47,16.1,0.1,3448.21,-30.7,,04-27
170,300455,康拓红外,0.5,0.0,2.38,23.4,0.45,5224.4,-0.26,,04-27
171,002753,永东股份,0.81,-8.87,,16.39,0.2,5968.02,-8.87,,04-24
172,300451,创业软件,0.86,-8.51,5.11,18.46,0.48,4405.0,-6.6,,04-24
173,603227,雪峰科技,0.57,9.14,,15.53,0.82,14018.03,12.59,,04-24
174,300458,全志科技,4.76,798.11,5.42,145.99,3.65,57117.15,869.48,,04-24
175,603968,醋化股份,0.86,-9.47,,16.21,1.93,6573.32,-2.59,,04-24
176,300450,先导智能,0.85,10.45,4.05,23.47,-0.65,4338.46,10.45,,04-24
177,603022,新通联,0.85,8.42,,34.0,0.58,5098.31,8.43,,04-24
178,300457,赢合科技,0.64,17.04,2.6,28.3,0.65,3765.49,17.87,,04-24
179,603718,海利生物,0.54,5.88,2.23,26.27,0.58,11254.58,4.91,,04-24
180,300456,耐威科技,0.79,-1.48,2.54,36.66,-0.15,4965.76,6.79,,04-24
181,603599,广信股份,1.13,-8.13,,16.6,1.07,15940.53,-8.25,,04-24
182,002756,永兴特钢,1.51,-1.95,,19.45,1.22,22606.28,-2.42,,04-24
183,300453,三鑫医疗,0.8,29.03,2.67,33.75,0.69,4769.76,36.17,,04-24
184,603566,普莱柯,1.08,12.5,,34.38,1.23,12921.23,11.99,,04-24
185,300460,惠伦晶体,0.4,11.11,2.05,21.44,0.8,5020.4,10.91,,04-24
186,002755,东方新星,0.79,21.54,3.47,25.27,1.4,5995.41,22.02,,04-24
187,300452,山河药辅,0.92,46.03,3.48,29.63,0.76,3216.3,47.23,,04-24
188,603355,莱克电气,0.92,33.33,,36.08,0.97,33074.42,32.44,,04-24
189,300459,金科娱乐,0.62,8.77,4.29,15.64,1.48,4946.11,8.33,,04-24
190,002753,永东股份,0.81,-8.87,,16.39,0.2,5968.02,-8.87,,04-24
191,002751,易尚展示,1.13,8.65,3.71,35.16,1.03,5935.7,7.85,,04-08
192,300446,乐凯新材,0.95,37.68,2.8,41.1,0.76,4388.09,38.62,,04-07
193,603883,老百姓,0.63,28.57,3.25,21.27,0.74,12503.65,26.35,,04-03
194,300448,浩云科技,0.68,19.3,2.58,30.07,0.39,4051.04,18.53,,04-03
195,300445,康斯特,,,3.93,22.69,0.72,2452.67,7.51,10派1.6619,04-03
196,603318,派思股份,0.51,6.25,2.29,24.86,0.25,4562.72,12.41,,04-03
197,300404,博济医药,0.67,26.42,3.41,21.67,0.83,3330.25,25.95,,04-03
198,600996,贵广网络,0.07,,0.91,8.52,1.06,5568.07,,,04-03
199,603818,曲美家居,0.49,11.36,2.59,20.7,0.66,8822.62,11.23,,04-03
200,300444,双杰电气,,,2.79,22.16,,5645.38,13.48,10派2,04-03
201,300443,金雷风电,1.0,4.17,6.15,17.71,2.67,4504.04,10.16,,04-03
202,603315,福鞍股份,0.62,-8.82,4.32,15.36,0.83,4622.17,-9.64,,04-03
203,002752,昇兴股份,0.3,-16.67,2.03,16.11,0.18,10918.38,-14.63,,04-03
204,603808,歌力思,1.02,25.93,4.12,28.24,1.25,12230.29,26.45,,04-03
205,300441,鲍斯股份,0.75,19.05,2.67,32.6,0.78,4738.64,18.1,,04-03
206,300442,普丽盛,0.96,28.0,4.27,25.12,0.91,7200.09,28.18,,04-03
207,603025,大豪科技,0.43,-46.25,1.78,29.6,0.71,16898.53,-41.58,,04-03
208,300434,金石东方,1.11,4.72,3.19,42.41,0.72,5685.99,5.35,,04-03
209,603789,星光农机,1.17,63.29,2.6,48.79,1.89,17620.8,63.29,,04-03
210,300440,运达科技,1.05,15.38,4.27,27.82,,8782.58,15.48,,04-03
211,300438,鹏辉能源,0.81,2.53,5.49,16.0,1.16,5123.8,8.45,,04-03
212,603021,山东华鹏,0.55,-15.38,,10.69,1.06,4336.93,-15.06,,04-03
213,300439,美康生物,1.08,71.43,4.05,58.54,0.94,9173.47,72.02,,04-03
214,603703,盛洋科技,0.58,-7.94,2.61,25.09,0.07,4004.69,-7.0,,04-03
215,300436,广生堂,0.77,22.33,3.1,49.6,1.2,4315.69,27.59,,04-03
216,300437,清水源,0.57,-12.85,3.64,16.75,0.77,2871.75,-9.85,,04-03
217,300449,汉邦高科,0.9,7.14,3.98,24.59,0.81,4771.38,13.22,,04-03
218,300447,全信股份,0.69,12.37,3.48,21.88,0.61,4170.91,12.37,,04-03
219,603393,新天然气,1.02,,3.47,27.96,3.68,11242.77,,,04-03
220,603567,珍宝岛,1.08,31.71,3.65,34.85,0.43,38964.62,31.61,,04-03
221,300424,航新科技,0.73,21.67,3.19,25.6,0.12,7298.65,21.04,,04-03
222,300568,星源材质,0.46,,4.4,10.55,0.43,4170.3,,,03-06
223,603337,杰克股份,0.33,-28.26,2.41,14.36,0.97,5040.76,-29.5,,03-06
224,002750,龙津药业,2.0,43.84,,43.22,1.82,10020.04,43.84,,03-04
225,002749,国光股份,1.92,13.66,4.36,56.58,1.89,11525.24,14.0,,03-04
226,603338,浙江鼎力,1.14,42.5,4.07,32.72,1.29,5565.76,42.59,,03-04
227,603012,创力集团,1.05,17.98,5.51,34.19,0.69,25085.6,32.01,,03-04
228,300428,四通新材,0.68,13.33,3.1,24.99,0.28,4111.9,14.66,,03-03
229,603869,北部湾旅,0.28,-24.32,2.4,12.12,0.59,4474.8,-26.41,,03-03
230,600958,东方证券,0.14,-48.15,3.5,4.18,-0.42,60948.05,-32.92,,03-03
231,300374,恒通科技,0.83,18.57,,20.18,-0.99,6033.3,18.54,,03-03
232,002748,世龙实业,0.9,-9.94,4.43,22.51,0.46,8082.17,-9.93,,03-03
233,603519,立霸股份,0.74,-13.7,4.62,17.32,0.34,4419.93,11.15,,03-03
234,300433,蓝思科技,3.3,60.98,,72.17,2.63,199924.56,61.77,,03-03
235,300432,富临精工,0.63,39.85,3.99,37.86,1.3,5714.25,39.86,,03-03
236,002747,埃斯顿,0.48,-30.43,2.53,20.82,0.34,4307.69,-30.94,,03-03
237,603158,腾龙股份,0.69,23.21,2.6,30.47,0.95,5505.91,22.11,,03-03
238,300431,暴风集团,0.62,12.73,2.29,31.31,0.43,5584.73,13.33,,03-03
239,603268,松发股份,0.7,4.48,3.2,24.55,0.34,4619.47,4.6,,03-03
240,300431,暴风集团,0.62,12.73,2.29,31.31,0.43,5584.73,13.33,,03-03
241,603268,松发股份,0.7,4.48,3.2,24.55,0.34,4619.47,4.6,,03-03
242,603729,龙韵股份,1.72,18.62,,25.4,-0.05,8589.14,18.85,,03-03
243,300430,诚益通,0.99,16.47,4.62,23.97,0.56,4512.64,16.4,,03-03
244,603030,全筑股份,0.51,102.44,,24.98,0.14,6170.35,105.92,,03-03
245,603199,九华旅游,0.75,5.63,,15.63,1.63,6210.94,6.12,,03-03
246,300429,强力新材,0.74,32.14,2.64,32.42,0.72,4403.7,32.75,,03-03
247,300592,华凯创意,,,1.78,17.35,-0.08,1657.56,,,02-13
248,601198,东兴证券,0.26,-10.18,2.68,10.16,0.08,51304.86,16.41,,02-02
249,300425,环能科技,0.99,12.5,5.82,18.29,0.83,5355.3,15.65,,02-02
250,603969,银龙股份,0.36,-10.0,,10.58,0.07,5418.29,-9.01,,02-02
251,002743,富煌钢构,0.59,-7.81,,12.68,0.41,5397.33,-6.84,,02-02
252,603997,继峰股份,0.4,5.26,1.39,30.88,0.43,14531.91,5.13,,02-02
253,300423,鲁亿通,0.52,20.93,2.11,28.34,0.3,3449.69,20.68,,02-02
254,603309,维力医疗,0.74,15.63,3.32,25.14,1.11,5560.94,16.03,,02-02
255,002742,三圣股份,1.42,17.36,7.0,22.69,0.33,10248.09,17.48,,02-02
256,603939,益丰药房,0.57,21.28,3.52,17.67,0.67,6860.37,22.77,,02-02
257,300422,博世科,0.72,7.46,3.32,24.16,-0.61,3363.9,8.71,,02-02
258,603222,济民制药,0.62,8.77,3.6,18.28,1.42,7456.01,10.01,,02-02
259,002741,光华科技,0.64,4.92,,24.74,0.62,5767.74,4.86,,02-02
260,603898,好莱客,0.82,30.16,2.64,36.81,0.76,6025.68,30.16,,02-02
261,300421,力星股份,0.63,-5.57,3.51,20.91,0.96,5264.95,13.3,,02-02
262,603118,共进股份,0.77,18.46,4.5,18.75,0.28,17375.15,26.34,,02-02
263,300427,红相电力,0.77,8.45,3.65,23.28,0.89,5119.89,8.86,,02-02
264,603828,柯利达,0.72,12.5,3.18,25.37,0.83,6451.08,11.83,,02-02
265,002746,仙坛股份,0.73,,5.9,13.07,1.99,8677.84,,,02-02
266,300420,五洋科技,0.62,8.77,3.15,21.57,0.46,3707.9,8.56,,02-02
267,603015,弘讯科技,0.5,6.38,2.89,19.13,0.74,7549.54,6.62,,02-02
268,300426,唐德影视,0.94,42.42,3.29,33.47,-1.69,5653.87,42.85,,02-02
269,603618,杭电股份,0.66,371.43,,18.17,0.48,10498.33,430.54,,02-02
270,002745,木林森,0.4,48.15,5.16,27.09,3.89,16153.91,50.85,,02-02
271,300394,天孚通信,0.93,14.81,3.49,30.95,0.65,5525.67,15.16,,02-02
272,300597,吉大通信,0.41,10.81,10.04,39.71,3.09,6667.28,12.94,,01-09
273,603032,德新交运,,,,38.5,,4839.27,48.26,,01-09
274,300581,晨曦航空,1.01,,2.51,52.64,-0.08,3201.38,30.62,,01-09
275,300576,容大感光,0.38,-29.63,2.57,16.2,0.26,2309.74,6.54,,01-09
276,300419,浩丰科技,1.52,22.58,5.08,35.34,1.78,4696.37,23.14,,01-07
277,603799,华友钴业,0.37,-7.5,,8.66,0.91,16381.49,-6.85,,01-07
278,603698,航天工程,0.59,28.26,,28.96,0.94,19404.67,30.05,,01-07
279,603678,火炬电子,0.91,21.33,3.35,31.29,0.67,11317.81,20.21,,01-06
280,002740,爱迪尔,0.98,22.5,4.78,22.79,0.41,7335.35,21.88,,01-06
281,300418,昆仑万维,1.04,19.54,3.33,34.67,0.58,21836.52,20.2,,01-06
282,603611,诺力股份,1.2,-6.25,6.01,22.28,1.76,7198.91,-4.03,,01-06
283,002739,万达院线,0.78,27.87,,27.72,1.82,38827.32,27.2,,01-06
284,300416,苏试试验,0.78,6.85,4.02,21.64,0.51,3697.21,13.95,,01-06
285,603601,再升科技,0.25,-60.61,,9.25,0.44,1270.54,-60.61,,01-06
286,002734,利民股份,0.84,-2.33,5.7,15.7,0.81,6307.88,-2.5,,01-06
287,300415,伊之密,0.85,19.72,2.72,36.74,0.45,7610.1,18.77,,01-06
288,603600,永艺股份,0.77,-14.44,,34.85,0.64,5766.28,2.26,,01-06
289,603899,晨光文具,0.56,74.9,1.72,37.19,0.69,22547.51,74.87,,01-06
290,300413,快乐购,0.43,30.3,2.2,21.52,0.63,14132.7,30.79,,01-06
291,603558,健盛集团,1.09,22.47,,31.04,1.09,6530.55,27.01,,01-06
292,603686,龙马环卫,0.79,8.22,3.08,29.7,0.56,7946.01,9.25,,01-06
293,300364,中文在线,0.6,9.09,2.56,26.35,0.64,5439.88,10.68,,01-06
294,300417,南华仪器,0.81,0.0,4.27,21.08,0.47,2489.87,3.63,,01-06
295,601069,西部黄金,0.62,2.11,2.36,30.18,0.74,31532.75,2.12,,01-06
296,300526,中潜股份,0.62,5.08,2.37,30.34,0.85,3967.43,14.17,,12-31
297,300435,中泰股份,0.88,44.26,2.85,37.06,-0.19,5286.34,45.33,,12-31
298,603165,荣晟环保,0.46,155.56,1.78,25.55,1.0,4403.47,152.77,,12-26
299,300580,贝斯特,,,21.49,11.82,3.03,4312.39,-27.19,,12-19
300,603038,华立股份,1.18,14.56,4.9,27.4,1.35,5913.28,15.31,,12-19
301,300571,平治信息,0.6,,1.56,42.58,0.05,1735.75,121.4,,12-19
302,300598,诚迈科技,,,,22.57,,2261.2,17.7,,12-19
303,002737,葵花药业,2.14,22.99,6.69,37.87,2.99,23424.11,22.73,,12-11
304,603017,中衡设计,1.83,-21.46,6.62,31.45,2.34,8224.22,25.74,,12-11
305,601021,春秋航空,2.08,29.19,6.91,35.47,2.95,62458.79,29.26,,12-11
306,002736,国信证券,0.26,0.0,,10.06,-0.01,184824.18,1.46,,12-11
307,300412,迦南科技,0.91,8.33,3.54,29.29,0.85,3621.5,7.67,,12-11
308,603889,新澳股份,0.97,-21.14,,22.67,1.59,7753.89,-21.03,,12-11
309,300411,金盾股份,0.67,11.67,3.42,21.76,0.73,4029.23,11.65,,12-11
310,603788,宁波高发,0.54,17.39,3.99,28.71,1.08,5526.8,16.98,,12-11
311,300410,正业科技,0.93,9.41,4.18,24.92,0.48,4170.65,9.48,,12-11
312,603636,南威软件,0.95,19.05,,28.09,0.67,7107.24,19.04,,12-11
313,002738,中矿资源,0.75,-23.47,4.61,18.24,0.86,6737.09,-18.37,,12-11
314,603588,高能环境,1.18,-1.83,6.35,20.52,-0.28,14305.54,14.89,,12-11
315,603037,凯众股份,,,,21.1,,5225.13,20.87,,12-05
316,603039,泛微网络,0.66,8.2,2.12,37.22,0.91,3324.63,9.38,,12-05
317,603228,景旺电子,,,,47.48,,17548.24,69.68,,11-21
318,603823,百合花,0.49,,1.76,28.08,0.62,8790.12,-1.64,,11-21
