,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
195,600562,国睿科技,0.01,-30.77,4.17,,-0.11,75.28,-31.0,,04-30
196,600875,东方电气,0.52,9.7,1.69,,0.0,42493.9,99.35,,04-30
197,600039,四川路桥,0.01,11.67,3.17,,-0.05,407.03,12.92,,04-30
198,600661,新南洋,0.01,10.38,2.18,,-0.1,203.21,10.05,,04-30
199,600746,江苏索普,-0.04,-2050.0,1.29,,-0.12,-1202.42,-1863.6,,04-30
200,600153,建发股份,0.22,22.22,7.14,,0.52,15242.19,35.37,,04-30
201,601919,中远海控,0.6,,4.95,,0.8,613221.77,,,04-30
202,000506,中润资源,0.0,-125.0,-0.63,,0.0,62.29,-120.1,,04-30
203,000672,上峰水泥,0.0,-107.5,0.03,,-0.01,33.01,-108.82,,04-30
204,600272,开开实业,0.01,400.0,0.81,,-0.01,120.46,300.87,,04-30
205,000892,星美联合,-0.05,586.11,-2.97,,-0.0,-2045.72,584.19,,04-30
206,000889,茂业通信,0.0,-3.85,2.03,,-0.29,83.05,9.11,,04-30
207,000825,太钢不锈,0.27,-41.3,5.16,,0.06,93331.7,-23.82,,04-30
208,600240,华业资本,0.03,-48.33,4.42,,-0.01,1322.36,-31.89,,04-30
209,000657,中钨高新,-0.06,200.0,1.43,,0.08,-1321.75,177.39,,04-30
210,000036,华联控股,-0.03,-372.73,1.42,,0.52,-2836.22,-319.74,,04-30
211,600223,鲁商置业,-0.2,185.71,0.84,,-0.03,-10740.79,185.75,,04-30
212,000597,东北制药,0.1,385.0,2.95,,0.3,2948.57,300.34,,04-30
213,601009,南京银行,0.22,69.23,5.68,,2.73,41029.36,171.51,,04-30
214,600721,*ST百花,0.0,-287.5,1.76,,-0.03,63.55,-380.7,,04-30
215,000584,友利控股,0.07,61.16,3.73,,0.13,2686.3,105.04,,04-30
216,600569,安阳钢铁,0.1,0.0,4.44,,0.39,23514.02,17.42,,04-30
217,000587,金洲慈航,-0.17,142.86,-0.65,,-0.02,-3194.13,441.18,,04-30
218,600828,茂业商业,0.16,409.68,1.5,,0.07,3208.8,410.03,,04-30
219,600193,创兴资源,0.05,-82.83,2.4,,0.1,813.47,-83.38,,04-30
220,000038,深大通,-0.02,-108.04,-0.95,,-0.0,-159.21,-107.86,,04-30
221,000157,中联重科,0.48,15.22,5.25,,-0.89,36556.33,72.83,,04-30
222,000878,云南铜业,0.16,-23.81,5.4,,-5.38,20158.87,-22.63,,04-30
223,600356,恒丰纸业,0.06,53.85,5.44,,-0.09,1276.78,135.92,,04-30
224,000752,西藏发展,0.02,2.5,1.93,,0.0,540.46,24.1,,04-30
225,600699,均胜电子,-0.11,57.14,1.54,,-0.3,-2103.68,70.66,,04-30
226,000560,昆百大A,0.04,-37.44,0.69,,-0.44,571.97,-37.48,,04-30
227,600857,宁波中百,0.01,24.0,1.81,,-0.09,138.04,31.55,,04-30
228,600648,外高桥,0.01,-180.72,2.07,,-0.41,998.37,-180.94,,04-30
229,600052,浙江广厦,0.11,-31.25,1.41,,-0.51,9850.81,17.07,,04-30
230,600745,中茵股份,0.16,-952.72,-1.21,,,1910.43,-951.36,,04-30
231,600186,莲花健康,0.01,10.0,1.53,,-0.0,579.94,9.75,,04-30
232,000049,德赛电池,0.01,-141.0,1.11,,0.07,112.82,-144.0,,04-30
233,600600,青岛啤酒,0.1,47.03,4.24,,0.46,12963.72,46.94,,04-30
234,600084,中葡股份,-0.17,-1.18,-0.98,,-0.34,-7913.38,-0.51,,04-30
235,000027,深圳能源,0.12,-29.41,5.2,,0.23,26908.95,33.12,,04-30
236,600649,城投控股,0.14,133.55,3.85,,0.05,26634.15,133.65,,04-30
237,600100,同方股份,0.04,43.1,8.48,,-0.57,2671.53,56.72,,04-30
238,600242,中昌数据,0.05,-350.0,-2.2,,,841.72,-303.21,,04-30
239,601169,北京银行,0.26,136.36,4.57,,-0.28,159553.7,189.8,,04-30
240,600658,电子城,-0.09,260.0,1.01,,-0.04,-1502.88,261.8,,04-30
241,600812,华北制药,0.02,50.0,1.22,,0.22,1506.06,26.81,,04-30
242,600748,上实发展,0.09,200.0,3.17,,-2.04,6705.37,300.68,,04-30
243,600182,S佳通,0.02,-22.22,1.06,,0.02,730.0,-19.59,,04-30
244,600754,锦江股份,0.11,23.33,5.82,,0.01,6888.7,23.32,,04-30
245,000833,贵糖股份,0.12,500.0,2.48,,-0.18,3567.69,526.52,,04-30
246,601991,大唐发电,0.04,-73.33,2.44,,0.19,43782.5,-49.59,,04-30
247,600512,腾达建设,0.05,12.5,2.81,,0.05,1662.89,28.65,,04-30
248,600511,国药股份,0.36,27.86,5.52,,-0.78,4761.58,27.79,,04-30
249,600543,莫高股份,0.05,98.11,3.86,,0.23,723.49,97.92,,04-30
250,600683,京投发展,0.01,-56.25,2.59,,-0.14,393.22,-47.55,,04-30
251,600637,东方明珠,0.0,-4.17,3.35,,-0.32,324.56,5.36,,04-30
252,600664,哈药股份,0.11,57.14,4.18,,-0.06,14049.02,64.57,,04-30
253,600689,上海三毛,0.03,-137.5,1.88,,-0.03,669.79,-142.17,,04-30
254,600781,辅仁药业,0.03,14.67,0.83,,0.16,610.93,19.71,,04-30
255,000018,神州长城,-0.01,-92.86,0.95,,0.04,-132.36,-94.48,,04-30
256,600225,天津松江,0.01,-168.49,-1.37,,-0.03,166.59,-151.67,,04-30
257,000977,浪潮信息,0.0,120.0,4.45,,-0.0,47.92,51.08,,04-30
258,000338,潍柴动力,1.37,191.49,13.62,,-0.55,71077.56,188.14,,04-30
259,000693,ST华泽,-0.09,-30.77,-0.14,,-0.01,-1736.42,-32.1,,04-30
260,000762,西藏矿业,0.05,-600.0,2.09,,0.11,1297.78,-643.86,,04-30
261,000803,金宇车城,0.01,150.0,0.83,,-0.06,62.72,176.6,,04-29
262,600327,大东方,0.14,60.23,2.27,,0.56,4609.11,61.28,,04-29
263,000033,*ST新都,-0.0,-35.71,0.92,,0.02,-118.88,-36.02,,04-29
264,000010,美丽生态,,,0.45,,-0.04,7.55,-104.87,,04-29
265,000789,万年青,0.05,400.0,2.58,,0.22,2028.95,300.0,,04-29
266,000625,长安汽车,0.14,40.0,4.03,,-0.3,26759.67,60.2,,04-29
267,601001,大同煤业,0.26,44.44,4.86,,0.92,21827.52,48.28,,04-29
268,000823,超声电子,0.06,-14.29,3.19,,0.1,2628.04,7.2,,04-29
269,600887,伊利股份,0.08,-61.9,6.51,,0.57,5566.98,-48.87,,04-29
270,600859,王府井,0.27,48.09,7.31,,0.2,10657.68,47.84,,04-29
271,600115,东方航空,0.04,-138.32,0.61,,0.23,21079.7,-141.26,,04-29
272,600767,运盛医疗,0.0,-65.52,1.1,,-0.01,38.32,-61.05,,04-29
273,600831,广电网络,0.18,805.0,5.49,3.29,0.61,3771.77,812.97,,04-29
274,000712,锦龙股份,0.02,-94.23,1.65,,0.41,459.0,-88.4,,04-29
275,000680,山推股份,0.24,60.0,3.48,,0.01,17893.93,102.38,,04-29
276,000564,西安民生,0.03,-5.6,2.22,,0.3,910.19,-5.62,,04-29
277,600455,博通股份,-0.09,350.0,3.04,,0.37,-583.35,278.88,,04-29
278,000629,*ST钒钛,0.05,-37.5,3.25,,0.04,17105.75,-11.69,,04-29
279,600368,五洲交通,0.05,0.0,3.29,,0.09,2101.92,-0.92,,04-29
280,600628,新世界,0.09,28.57,3.01,,0.2,4974.42,41.59,,04-29
281,600735,新华锦,0.0,800.0,1.01,,0.37,13.51,536.72,,04-29
282,600262,北方股份,0.01,-4.23,3.91,,-0.24,230.97,-4.05,,04-29
283,000600,建投能源,0.07,-22.22,3.56,,0.03,5628.62,64.08,,04-29
284,000732,泰禾集团,0.28,-805.25,-3.05,,0.37,5598.58,-806.34,,04-29
285,000534,万泽股份,-0.0,-102.69,2.4,,0.35,-89.32,-102.73,,04-29
286,600679,上海凤凰,-0.02,28.33,1.66,,0.04,-544.02,28.39,,04-29
287,000510,金路集团,0.03,-3.33,1.98,,0.02,1769.35,6.04,,04-29
288,600739,辽宁成大,0.32,-61.45,5.06,,0.12,28394.96,-31.18,,04-29
289,000681,视觉中国,0.01,-133.33,0.85,,-0.04,151.03,-126.56,,04-29
290,600320,振华重工,0.16,6.67,3.62,,-0.32,52491.19,16.06,,04-29
291,600261,阳光照明,0.09,-37.5,4.84,,0.09,1635.95,-18.68,,04-29
292,600352,浙江龙盛,0.16,84.81,4.24,,0.06,10340.14,106.29,,04-29
293,601988,中国银行,0.09,80.0,1.75,4.98,0.02,2162200.0,78.0,,04-29
294,000932,华菱钢铁,-0.1,-180.17,5.32,,0.45,-26349.49,-196.6,,04-29
295,002004,华邦健康,0.08,-75.0,5.16,,-0.07,1112.51,-73.69,,04-29
296,000529,广弘控股,-0.05,39.47,-1.21,,0.06,-2089.1,40.22,,04-29
297,002143,印纪传媒,0.02,,4.29,,-1.15,186.05,,,04-29
298,601958,金钼股份,0.42,,1.81,,0.21,89553.26,,,04-29
299,002122,天马股份,0.71,47.92,12.49,,0.17,9679.1,98.66,,04-29
300,000697,炼石有色,-0.04,525.0,2.34,,-0.26,-712.64,500.47,,04-29
301,002008,大族激光,0.07,-22.22,2.65,,-0.2,2761.18,32.64,,04-29
302,000882,华联股份,0.08,33.33,2.44,,-0.52,1992.88,39.53,,04-29
303,600301,*ST南化,0.0,-55.56,3.96,,0.15,112.54,-42.21,,04-29
304,000819,岳阳兴长,0.11,98.11,1.8,,0.06,2025.24,96.6,,04-29
305,600295,鄂尔多斯,0.12,87.79,3.4,,-0.13,12261.61,85.87,,04-29
306,600380,健康元,0.06,-75.0,4.78,,0.06,3845.61,-73.58,,04-29
307,600728,佳都科技,-0.03,106.67,-0.84,,0.0,-640.82,105.9,,04-29
308,000048,康达尔,0.01,-172.29,-0.59,,0.07,251.81,-177.34,,04-29
309,600486,扬农化工,0.38,137.34,6.92,,0.72,4383.51,177.2,,04-29
310,000881,大连国际,0.08,158.06,3.0,,0.79,2473.27,160.55,,04-29
311,600090,同济堂,-0.02,-50.0,0.63,,0.07,-648.81,-50.52,,04-29
312,601006,大秦铁路,0.16,33.33,3.05,,0.14,209006.04,31.8,,04-29
313,000677,恒天海龙,0.12,64.86,3.43,,0.05,4983.29,85.51,,04-29
314,600079,人福医药,0.03,0.0,2.43,,0.01,1073.06,21.33,,04-29
315,002142,宁波银行,0.14,40.0,3.33,,-0.76,33760.35,58.29,,04-29
316,002121,科陆电子,0.01,-50.0,3.09,,-0.5,163.0,42.32,,04-29
317,600130,波导股份,-0.05,66.67,0.94,,-0.22,-3403.71,76.11,,04-29
318,600831,广电网络,0.18,805.0,5.49,3.29,0.61,3771.77,812.97,,04-29
319,000712,锦龙股份,0.02,-94.23,1.65,,0.41,459.0,-88.4,,04-29
320,000680,山推股份,0.24,60.0,3.48,,0.01,17893.93,102.38,,04-29
321,000803,金宇车城,0.01,150.0,0.83,,-0.06,62.72,176.6,,04-29
