,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
44,300577,开润股份,0.68,,4.57,15.72,0.45,3413.16,,,12-06
45,002835,同为股份,0.3,,3.78,8.16,0.24,2508.15,,,12-06
46,603886,元祖股份,-0.17,,1.86,-7.24,0.2,-3076.37,,,12-06
47,300576,容大感光,0.28,,3.67,7.37,0.31,1652.94,,,12-05
48,603298,杭叉集团,0.43,,3.75,11.51,0.5,22855.54,,,12-05
49,600996,贵广网络,0.37,,2.32,16.84,0.42,30798.07,,,12-05
50,300575,中旗股份,0.74,-21.28,9.13,8.4,1.44,4088.9,-21.08,,12-02
51,603058,永吉股份,0.12,,,8.74,0.16,4726.47,,,12-02
52,300580,贝斯特,0.34,,4.2,8.09,0.22,5041.58,,,12-01
53,603577,汇金通,0.28,,5.7,4.99,-0.25,2428.87,,,12-01
54,002829,星网宇达,0.31,,5.98,5.37,0.43,1793.98,,,11-30
55,603416,信捷电气,0.56,,,12.17,0.52,4237.71,,,11-29
56,002830,名雕股份,0.18,,5.96,2.98,0.52,912.22,,,11-29
57,603823,百合花,0.43,,3.72,12.72,0.5,7805.02,,,11-29
58,300571,平治信息,0.83,,4.62,19.81,0.26,2496.12,,,11-28
59,300573,兴齐眼药,0.53,,7.03,7.9,0.41,3204.28,,,11-25
60,603990,麦迪科技,0.17,,3.28,5.4,-0.35,1035.48,,,11-23
61,603239,浙江仙通,0.84,,4.96,17.77,0.68,5699.95,,,11-23
62,603098,森特股份,0.26,,2.84,9.21,0.11,8876.99,,,11-23
63,603928,兴业股份,0.39,,3.73,10.87,0.33,5912.54,,,11-21
64,300572,安车检测,0.5,,5.58,9.47,0.38,2522.71,,,11-21
65,002828,贝肯能源,0.15,,5.3,2.82,-0.2,1316.0,,,11-18
66,002827,高争民爆,0.3,30.43,2.37,11.92,0.45,4141.23,33.3,,11-14
67,002826,易明医药,0.17,,1.92,9.43,0.23,2457.75,,,11-14
68,300568,星源材质,1.03,,6.27,16.17,1.04,9299.97,,,11-11
69,603668,天马科技,0.22,,,8.73,-0.02,3550.14,,,11-11
70,002825,纳尔股份,0.42,,4.3,10.31,-0.03,3163.78,,,11-10
71,603559,中通国脉,0.17,,4.43,3.66,-0.15,1095.78,,,11-10
72,300567,精测电子,0.49,,4.58,11.44,-0.18,2953.92,-26.21,,11-09
73,300569,天能重工,1.75,,11.96,15.83,-0.26,10955.81,,,11-08
74,002822,中装建设,0.28,,5.16,5.6,-0.08,6321.49,,,11-08
75,002823,凯中精密,0.49,,4.36,11.48,0.47,5271.89,,,11-07
76,002831,裕同科技,0.7,,6.25,11.66,1.22,25366.56,,,11-01
77,603900,通灵珠宝,0.79,,6.24,13.03,0.43,14420.99,,,10-31
78,300563,神宇股份,0.33,,4.37,7.88,0.33,1986.95,,,10-31
79,603858,步长制药,0.99,,12.68,8.12,1.77,60522.75,,,10-31
80,300565,科信技术,0.28,,3.13,9.51,-0.75,3406.27,,,10-31
81,603819,神力股份,0.28,,5.32,5.26,-0.66,2498.08,,,10-31
82,300566,激智科技,0.32,,4.5,7.37,-0.1,1925.25,,,10-31
83,002820,桂发祥,0.52,,4.71,11.25,0.74,5014.57,,,10-31
84,603727,博迈科,0.57,,6.33,9.49,1.02,10061.13,,,10-31
85,002821,凯莱英,0.99,,10.45,9.6,1.02,8902.09,,,10-31
86,300561,汇金科技,1.25,,6.18,21.19,-0.38,5259.82,,,10-31
87,603633,徕木股份,0.26,,5.24,5.15,0.67,2372.4,,,10-31
88,603987,康德莱,0.29,11.54,4.02,6.77,0.63,4592.48,9.95,,10-31
89,300562,乐心医疗,0.81,,5.7,14.95,0.57,3562.51,,,10-31
90,300593,新雷能,0.27,,3.92,7.01,0.04,2300.52,,,10-31
91,603336,宏辉果蔬,0.28,,4.36,6.68,0.47,2821.0,6.61,,10-31
92,603690,至纯科技,0.15,,1.74,9.19,-0.12,2386.77,,,10-26
93,603556,海兴电力,0.81,,6.31,13.49,0.58,22798.62,,,10-21
94,002819,东方中科,0.15,-27.52,3.54,4.12,-0.37,1247.09,-27.5,,10-20
95,603319,湘油泵,0.37,,6.33,6.14,0.36,2253.32,,,10-20
96,603060,国检集团,0.26,,2.11,11.85,0.4,4335.58,,,10-20
97,300557,理工光科,0.19,,6.31,3.08,-0.95,797.14,,,10-19
98,300558,贝达药业,0.59,,3.08,21.48,0.6,21236.73,,,10-19
99,300560,中富通,0.43,,5.48,8.17,-0.48,2244.04,,,10-18
100,300556,丝路视觉,0.12,,3.22,3.67,-0.3,962.55,,,10-18
101,603323,吴江银行,0.39,,6.83,5.84,3.26,39156.4,,,10-18
102,603203,快克股份,0.64,,,18.67,0.91,4449.04,,,10-18
103,002818,富森美,0.73,,6.5,11.91,0.99,28903.08,,,10-17
104,300559,佳发安泰,0.55,,5.01,11.64,,2965.23,,,10-17
105,603716,塞力斯,0.95,,13.01,7.55,-0.23,3614.37,,,10-17
106,601882,海天精工,0.08,34.48,2.11,3.92,0.19,3865.05,34.45,,10-17
107,603888,新华网,0.66,,7.33,9.27,0.22,10219.22,,10派17,10-10
108,603258,电魂网络,0.79,,3.1,29.13,0.77,14196.8,,,09-30
109,300553,集智股份,0.43,,4.59,9.58,0.26,1541.17,,,09-29
110,002817,黄山胶囊,0.5,,5.31,9.78,0.24,3254.83,,,09-28
111,300550,和仁科技,0.3,76.47,3.87,8.0,-0.55,1784.67,76.32,,09-28
112,603667,五洲新春,0.29,,4.56,6.63,0.52,4471.45,,,09-27
113,300555,路通视信,0.41,,4.87,8.87,-0.25,2463.56,,,09-27
114,002816,和科达,0.16,-6.86,4.27,3.92,-0.24,1231.81,-6.85,,09-27
115,300552,万集科技,0.44,450.0,5.38,8.46,-2.28,3496.46,472.66,,09-26
116,300551,古鳌科技,0.27,,5.22,5.21,-1.88,1459.28,,,09-26
117,603859,能科股份,0.07,,5.05,1.47,-0.34,626.05,,,09-26
118,600908,无锡银行,0.28,7.69,,6.36,,47263.16,10.5,,09-22
119,603160,汇顶科技,0.76,110.2,3.44,24.18,-0.3,30405.64,110.19,,09-20
120,300547,川环科技,0.81,6.58,7.12,12.02,0.51,3617.95,5.73,10派10,09-19
121,603816,顾家家居,0.82,,3.53,24.81,0.81,27205.97,,,09-19
122,300549,优德精密,0.4,,3.73,11.24,0.51,1985.26,7.85,,09-14
123,300548,博创科技,0.52,92.59,5.15,10.2,0.43,3200.19,90.4,,09-14
124,603313,梦百合,0.45,,3.78,12.18,0.61,8066.75,,,09-14
125,603777,来伊份,0.38,,6.38,6.22,0.53,6924.6,,,09-13
126,300546,雄帝科技,0.48,-18.64,7.46,6.67,-0.94,1925.99,-18.51,,09-13
127,603421,鼎信通讯,0.2,,2.94,7.14,-0.22,7945.08,,,09-12
128,600926,杭州银行,1.0,-0.99,14.38,7.14,3.09,234665.3,6.47,,09-12
129,002815,崇达技术,0.51,-62.5,,16.78,,18349.39,20.15,,09-12
130,002813,路畅科技,0.3,-18.92,5.36,5.7,-0.32,2676.23,-20.04,,09-12
131,300545,联得装备,0.3,,4.4,6.96,-0.14,1584.51,,,09-12
132,603738,泰晶科技,0.5,,5.51,9.22,1.72,2476.49,,,09-12
133,603843,正平股份,0.08,-2.38,2.4,3.3,-1.37,2343.49,-2.33,,09-02
134,601375,中原证券,0.1,,2.41,3.73,-0.27,30615.62,,,09-01
135,002807,江阴银行,0.23,-5.26,4.85,4.89,,36174.79,-5.28,,09-01
136,601881,中国银河,0.24,,5.74,3.93,0.89,225546.21,,,09-01
137,600098,广州发展,0.18,-6.99,,3.31,,49679.83,-6.99,,08-31
138,601186,中国铁建,0.43,0.0,,5.09,,582218.3,9.22,,08-31
139,600115,东方航空,0.25,-12.52,,8.81,,323300.0,-9.29,10派0.51,08-31
140,600854,春兰股份,0.1,163.85,,2.74,,5345.21,163.87,,08-31
141,601005,重庆钢铁,-0.4,-20.32,,-57.87,,-179034.3,-19.63,,08-31
142,000408,*ST金源,0.28,-1815.66,,64.14,,7185.7,-1815.29,,08-31
143,600900,长江电力,0.42,32.9,,5.55,,768074.26,47.7,,08-31
144,002605,姚记扑克,0.13,-22.38,,4.53,,4839.99,-22.35,,08-31
145,600783,鲁信创投,0.41,36.67,,8.6,,30797.55,37.53,,08-31
146,000338,潍柴动力,0.26,8.33,,3.28,,105151.6,8.5,10派1,08-31
147,000932,华菱钢铁,-0.31,512.5,,-13.89,,-94561.91,512.86,,08-31
148,000953,河池化工,-0.14,45.92,,-49.03,,-4261.67,46.01,,08-31
149,600007,中国国贸,0.37,23.33,,6.54,,37746.63,23.75,,08-31
150,600033,福建高速,0.13,7.02,,4.2,,34299.56,6.99,,08-31
151,600071,凤凰光学,-0.14,447.39,,-6.6,,-3237.17,446.68,,08-31
152,002024,苏宁云商,-0.02,-140.0,,-0.35,,-12119.1,-134.79,,08-31
153,600150,中国船舶,0.01,-90.4,,0.1,,1708.55,-90.05,,08-31
154,600179,安通控股,-0.26,-38.1,,,,-10113.73,-37.61,,08-31
155,000902,新洋丰,0.35,-46.15,,9.56,,46738.51,16.81,,08-31
156,002125,湘潭电化,0.03,233.33,,0.53,,551.45,286.77,10转6,08-31
157,601989,中国重工,0.04,300.0,,1.27,,74084.43,306.91,,08-31
158,601801,皖新传媒,0.26,-49.23,,8.25,,48005.86,2.3,,08-31
159,000880,潍柴重机,0.06,-29.75,,1.2,,1551.9,-29.75,,08-31
160,600139,西部资源,-0.18,-1635.09,,-11.99,,-11580.68,-1637.85,,08-31
161,000155,*ST川化,0.65,-370.83,,,,30591.34,-372.49,,08-31
162,600883,博闻科技,-0.01,-102.8,,-0.53,,-335.8,-102.81,,08-31
163,600320,振华重工,0.03,20.0,,0.75,,11229.34,2.09,,08-31
164,000829,天音控股,-0.03,-62.79,,-0.29,,-3098.72,-62.14,,08-31
165,601811,新华文轩,0.31,3.33,,4.9,,35002.34,2.6,,08-31
166,600600,青岛啤酒,0.79,-10.82,,6.29,,106902.89,-10.82,,08-31
167,000039,中集集团,-0.14,-125.42,8.61,-1.64,0.31,-37803.4,-124.9,,08-31
168,000020,深华发A,0.03,-48.7,,2.31,,727.3,-48.7,,08-31
169,600581,*ST八钢,-0.41,-61.32,,,,-31379.91,-61.31,,08-31
170,600420,现代制药,0.31,-27.7,,6.47,,8877.61,-27.69,,08-31
171,600696,匹凸匹,-0.11,59.42,,-8.0,,-3876.39,65.65,,08-31
172,000801,四川九洲,0.06,-56.08,,2.69,,6051.04,-11.24,,08-31
173,000558,莱茵体育,0.03,-189.07,,1.79,,2308.19,-189.03,,08-31
174,600166,福田汽车,0.04,-13.04,,0.79,,14683.34,-5.03,,08-31
175,000537,广宇发展,0.18,5.88,,4.55,,9080.54,2.39,,08-31
176,002433,太安堂,0.11,10.0,,1.93,,8608.24,15.15,,08-31
177,600827,百联股份,0.4,-37.5,,4.43,,69176.65,-37.27,,08-31
178,000717,*ST韶钢,-0.09,-73.99,,-95.15,,-22882.36,-74.0,,08-31
179,600775,南京熊猫,0.06,-37.64,,1.67,,5465.42,-37.63,,08-31
180,600326,西藏天路,0.12,12.51,,3.56,,7839.97,36.82,,08-31
181,600746,江苏索普,0.04,-216.54,,3.21,,1360.46,-216.64,,08-31
182,000951,中国重汽,0.24,-42.86,,3.49,,16038.4,-9.89,,08-31
183,002640,跨境通,0.12,-66.67,,7.46,,15834.35,108.55,,08-31
184,600622,嘉宝集团,0.2,-42.86,,2.84,,13340.69,-27.43,,08-31
185,000937,冀中能源,0.0,44.44,,0.05,,916.0,43.45,,08-31
186,600654,中安消,0.19,111.11,,8.31,,24904.27,128.09,,08-31
187,000707,双环科技,0.02,9.66,,0.73,,1054.14,9.56,,08-31
188,000897,津滨发展,0.02,-132.9,,1.95,,2458.84,-132.89,,08-31
189,600890,中房股份,-0.03,50.0,,-5.27,,-1683.15,36.25,,08-31
190,000529,广弘控股,0.08,14.29,,3.95,,4600.93,7.31,,08-31
191,601001,大同煤业,0.23,-154.76,,7.63,,38616.85,-154.3,,08-31
192,601390,中国中铁,0.22,4.19,,4.23,,546261.3,13.7,,08-31
193,002354,天神娱乐,0.69,7.81,,4.01,,20196.94,41.5,,08-31
194,600833,第一医药,0.11,3.94,,3.18,,2411.26,3.96,,08-31
195,000887,中鼎股份,0.41,17.14,,10.42,,47302.41,22.33,,08-31
196,000726,鲁泰A,0.37,2.78,,5.1,,34464.12,0.03,,08-31
197,600297,广汇汽车,0.25,-14.72,,6.37,,138005.26,52.67,,08-31
198,002121,科陆电子,0.06,-61.8,,3.12,,7353.17,7.64,,08-31
199,000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31
200,000426,兴业矿业,0.02,-42.18,,0.86,,2341.33,15.79,,08-31
201,000993,闽东电力,0.22,169.25,,5.21,,8034.61,186.62,,08-31
202,000573,粤宏远A,0.03,-171.93,,1.18,,1790.12,-172.02,,08-31
203,601988,中国银行,0.31,0.0,4.24,7.39,,9303700.0,2.52,,08-31
204,000420,吉林化纤,0.01,22.08,,0.49,,757.47,37.23,10转10,08-31
205,600685,中船防务,0.03,-106.78,,0.36,,3707.27,-107.06,,08-31
206,600128,弘业股份,0.09,3.68,,1.47,,2223.67,3.68,,08-31
207,000563,陕国投A,0.09,-61.5,,3.7,,28297.68,-2.05,,08-31
208,601018,宁波港,0.09,-25.0,2.52,3.65,0.16,118207.5,-21.92,,08-31
209,600981,汇鸿集团,0.16,176.82,,4.59,,35244.94,1080.68,,08-31
210,000505,*ST珠江,-0.11,-320.0,,,,-4737.06,-320.4,,08-31
211,002032,苏泊尔,0.75,20.06,,10.37,,47053.62,19.1,,08-31
212,002252,上海莱士,0.24,-61.48,,5.91,,64854.46,-22.01,10转8,08-31
213,000410,沈阳机床,-0.58,65.71,,-24.14,,-44372.54,66.55,,08-31
214,600403,大有能源,-0.4,312.96,,-11.92,,-95965.04,313.05,,08-31
215,002180,艾派克,0.23,-20.69,,11.92,,23258.32,86.57,,08-31
216,000150,宜华健康,2.08,83296.0,,36.03,,93363.78,82412.04,,08-31
217,600482,中国动力,0.36,89.47,,4.05,,46138.91,362.51,,08-31
218,000036,华联控股,0.38,-2846.43,,19.14,,43211.98,-2864.71,,08-31
219,000021,深科技,0.15,57.01,,4.07,,21753.67,56.94,,08-31
220,600019,宝钢股份,0.21,10.53,,3.03,,346848.28,9.26,,08-31
221,600613,神奇制药,0.13,-38.1,,3.61,,6918.8,-26.6,,08-31
222,000912,泸天化,-0.31,940.33,,-27.94,,-18257.07,933.96,,08-31
223,601866,中远海发,-0.07,-6100.0,,-3.32,,-84084.7,-5965.49,,08-31
224,000652,泰达股份,0.02,75.81,,1.02,,3210.01,75.57,,08-31
225,600165,新日恒力,-0.08,-63.38,,-5.71,,-5342.13,-8.24,,08-31
226,000403,ST生化,0.16,-20.0,,9.61,,4229.04,-20.93,,08-31
227,600258,首旅酒店,0.06,-66.7,,1.21,,1394.41,-66.73,,08-31
228,601558,华锐风电,-0.08,-42.86,,-12.12,,-48871.95,-43.47,,08-31
229,000611,*ST天首,-0.05,-18.81,,-9.77,,-1763.14,-18.86,,08-31
230,600811,东方集团,0.24,-6.12,,3.73,,44652.37,5.07,,08-31
231,600747,大连控股,-0.03,4.0,,-1.82,,-3827.16,6.37,,08-31
232,000158,常山股份,-0.01,-62.53,,-0.34,,-1843.78,-44.99,,08-31
233,600500,中化国际,0.08,-55.56,,1.47,,16652.34,-55.76,,08-31
234,600988,赤峰黄金,0.12,-36.84,,4.09,,8903.95,-28.83,,08-31
235,000938,紫光股份,0.55,19.17,,2.86,,26530.38,180.41,,08-31
236,600095,哈高科,-0.02,-16.61,,-1.25,,-887.05,-16.69,,08-31
237,000709,河钢股份,0.04,14.71,,0.93,,40900.49,14.57,,08-31
238,000409,山东地矿,0.01,-110.0,,0.27,,304.09,-106.43,,08-31
239,600237,铜峰电子,-0.05,-1730.3,,-2.14,,-3037.19,-1739.53,,08-31
240,000638,万方发展,0.01,-150.43,,1.7,,357.4,-150.14,,08-31
241,600843,上工申贝,0.18,0.82,,5.54,,10116.47,0.82,,08-31
242,600806,*ST昆机,-0.21,461.92,,-13.05,,-10892.26,462.02,,08-31
243,600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31
244,600295,鄂尔多斯,0.1,-9.09,,1.47,,10463.34,-5.47,,08-31
245,600433,冠豪高新,0.03,200.0,,1.69,,4137.31,204.35,,08-31
246,600546,*ST山煤,-0.22,,,-12.43,,-44227.65,-5055.84,,08-31
247,000065,北方国际,0.4,73.91,,5.51,,11014.53,84.36,,08-31
248,600039,四川路桥,0.12,10.6,,3.7,,35911.91,10.62,,08-31
249,600630,龙头股份,0.12,33.33,,2.93,,5036.41,29.19,,08-31
250,603077,和邦生物,0.04,-69.23,,1.93,,12271.96,-10.19,,08-31
251,002504,弘高创意,0.3,11.11,,12.79,,12044.48,8.5,,08-31
252,000606,*ST易桥,0.02,-124.2,,1.04,,1190.98,-128.01,,08-31
253,600153,建发股份,0.3,15.38,,4.42,,86151.57,18.13,,08-31
254,601058,赛轮金宇,0.09,-10.0,,4.77,,20791.06,98.1,,08-31
255,600886,国投电力,0.22,-39.34,,5.44,,148633.8,-39.33,,08-31
256,000428,华天酒店,-0.09,-250.0,,-2.78,,-8736.21,-292.83,,08-31
257,002102,冠福股份,0.11,178.0,,2.79,,8103.06,178.51,10转20,08-31
258,600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31
259,600339,*ST天利,-0.68,88.06,,,,-39535.51,88.07,,08-31
260,600571,信雅达,0.29,27.19,,5.78,,6317.16,36.91,,08-31
261,000657,中钨高新,0.01,-103.81,,0.17,,500.31,-103.74,,08-31
262,600578,京能电力,0.15,-46.43,,4.16,,67874.66,-47.44,,08-31
263,000568,泸州老窖,0.79,8.97,,10.3,,111241.59,8.9,,08-31
264,000718,苏宁环球,0.06,-63.69,,3.8,,17354.1,-45.81,,08-31
265,002552,宝鼎科技,-0.08,-500.0,,-3.18,,-2522.61,-548.28,,08-31
266,600879,航天电子,0.1,22.78,,1.82,,10123.5,22.85,,08-31
267,600787,中储股份,0.19,-10.06,4.09,4.58,,40985.82,6.39,,08-31
268,600682,南京新百,-0.32,-268.42,,-11.92,,-26756.92,-292.42,,08-31
269,002570,贝因美,-0.21,110.0,,-6.02,,-21422.25,108.07,,08-31
270,600122,宏图高科,0.12,-46.68,,1.8,,13929.32,-46.49,,08-31
271,601888,中国国旅,1.13,8.9,,9.43,,110678.86,8.89,,08-31
272,603918,金桥信息,0.0,-43.24,,0.08,,37.3,43.08,,08-31
273,000616,海航投资,0.0,-94.17,,0.11,,503.08,-94.15,,08-31
274,600093,禾嘉股份,0.23,72.73,,4.47,,25608.78,502.2,,08-31
275,000710,天兴仪表,-0.01,-66.03,,-1.41,,-164.27,-66.02,,08-31
276,600702,沱牌舍得,0.07,243.5,,1.03,,2317.38,243.53,,08-31
277,601107,四川成渝,0.22,21.44,,5.25,,67544.57,21.44,,08-31
278,000004,国农科技,0.04,147.22,,3.6,,298.57,146.3,,08-31
279,002718,友邦吊顶,0.71,20.34,,9.04,,5824.91,18.82,,08-31
280,600844,丹化科技,-0.09,-685.62,,-8.9,,-6976.48,-683.98,,08-31
281,600793,宜宾纸业,-0.21,95.68,,-56.15,,-2194.6,95.67,,08-31
282,600781,辅仁药业,0.08,4.16,,3.95,,1423.23,4.19,,08-31
283,600068,葛洲坝,0.31,13.92,,6.86,,144156.92,14.85,,08-31
284,000416,民生控股,-0.01,-113.22,,-0.4,,-341.96,-113.28,,08-31
285,000157,中联重科,-0.11,175.0,,-2.13,,-83652.22,169.99,,08-31
286,600432,*ST吉恩,-0.32,45.45,,-10.45,,-51951.86,48.43,,08-31
287,601800,中国交建,0.38,-2.56,,4.1,,702301.95,7.66,,08-31
288,600568,中珠医疗,0.21,80.12,,4.25,,12268.88,111.06,,08-31
289,600336,澳柯玛,0.09,-14.44,,6.16,,6422.4,-14.51,,08-31
290,600626,申达股份,0.11,52.57,,3.37,,8019.48,52.67,,08-31
291,000729,燕京啤酒,0.16,-24.53,,3.5,,45192.12,-24.41,,08-31
292,600057,象屿股份,0.13,-23.53,,2.5,,15276.07,-14.71,,08-31
293,600246,万通地产,0.22,1684.43,,8.67,,26490.33,1689.53,,08-31
294,601611,中国核建,0.12,,,4.21,,27194.1,-2.62,,08-31
295,601928,凤凰传媒,0.29,13.66,,6.74,,74512.3,13.65,,08-31
296,000876,新希望,0.34,-39.29,,7.37,,143070.74,23.53,,08-31
297,000617,石油济柴,-0.54,-2800.0,,-34.92,,-15670.41,-2697.09,,08-31
298,600690,青岛海尔,0.54,25.69,,13.78,,331517.32,26.11,,08-31
299,600653,申华控股,-0.04,-240.45,,-4.03,,-8143.0,-248.47,,08-31
300,002640,跨境通,0.12,-66.67,,7.46,,15834.35,108.55,,08-31
301,000039,中集集团,-0.14,-125.42,8.61,-1.64,0.31,-37803.4,-124.9,,08-31
302,000020,深华发A,0.03,-48.7,,2.31,,727.3,-48.7,,08-31
303,600581,*ST八钢,-0.41,-61.32,,,,-31379.91,-61.31,,08-31
304,600420,现代制药,0.31,-27.7,,6.47,,8877.61,-27.69,,08-31
305,600696,匹凸匹,-0.11,59.42,,-8.0,,-3876.39,65.65,,08-31
306,000801,四川九洲,0.06,-56.08,,2.69,,6051.04,-11.24,,08-31
307,000558,莱茵体育,0.03,-189.07,,1.79,,2308.19,-189.03,,08-31
308,600166,福田汽车,0.04,-13.04,,0.79,,14683.34,-5.03,,08-31
309,000537,广宇发展,0.18,5.88,,4.55,,9080.54,2.39,,08-31
310,002433,太安堂,0.11,10.0,,1.93,,8608.24,15.15,,08-31
311,600833,第一医药,0.11,3.94,,3.18,,2411.26,3.96,,08-31
312,000887,中鼎股份,0.41,17.14,,10.42,,47302.41,22.33,,08-31
313,000726,鲁泰A,0.37,2.78,,5.1,,34464.12,0.03,,08-31
314,600297,广汇汽车,0.25,-14.72,,6.37,,138005.26,52.67,,08-31
315,600622,嘉宝集团,0.2,-42.86,,2.84,,13340.69,-27.43,,08-31
316,000937,冀中能源,0.0,44.44,,0.05,,916.0,43.45,,08-31
317,600654,中安消,0.19,111.11,,8.31,,24904.27,128.09,,08-31
318,000707,双环科技,0.02,9.66,,0.73,,1054.14,9.56,,08-31
319,000897,津滨发展,0.02,-132.9,,1.95,,2458.84,-132.89,,08-31
320,600890,中房股份,-0.03,50.0,,-5.27,,-1683.15,36.25,,08-31
321,000529,广弘控股,0.08,14.29,,3.95,,4600.93,7.31,,08-31
322,601001,大同煤业,0.23,-154.76,,7.63,,38616.85,-154.3,,08-31
323,601390,中国中铁,0.22,4.19,,4.23,,546261.3,13.7,,08-31
324,002354,天神娱乐,0.69,7.81,,4.01,,20196.94,41.5,,08-31
325,002032,苏泊尔,0.75,20.06,,10.37,,47053.62,19.1,,08-31
326,002252,上海莱士,0.24,-61.48,,5.91,,64854.46,-22.01,10转8,08-31
327,000410,沈阳机床,-0.58,65.71,,-24.14,,-44372.54,66.55,,08-31
328,600403,大有能源,-0.4,312.96,,-11.92,,-95965.04,313.05,,08-31
329,002180,艾派克,0.23,-20.69,,11.92,,23258.32,86.57,,08-31
330,000150,宜华健康,2.08,83296.0,,36.03,,93363.78,82412.04,,08-31
331,600482,中国动力,0.36,89.47,,4.05,,46138.91,362.51,,08-31
332,002121,科陆电子,0.06,-61.8,,3.12,,7353.17,7.64,,08-31
333,000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31
334,000426,兴业矿业,0.02,-42.18,,0.86,,2341.33,15.79,,08-31
335,000993,闽东电力,0.22,169.25,,5.21,,8034.61,186.62,,08-31
336,000573,粤宏远A,0.03,-171.93,,1.18,,1790.12,-172.02,,08-31
337,601988,中国银行,0.31,0.0,4.24,7.39,,9303700.0,2.52,,08-31
338,000420,吉林化纤,0.01,22.08,,0.49,,757.47,37.23,10转10,08-31
339,600685,中船防务,0.03,-106.78,,0.36,,3707.27,-107.06,,08-31
340,600128,弘业股份,0.09,3.68,,1.47,,2223.67,3.68,,08-31
341,000563,陕国投A,0.09,-61.5,,3.7,,28297.68,-2.05,,08-31
342,601018,宁波港,0.09,-25.0,2.52,3.65,0.16,118207.5,-21.92,,08-31
