,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
215,000007,全新好,,,0.59,5.67,,491.61,-123.67,,08-26
216,600177,雅戈尔,,,2.15,8.3,,29186.95,64.96,,08-26
217,600891,秋林集团,,,1.08,-7.48,,-2040.87,-390.76,,08-26
218,600482,中国动力,,,3.22,2.48,,1763.38,69.23,,08-26
219,600720,祁连山,,,2.19,0.82,,706.42,-48.26,,08-26
220,600053,九鼎投资,,,-0.68,,,448.34,-78.34,,08-26
221,600800,天津磁卡,,,1.5,2.79,,2215.62,78.51,,08-26
222,600819,耀皮玻璃,,,2.66,4.2,,8204.12,-11.06,,08-26
223,600429,三元股份,,,1.21,-2.16,,-1812.71,-60.16,,08-26
224,000887,中鼎股份,,,-0.41,,,-4645.13,-961.32,,08-26
225,000415,渤海金控,,,1.61,0.38,,141.08,-83.0,,08-26
226,600395,盘江股份,,,3.49,3.11,,4083.48,1.89,,08-26
227,600562,国睿科技,,,3.97,1.13,,380.76,-62.51,,08-26
228,600385,山东金泰,,,-0.26,,,-838.33,3.71,,08-26
229,600742,一汽富维,,,5.72,-1.96,,-2393.83,-192.68,,08-26
230,000880,潍柴重机,,,0.85,-16.4,,-4208.3,-2280.17,,08-26
231,600373,中文传媒,,,2.19,1.17,,319.98,-31.91,,08-26
232,002023,海特高新,,,3.55,4.57,,1910.06,22.92,,08-26
233,600579,天华院,,,2.77,0.23,,138.25,-88.67,,08-26
234,600984,建设机械,,,3.09,-3.47,,-1644.76,-182.03,,08-26
235,600084,中葡股份,,,1.55,-6.49,,-4927.44,-335.79,,08-26
236,600826,兰生股份,,,1.84,2.03,,1043.74,-6.04,,08-26
237,600132,重庆啤酒,,,2.53,4.95,,3379.76,4.98,,08-26
238,600724,宁波富达,,,1.73,1.38,,935.16,-78.6,,08-26
239,000723,美锦能源,,,1.98,3.33,,906.62,-28.08,,08-26
240,600177,雅戈尔,,,2.15,8.3,,29186.95,64.96,,08-26
241,600891,秋林集团,,,1.08,-7.48,,-2040.87,-390.76,,08-26
242,600482,中国动力,,,3.22,2.48,,1763.38,69.23,,08-26
243,600720,祁连山,,,2.19,0.82,,706.42,-48.26,,08-26
244,600053,九鼎投资,,,-0.68,,,448.34,-78.34,,08-26
245,600854,春兰股份,,,5.81,0.19,,581.34,-78.58,,08-25
246,600208,新湖中宝,,,2.49,0.81,,507.72,56.12,,08-25
247,600585,海螺水泥,,,4.31,2.0,,10766.52,-86.4,,08-25
248,600613,神奇制药,,,1.12,4.13,,672.31,13.45,,08-25
249,600747,大连控股,,,1.96,0.4,,603.2,-86.82,,08-25
250,600833,第一医药,,,1.31,3.42,,703.9,1.9,,08-25
251,600184,光电股份,,,3.94,0.67,,184.93,-76.78,,08-25
252,000563,陕国投A,0.01,,1.01,0.53,-0.91,168.36,-103.64,,08-25
253,600630,龙头股份,,,3.18,0.41,,558.42,8.23,,08-25
254,600145,*ST新亿,,,1.48,1.82,,935.94,-43.53,,08-25
255,600706,曲江文旅,,,2.55,1.39,,306.51,-88.69,,08-25
256,000536,华映科技,,,-0.09,,,331.87,-33.69,,08-25
257,600639,浦东金桥,,,3.12,6.38,,14923.0,24.56,,08-25
258,600890,中房股份,,,1.15,-7.43,,-4294.86,38.11,,08-25
259,000893,东凌国际,,,1.67,2.37,,780.45,53.65,,08-25
260,000806,银河生物,,,3.35,3.74,0.12,4213.83,-44.79,,08-25
261,000988,华工科技,,,2.32,,,2264.54,6.35,,08-25
262,600687,刚泰控股,,,1.99,2.85,,616.45,93.73,,08-25
263,600393,粤泰股份,,,1.65,1.93,,995.23,-39.96,,08-25
264,600419,天润乳业,,,3.52,0.35,,96.37,-12.84,,08-25
265,600152,维科精华,,,2.38,3.24,,2246.81,-21.33,,08-25
266,000892,星美联合,,,1.55,-15.92,,-11626.0,-544.75,,08-25
267,600073,上海梅林,,,2.53,1.25,,1015.51,-11.55,,08-25
268,000710,天兴仪表,,,0.75,0.2,-0.02,22.84,6.02,,08-25
269,600711,盛屯矿业,,,2.15,4.67,,591.82,-47.09,,08-25
270,600807,天业股份,,,0.11,-63.8,,-1404.9,-11.11,,08-25
271,000796,凯撒旅游,,,3.72,0.82,,584.5,-32.35,,08-25
272,600191,华资实业,,,4.28,3.0,,3832.4,-13.67,,08-25
273,600767,运盛医疗,,,0.78,-8.31,,-2456.6,-27.34,,08-25
274,000413,东旭光电,,,1.65,0.08,,50.28,-61.65,,08-25
275,000622,*ST恒立,,,-0.26,,,-3559.28,-8127.16,,08-25
276,000786,北新建材,,,2.42,3.03,,4233.01,53.61,,08-25
277,600340,华夏幸福,,,3.73,0.07,,28.89,-94.63,,08-25
278,600965,福成股份,,,1.73,0.99,,488.99,-68.59,,08-25
279,600814,杭州解百,,,1.68,1.82,,734.47,39.14,,08-25
280,600647,同达创业,,,1.11,2.2,,129.03,-122.6,,08-25
281,000625,长安汽车,,,4.17,4.17,,29377.96,-63.22,,08-25
282,002047,宝鹰股份,,,3.55,8.52,,3570.11,,,08-25
283,600072,钢构工程,,,2.79,0.45,,450.21,-28.07,,08-25
284,000966,长源电力,,,2.07,-11.53,,-9761.28,-440.6,,08-25
285,600695,绿庭投资,,,0.51,-9.66,,-3534.62,-49.32,,08-25
286,600079,人福医药,,,2.74,3.13,,1730.79,20.6,,08-25
287,000416,民生控股,,,1.59,9.3,,5784.21,-40.06,,08-25
288,600260,凯乐科技,,,3.85,2.99,,2992.8,0.63,,08-25
289,600235,民丰特纸,,,3.22,1.89,,1609.75,-43.19,,08-25
290,600816,安信信托,0.01,,0.92,,0.08,277.6,-118.58,,08-25
291,600790,轻纺城,,,2.74,1.84,,1863.24,128.07,,08-25
292,600739,辽宁成大,,,2.32,2.19,,2533.38,-28.95,,08-25
293,600241,时代万恒,,,4.25,1.18,,534.74,-37.08,,08-25
294,600547,山东黄金,,,3.47,6.05,,3359.0,5.5,,08-25
295,000031,中粮地产,,,2.5,6.78,,7650.42,12.44,,08-25
296,000005,世纪星源,,,1.2,-1.71,,-1487.06,-1519.22,,08-25
297,600121,郑州煤电,,,1.93,6.51,,10136.78,33.4,,08-25
298,600156,华升股份,,,1.55,-18.93,,-14268.91,2217.0,,08-25
299,000917,电广传媒,,,7.12,0.3,,554.65,-82.33,,08-25
300,600711,盛屯矿业,,,2.15,4.67,,591.82,-47.09,,08-25
301,600807,天业股份,,,0.11,-63.8,,-1404.9,-11.11,,08-25
302,000796,凯撒旅游,,,3.72,0.82,,584.5,-32.35,,08-25
303,600152,维科精华,,,2.38,3.24,,2246.81,-21.33,,08-25
304,600191,华资实业,,,4.28,3.0,,3832.4,-13.67,,08-25
305,600767,运盛医疗,,,0.78,-8.31,,-2456.6,-27.34,,08-25
306,000413,东旭光电,,,1.65,0.08,,50.28,-61.65,,08-25
307,000622,*ST恒立,,,-0.26,,,-3559.28,-8127.16,,08-25
308,000786,北新建材,,,2.42,3.03,,4233.01,53.61,,08-25
309,600340,华夏幸福,,,3.73,0.07,,28.89,-94.63,,08-25
310,600965,福成股份,,,1.73,0.99,,488.99,-68.59,,08-25
311,600814,杭州解百,,,1.68,1.82,,734.47,39.14,,08-25
312,600647,同达创业,,,1.11,2.2,,129.03,-122.6,,08-25
313,000625,长安汽车,,,4.17,4.17,,29377.96,-63.22,,08-25
314,002047,宝鹰股份,,,3.55,8.52,,3570.11,,,08-25
315,600072,钢构工程,,,2.79,0.45,,450.21,-28.07,,08-25
316,000913,*ST钱江,,,2.44,2.8,,3177.37,-22.56,,08-24
317,600201,生物股份,,,2.68,3.55,,2192.44,-33.41,,08-24
318,600004,白云机场,,,3.85,3.25,,12958.17,-41.94,,08-24
319,000592,平潭发展,,,-0.48,,,-1010.1,0.12,,08-24
320,000548,湖南投资,,,3.37,-1.35,,-1551.29,-251.25,,08-24
321,000560,昆百大A,,,-0.25,,,2287.01,21.54,,08-24
322,600727,鲁北化工,,,6.13,1.15,,1345.18,-73.49,,08-24
323,000739,普洛药业,,,2.38,5.87,,2013.82,-1.49,,08-24
324,600449,宁夏建材,,,4.68,3.47,,1997.23,-9.87,,08-24
325,000651,格力电器,,,4.66,10.72,,26828.72,22.32,,08-24
326,000676,智度股份,,,1.32,2.0,,849.99,0.85,,08-24
327,600148,长春一东,,,1.98,0.49,,140.41,-83.92,,08-24
328,000063,中兴通讯,,,10.02,7.22,,68766.3,34.0,,08-24
329,000509,华塑控股,,,1.43,1.46,,519.96,-41.4,,08-24
330,600661,新南洋,,,2.1,1.79,,652.41,2.83,,08-24
331,000861,海印股份,,,1.92,0.94,,201.01,64.92,,08-24
332,000733,振华科技,,,5.17,0.58,,1067.72,-23.55,,08-24
333,000551,创元科技,,,2.35,2.95,,1707.14,-13.31,,08-24
334,000022,深赤湾A,,,3.82,17.98,,35564.79,52.56,,08-24
335,000901,航天科技,,,1.71,0.59,,222.56,-3.42,,08-24
336,600361,华联综超,,,2.81,7.86,,5112.55,41.79,,08-24
337,600270,外运发展,,,2.76,9.52,,24171.03,32.34,,08-24
338,000029,深深房A,,,0.97,-1.59,,-1577.81,-54.46,,08-24
339,600680,上海普天,,,2.16,1.93,,1260.56,-43.69,,08-24
340,600321,国栋建设,,,4.94,1.18,,1326.04,-36.37,,08-23
341,600380,健康元,,,3.39,3.78,,7941.71,-7.52,,08-23
342,600512,腾达建设,,,3.27,4.34,,2287.84,2.44,,08-23
343,600576,万家文化,,,2.69,2.4,,1238.39,799.26,,08-23
344,600861,北京城乡,,,4.19,1.48,,2545.04,5.92,,08-23
345,000539,粤电力A,,,3.0,4.47,,37082.57,-37.68,,08-23
346,600966,博汇纸业,,,6.71,4.06,,4908.86,52.21,,08-23
347,000987,越秀金控,,,3.07,7.13,,5053.1,92.45,,08-23
348,000668,荣丰控股,,,2.67,6.08,,2372.64,-14.03,,08-23
349,600315,上海家化,,,4.38,2.67,,3212.55,-29.47,,08-23
350,600199,金种子酒,,,1.86,0.63,,407.9,-16.08,,08-23
351,600428,中远海特,,,3.15,20.0,,39622.64,198.07,10派3.5,08-23
352,600783,鲁信创投,,,1.34,0.81,,219.54,-138.78,,08-23
353,000789,万年青,,,1.84,-10.21,,-6732.83,-571.05,,08-23
354,000526,紫光学大,,,2.01,-3.56,,-577.64,176.09,,08-23
355,600510,黑牡丹,,,2.24,5.78,,5850.77,35.25,,08-23
356,600540,新赛股份,,,3.12,2.84,,1633.09,67.91,,08-23
357,600671,天目药业,,,1.99,1.31,,294.0,17.14,,08-23
358,002020,京新药业,,,4.14,5.21,,1460.26,10.79,,08-23
359,000738,中航动控,,,1.06,-3.22,,-1384.11,81.58,,08-23
360,000987,越秀金控,,,3.07,7.13,,5053.1,92.45,,08-23
361,000668,荣丰控股,,,2.67,6.08,,2372.64,-14.03,,08-23
362,600315,上海家化,,,4.38,2.67,,3212.55,-29.47,,08-23
363,600199,金种子酒,,,1.86,0.63,,407.9,-16.08,,08-23
364,600428,中远海特,,,3.15,20.0,,39622.64,198.07,10派3.5,08-23
365,600783,鲁信创投,,,1.34,0.81,,219.54,-138.78,,08-23
366,000789,万年青,,,1.84,-10.21,,-6732.83,-571.05,,08-23
367,000526,紫光学大,,,2.01,-3.56,,-577.64,176.09,,08-23
368,600510,黑牡丹,,,2.24,5.78,,5850.77,35.25,,08-23
369,600540,新赛股份,,,3.12,2.84,,1633.09,67.91,,08-23
370,600671,天目药业,,,1.99,1.31,,294.0,17.14,,08-23
371,002020,京新药业,,,4.14,5.21,,1460.26,10.79,,08-23
372,000738,中航动控,,,1.06,-3.22,,-1384.11,81.58,,08-23
373,000418,小天鹅A,,,3.17,1.64,,1898.53,-33.51,,08-23
374,000919,金陵药业,,,4.22,5.33,,7362.47,45.18,,08-23
375,000426,兴业矿业,,,4.83,1.45,,1853.94,58.01,,08-23
376,600757,长江传媒,,,2.78,0.44,,570.79,-75.84,,08-23
377,600020,中原高速,,,3.85,7.69,,29883.33,22.03,,08-23
378,600898,三联商社,,,1.53,4.41,,1435.76,4.21,,08-23
379,000886,海南高速,,,2.24,0.26,,569.49,72.34,,08-23
