,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
53,300565,科信技术,0.44,,,17.51,-0.1,5338.06,,,11-21
54,603987,康德莱,0.44,,,10.56,0.72,6933.02,,,11-18
55,002821,凯莱英,0.91,,,10.45,2.43,8233.93,,,11-17
56,002820,桂发祥,0.82,,,20.42,0.99,7897.29,,,11-17
57,603858,步长制药,4.73,,,54.94,,289226.3,,,11-17
58,300561,汇金科技,1.35,,,28.18,-0.55,5660.7,,,11-16
59,300566,激智科技,0.66,,,17.76,0.88,3909.73,,,11-14
60,300568,星源材质,0.75,,,14.22,,6779.54,,,11-11
61,603668,天马科技,0.29,,,13.03,,4592.23,,,11-11
62,300563,神宇股份,0.42,,,11.3,0.37,2513.1,,,11-11
63,002819,东方中科,0.26,,,7.68,-0.44,2196.0,,,11-10
64,603556,海兴电力,0.91,,,18.26,0.71,25414.35,,,11-09
65,603060,国检集团,,,,,,6885.78,,,11-08
66,300569,天能重工,1.59,,,19.27,0.65,9910.65,,,11-08
67,002818,富森美,0.84,,,16.37,1.24,33104.5,,,11-08
68,603203,快克股份,0.85,,,,0.97,5847.11,,,11-07
69,300558,贝达药业,0.81,,,42.56,0.86,28989.4,,,11-04
70,601882,海天精工,0.09,,,4.67,0.12,4422.61,,,11-04
71,300556,丝路视觉,0.01,,,0.25,-0.21,55.48,,,11-03
72,603016,新宏泰,0.45,,,12.08,,5039.91,,,10-31
73,600936,广西广电,0.25,,,13.97,,34127.04,,,10-31
74,600919,江苏银行,0.71,,,12.39,,735053.6,,,10-31
75,603887,城地股份,0.56,,,13.03,,4119.37,,,10-31
76,300557,理工光科,0.16,,,2.92,-0.56,669.21,,,10-31
77,300559,佳发安泰,0.77,,,19.41,0.92,4130.52,,,10-31
78,300560,中富通,0.46,,,10.01,-0.6,2431.66,,,10-31
79,603843,正平股份,0.18,,,8.3,,5467.59,,,10-31
80,600908,无锡银行,0.38,,,9.66,,63928.15,,,10-31
81,002813,路畅科技,0.14,,,,,1697.93,,,10-31
82,603159,上海亚虹,0.35,,,14.13,,2612.08,,,10-31
83,603859,能科股份,-0.06,,,-1.22,,-476.76,,,10-31
84,300555,路通视信,0.63,,,,,3801.96,,,10-29
85,603313,梦百合,0.69,,,22.52,,12466.94,,,10-29
86,603816,顾家家居,1.04,,,34.62,,34446.11,,,10-29
87,300512,中亚股份,0.5,,,,,10185.6,,,10-29
88,603322,超讯通信,0.31,,,9.0,,1850.28,,,10-29
89,300539,横河模具,0.27,,,,,1951.1,,,10-29
90,603738,泰晶科技,0.52,,,11.22,,2618.17,,,10-29
91,600977,中国电影,0.48,,,15.84,,66846.62,,,10-29
92,603779,威龙股份,0.07,,,2.26,,1117.13,,,10-29
93,603189,网达软件,0.1,,,4.56,,1700.0,,,10-29
94,603861,白云电器,0.21,,,6.14,,7670.57,,,10-29
95,300533,冰川网络,1.85,,,,,13862.63,,,10-29
96,300540,深冷股份,0.6,,,,,3587.71,,,10-29
97,300547,川环科技,1.08,,,,,4853.09,,,10-29
98,300509,新美星,0.63,,,,,3780.97,,,10-29
99,300520,科大国创,0.24,,,,,1634.06,,,10-29
100,603800,道森股份,0.2,,,6.54,,3165.47,,,10-29
101,300551,古鳌科技,0.09,,,,,518.12,,,10-29
102,300550,和仁科技,0.42,,,,,2533.79,,,10-29
103,603726,朗迪集团,0.8,,,13.75,,5650.76,,,10-28
104,300529,健帆生物,0.37,,,,,13534.73,,,10-28
105,601128,常熟银行,0.36,,,9.83,,72948.2,,,10-28
106,603822,嘉澳环保,0.52,,,7.44,,2854.65,,,10-28
107,603131,上海沪工,0.51,,,12.43,,3861.65,,,10-28
108,603569,长久物流,0.61,,,26.32,,22049.39,,,10-28
109,300543,朗科智能,1.17,,,,,5269.54,,,10-28
110,603909,合诚股份,0.5,,,14.16,,3786.01,,,10-28
111,300523,辰安科技,-0.09,,,,,-562.61,,,10-28
112,002780,三夫户外,0.22,,,,,1089.58,,,10-28
113,603919,金徽酒,0.56,,,17.5,,11712.17,,,10-28
114,603986,兆易创新,1.61,,,25.38,,12097.93,,,10-28
115,603528,多伦科技,1.5,,,48.67,,23270.81,,,10-28
116,300474,景嘉微,0.38,,,,,7541.16,,,10-28
117,300518,盛讯达,0.9,,,,,6305.1,,,10-28
118,603663,三祥新材,0.26,,,11.7,,2618.71,,,10-28
119,603160,汇顶科技,0.56,,,23.64,,22451.36,,,10-28
120,300505,川金诺,0.26,,,,,1851.39,,,10-28
121,300513,恒泰实达,0.02,,,,,123.68,,,10-28
122,603716,塞力斯,,,,,,4189.44,,,10-28
123,300495,美尚生态,0.51,-68.95,,,,7638.97,-6.66,,10-28
124,300515,三德科技,0.32,,,,,2370.46,,,10-28
125,300536,农尚环境,0.5,,,,,3553.92,,,10-28
126,300519,新光药业,1.43,,,,,8586.87,,,10-28
127,300542,新晨科技,0.11,,,,,727.33,,,10-28
128,601966,玲珑轮胎,0.21,,,4.81,,20871.28,,,10-28
129,300527,华舟应急,0.08,,,,,2761.86,,,10-28
130,300535,达威股份,0.68,,,,,3042.16,,,10-28
131,300522,世名科技,0.82,,,,,4099.11,,,10-28
132,002812,创新股份,0.96,,,,,9627.12,,,10-28
133,603999,读者传媒,0.29,,,6.21,,6274.91,,,10-28
134,002807,江阴银行,0.35,,,,,54577.9,,,10-28
135,603726,朗迪集团,0.8,,,13.75,,5650.76,,,10-28
136,300529,健帆生物,0.37,,,,,13534.73,,,10-28
137,601128,常熟银行,0.36,,,9.83,,72948.2,,,10-28
138,603822,嘉澳环保,0.52,,,7.44,,2854.65,,,10-28
139,603131,上海沪工,0.51,,,12.43,,3861.65,,,10-28
140,603569,长久物流,0.61,,,26.32,,22049.39,,,10-28
141,300543,朗科智能,1.17,,,,,5269.54,,,10-28
142,603909,合诚股份,0.5,,,14.16,,3786.01,,,10-28
143,300523,辰安科技,-0.09,,,,,-562.61,,,10-28
144,002780,三夫户外,0.22,,,,,1089.58,,,10-28
145,603919,金徽酒,0.56,,,17.5,,11712.17,,,10-28
146,603986,兆易创新,1.61,,,25.38,,12097.93,,,10-28
147,603528,多伦科技,1.5,,,48.67,,23270.81,,,10-28
148,603936,博敏电子,0.35,,,7.99,,4394.06,,,10-27
149,300531,优博讯,0.55,,,,,3294.95,,,10-27
150,300503,昊志机电,0.3,,,,,2716.04,,,10-27
151,002801,微光股份,1.38,,,,,6096.52,,,10-27
152,603421,鼎信通讯,0.37,,,16.0,,14354.52,,,10-27
153,603028,赛福天,0.21,,,8.32,,3501.62,,,10-27
154,300502,新易盛,1.23,,,,,7138.58,,,10-27
155,603339,四方冷链,0.6,,,13.9,,9274.57,,,10-27
156,603101,汇嘉时代,0.37,,,11.51,,6621.83,,,10-27
157,601163,三角轮胎,0.95,-27.48,,18.28,,56900.5,-27.48,,10-27
158,300511,雪榕生物,0.11,,,,,1220.87,,,10-27
159,300548,博创科技,0.52,,,,,3221.94,,,10-27
160,603027,千禾味业,0.43,,,11.96,,5101.75,,,10-27
161,300537,广信材料,0.38,,,,,2822.97,,,10-27
162,002781,奇信股份,0.65,,,,,11638.56,,,10-27
163,603888,新华网,0.98,,,0.22,0.5,15220.89,,,10-27
164,603069,海汽集团,0.24,,,8.63,,5624.83,,,10-27
165,300508,维宏股份,0.92,,,,,4161.1,,,10-27
166,603031,安德利,0.43,,,8.56,,2577.13,,,10-27
167,300546,雄帝科技,0.69,,,,,2753.51,,,10-27
168,603007,花王股份,0.51,,,14.31,,5146.32,,,10-26
169,603658,安图生物,0.52,,,34.89,,19754.54,,,10-26
170,601127,小康股份,0.16,-20.0,,5.58,,12175.15,-19.76,,10-26
171,002808,苏州恒久,0.31,,,,,2823.48,,,10-26
172,300534,陇神戎发,0.67,,,,,4344.1,,,10-26
173,600926,杭州银行,1.4,,,11.29,,313287.4,,,10-26
174,300500,苏州设计,0.6,,,,,2720.11,,,10-26
175,300549,优德精密,0.59,,,,,2947.19,,,10-26
176,603868,飞科电器,0.88,,,40.84,,34686.16,,,10-26
177,300525,博思软件,0.27,,,,,1366.23,,,10-26
178,601595,上海电影,0.52,,,22.53,,14648.24,,,10-26
179,601020,华钰矿业,0.29,,,13.75,,13708.55,,,10-26
180,603029,天鹅股份,0.33,,,4.89,,2325.34,,,10-26
181,002810,山东赫达,0.45,,,,,3219.54,,,10-26
182,603798,康普顿,1.02,,,26.22,,7645.0,,,10-26
183,002796,世嘉科技,0.64,,,,,3817.77,,,10-26
184,002802,洪汇新材,0.42,,,,,3363.32,,,10-25
185,603258,电魂网络,0.88,,,39.11,0.77,15782.46,,,10-25
186,002795,永和智控,0.6,,,,,4529.66,,,10-25
187,603515,欧普照明,0.47,,,15.71,,24766.99,,,10-25
188,002811,亚泰国际,0.47,,,,,6384.95,,,10-25
189,002815,崇达技术,0.68,,,,,24445.98,,,10-25
190,002803,吉宏股份,0.3,,,,,2606.55,,,10-25
191,603067,振华股份,0.21,,,5.66,,3496.9,,,10-25
192,002782,可立克,0.14,,,,,4608.57,,,10-25
193,300517,海波重科,0.35,,,,,2677.7,,,10-25
194,300545,联得装备,0.52,,,,,2780.03,,,10-25
195,300541,先进数通,0.25,,,,,2229.67,,,10-25
196,002816,和科达,0.3,,,7.96,0.07,2226.62,,,10-24
197,603667,五洲新春,0.44,,,10.12,0.48,6709.31,,,10-24
198,603508,思维列控,1.37,,,19.74,,16474.61,,,10-24
199,002817,黄山胶囊,0.66,,,14.58,0.18,4281.89,,,10-24
200,002799,环球印务,0.25,,,,,1861.47,,,10-24
201,603090,宏盛股份,0.38,,,12.7,,2855.36,,,10-24
202,300532,今天国际,0.22,,,,,1367.37,,,10-22
203,002805,丰元股份,0.28,,,,,2060.65,,,10-21
204,002806,华锋股份,0.3,,,,,1772.71,,,10-21
205,603996,中新科技,0.54,,,10.02,,8065.94,,,10-21
206,002809,红墙股份,0.91,,,,,5455.49,,,10-21
207,300553,集智股份,0.62,,,15.5,0.37,2220.41,,,10-20
208,300552,万集科技,-0.2,,,-4.87,-1.81,-1620.23,,,10-20
209,002783,凯龙股份,1.1,,,,,6860.43,,,10-20
210,002793,东音股份,0.83,,,,,6245.27,,,10-19
211,002800,天顺股份,0.41,,,,,2296.61,,,10-18
212,603377,东方时尚,0.73,,,43.33,,26991.34,,,10-15
213,603737,三棵树,0.61,,,9.38,,4551.53,,,10-15
214,603777,来伊份,0.46,,,8.32,0.58,8217.8,,,10-11
215,603959,百利科技,0.22,,,9.32,0.13,3774.87,,,04-26
216,603701,德宏股份,0.75,,4.54,17.07,0.77,4413.73,,,03-28
217,002791,坚朗五金,0.84,,7.68,11.51,-0.74,14206.66,,,03-10
218,300484,蓝海华腾,0.99,,5.74,18.75,-0.59,3864.17,,,03-09
219,002792,通宇通讯,1.51,,8.33,19.76,0.29,18072.74,,,03-09
220,300506,名家汇,0.35,,2.85,13.12,-0.31,3161.64,,,03-07
221,603036,如通股份,0.34,,3.84,9.11,0.29,5139.71,,,02-26
222,603977,国泰集团,0.41,,3.29,11.99,0.34,6763.92,,,02-25
223,002789,建艺集团,0.89,,9.22,9.66,-4.18,5422.78,,,02-23
224,601500,通用股份,0.23,,,8.74,0.34,12748.29,,,02-19
225,603520,司太立,0.55,,4.68,11.52,0.78,4972.43,,,02-18
226,002790,瑞尔特,0.91,,4.74,20.6,0.73,10920.03,,,02-17
227,300501,海顺新材,1.1,,6.37,18.45,0.75,4416.1,,,01-22
228,002788,鹭燕医药,0.8,,7.29,11.47,-3.55,7656.78,,,01-21
229,601900,南方传媒,0.53,3.92,,13.97,,34199.62,18.84,,01-20
230,300499,高澜股份,0.38,5.56,,6.27,,1887.24,3.64,,01-20
231,002797,第一创业,0.38,,,,,75326.82,,,01-15
232,001979,招商蛇口,,,,,,191046.55,11.13,,12-28
233,300490,华自科技,0.42,7.69,,9.56,,3131.46,7.12,,12-16
234,002778,高科石化,0.45,4.65,,7.85,,2999.58,5.56,,12-16
235,002777,久远银海,0.52,4.0,,12.44,,3099.64,3.3,,12-16
236,300494,盛天网络,0.6,-35.48,,17.82,,5395.96,-35.49,,12-16
237,603778,乾景园林,0.57,42.5,,7.42,,3426.05,43.86,,12-16
238,300491,通合科技,0.44,12.82,,13.54,,2625.05,13.65,,12-16
239,002787,华源控股,0.58,11.54,,12.17,,6133.83,12.73,,12-16
240,300528,幸福蓝海,0.27,,5.33,5.19,1.31,6280.53,,,12-11
241,300492,山鼎设计,0.27,-1450.0,,10.43,,1712.55,-1402.85,,12-04
242,300497,富祥股份,1.19,46.91,,21.21,,6435.37,47.76,,12-04
243,002786,银宝山新,0.47,6.82,,7.23,,4464.61,5.68,,12-04
244,002785,万里石,0.09,28.57,,,,1309.56,18.57,,12-04
245,603866,桃李面包,0.62,29.17,,22.68,,24944.76,28.97,,12-04
246,601155,新城控股,0.38,,6.35,6.24,0.51,44819.95,,,12-03
247,601611,中国核建,,,,,,39972.14,-27.43,,12-01
248,603444,吉比特,2.58,,,35.91,2.51,13750.04,,,11-23
249,300493,润欣科技,0.32,-11.11,,10.89,,2887.23,-10.84,,11-23
250,603696,安记食品,0.41,-10.87,,10.04,,3713.5,-9.38,,11-23
251,603398,邦宝益智,0.7,27.27,,24.73,,5041.2,27.27,,11-23
252,002779,中坚科技,0.62,-13.89,,11.97,,4111.77,-13.38,,11-23
253,300496,中科创达,1.35,0.95,,27.68,,10123.05,0.96,,11-23
254,600052,浙江广厦,-0.12,-123.53,,-5.4,,-10389.04,-123.49,,10-31
255,600745,中茵股份,-0.02,-150.0,5.38,-0.37,-0.78,-951.83,-182.64,,10-31
256,600843,上工申贝,0.28,134.28,,9.21,,15407.72,149.41,,10-31
257,600332,白云山,0.74,11.9,6.29,11.9,1.24,96000.14,12.04,,10-31
258,002263,大东南,0.01,-119.23,,0.16,,445.25,-122.59,,10-31
259,002231,奥维通信,-0.01,-65.28,,-0.74,,-477.0,-65.36,,10-31
260,002097,山河智能,-0.02,-173.75,,-0.6,,-1445.21,-226.15,,10-31
261,600433,冠豪高新,0.03,-60.89,,1.5,,3139.07,-65.63,,10-31
262,000823,超声电子,0.16,-32.14,,3.09,,8823.02,-27.81,,10-31
263,600546,*ST山煤,-0.04,-200.0,,-1.34,,-8871.93,-223.91,,10-31
264,600728,佳都科技,-0.03,-220.6,,-1.18,,-1406.44,-220.71,,10-31
265,600500,中化国际,0.2,-47.37,,3.83,,42132.49,-46.14,,10-31
266,000008,神州高铁,0.04,24.22,,3.68,,9581.45,880.28,,10-31
267,600531,豫光金铅,-0.14,-300.0,,-3.11,,-4164.44,-299.73,,10-31
268,600056,中国医药,0.51,20.8,,10.05,,51739.1,22.78,,10-31
269,000783,长江证券,0.67,157.69,,20.93,3.46,318165.55,159.38,,10-31
270,600588,用友网络,-0.28,481.25,,-10.33,,-39474.71,610.43,,10-31
271,600988,赤峰黄金,0.14,-39.13,2.81,6.87,-0.09,9698.67,-27.09,,10-31
272,601688,华泰证券,1.38,193.62,,16.01,,863935.22,226.66,,10-31
273,601669,中国电建,0.36,4.07,,10.11,,495849.44,49.1,,10-31
274,600095,哈高科,-0.03,-229.68,,-1.46,,-1026.11,-229.8,,10-31
275,002005,德豪润达,0.04,-16.54,,1.1,,6125.01,-13.06,,10-31
276,002004,华邦健康,0.32,-43.86,,8.47,,59058.64,60.12,,10-31
277,000625,长安汽车,1.45,23.93,,23.76,,674084.32,23.62,,10-31
278,600885,宏发股份,0.75,13.64,,14.32,,40139.61,14.75,,10-31
279,300373,扬杰科技,0.61,12.96,4.8,13.07,0.32,10020.62,13.96,,10-31
280,600978,宜华生活,0.36,12.5,4.55,7.97,0.55,52711.89,17.3,,10-31
281,600237,铜峰电子,-0.04,-34.82,,-1.65,,-2317.6,-34.72,,10-31
282,002610,爱康科技,0.13,-50.0,,4.13,,9693.65,20.41,,10-31
283,600895,张江高科,0.22,144.44,,4.77,,34419.33,137.51,,10-31
284,002353,杰瑞股份,0.13,-88.07,,1.58,,12468.47,-87.99,,10-31
285,002345,潮宏基,0.23,9.52,,7.85,,19373.24,8.47,,10-31
286,603806,福斯特,1.03,7.29,,10.53,,41371.52,25.99,,10-31
287,000691,ST亚太,-0.01,-42.86,,-0.49,,-182.09,-42.33,,10-31
288,600318,新力金融,0.03,-94.47,,0.39,,629.4,-94.45,,10-31
289,000850,华茂股份,0.12,335.71,,2.8,,11497.73,328.24,,10-31
290,002255,海陆重工,0.13,-35.6,,4.22,,6649.11,31.32,,10-31
291,000407,胜利股份,0.03,-52.63,,1.18,,2102.86,-43.67,,10-31
292,002413,雷科防务,0.21,40.0,,3.58,,5349.43,58.69,,10-31
293,002171,楚江新材,0.11,12.77,,3.82,,4234.69,16.04,,10-31
294,002626,金达威,0.19,-62.75,,7.71,,11163.99,-24.14,,10-31
295,002054,德美化工,0.81,268.18,,17.36,,30614.59,332.67,,10-31
296,002746,仙坛股份,0.09,-75.68,,1.2,,1430.16,-67.41,,10-31
297,000758,中色股份,0.28,291.67,,5.99,,27788.52,294.65,,10-31
298,600168,武汉控股,0.36,-18.18,,6.06,,25438.45,-18.34,,10-31
299,600379,宝光股份,0.11,10.74,,5.91,,2481.73,10.82,,10-31
300,600329,中新药业,0.45,28.57,,10.73,,33503.11,30.45,,10-31
301,600199,金种子酒,0.07,-31.92,,1.72,,3830.64,-31.9,,10-31
302,000029,深深房A,0.23,310.83,,10.58,,23399.23,310.48,,10-31
303,600611,大众交通,0.26,13.04,,6.01,,41312.41,15.57,,10-31
304,000917,电广传媒,0.24,4.35,,3.39,,34323.95,5.57,,10-31
305,601818,光大银行,0.51,2.0,4.21,12.62,,2387500.0,2.37,,10-31
306,002563,森马服饰,0.31,-69.0,,9.63,,82881.31,23.46,,10-31
307,600110,诺德股份,-0.46,865.9,,-37.29,,-53448.57,866.8,,10-31
308,600690,青岛海尔,0.56,-62.37,,14.61,,343132.41,-18.62,,10-31
309,600653,申华控股,0.0,-101.68,,0.15,,274.29,-101.65,,10-31
310,000798,中水渔业,0.04,-24.86,,1.48,,1246.49,-24.79,,10-31
311,600170,上海建工,0.24,-35.14,,7.65,,142508.71,6.55,,10-31
312,600877,中国嘉陵,-0.21,-857.95,,-32.33,,-14742.12,-857.09,,10-31
313,600982,宁波热电,0.11,-51.35,,3.5,,8222.91,-31.32,,10-31
314,600265,*ST景谷,-0.3,-9.09,,,,-3926.36,-9.28,,10-31
315,000622,*ST恒立,-0.05,42.11,,-12.04,,-2275.09,39.01,,10-31
316,000957,中通客车,0.79,-31.9,,16.28,,18850.57,-32.1,,10-31
317,002299,圣农发展,-0.34,-346.04,,-8.01,,-34904.72,-376.0,,10-31
318,000599,青岛双星,0.06,-20.51,,1.67,,4213.37,2.55,,10-31
319,600782,新钢股份,-0.18,-280.0,5.6,-3.09,,-24487.0,-280.59,,10-31
320,000301,东方市场,0.11,-12.57,,4.29,,13641.68,-12.58,,10-31
321,600425,青松建化,-0.21,35.48,,-5.6,,-28955.37,35.34,,10-31
322,601336,新华保险,2.77,36.45,17.33,16.84,1.84,864400.0,36.66,,10-31
323,600687,刚泰控股,0.17,-1.14,,11.06,,18743.62,117.16,,10-31
324,000066,长城电脑,-0.1,586.67,,-5.39,,-13639.07,577.2,,10-31
325,600817,*ST宏盛,-0.01,-450.0,,-0.24,,-113.16,-480.35,,10-31
326,600100,同方股份,0.2,262.32,,3.58,,56676.51,360.22,,10-31
327,000975,银泰资源,0.15,-6.06,,4.31,,16658.45,-6.11,,10-31
328,600242,中昌数据,-0.03,-90.96,,,,-903.19,-90.95,,10-31
329,002333,罗普斯金,0.36,100.0,,6.74,,9109.3,98.64,,10-31
330,000909,数源科技,0.08,-12.04,,3.1,,2248.7,-11.53,,10-31
331,600869,智慧能源,0.25,32.84,,7.72,,24992.11,31.29,,10-31
332,600675,*ST中企,-0.71,-959.76,,-29.41,,-131561.25,-955.23,,10-31
333,603399,新华龙,-0.3,-400.0,,-9.5,,-11212.07,-427.44,,10-31
334,600708,光明地产,0.32,54.17,,2.92,,18453.17,73.36,,10-31
335,002045,国光电器,0.07,-46.15,,2.19,,2821.21,-47.62,,10-31
336,002483,润邦股份,0.04,-86.0,,0.57,,1308.48,-85.39,,10-31
337,000548,湖南投资,0.01,-63.16,,0.47,,702.66,-62.51,,10-31
338,600898,三联商社,0.09,10.89,,6.19,,2211.23,10.87,,10-31
339,000524,岭南控股,0.11,26.44,,5.2,,2954.52,25.8,,10-31
340,600999,招商证券,1.52,210.45,,19.54,,883344.09,248.67,,10-31
341,002422,科伦药业,0.38,-66.96,,5.06,,55060.51,-33.32,,10-31
342,600973,宝胜股份,0.24,25.43,,4.73,,10013.53,26.3,,10-31
343,601328,交通银行,0.7,1.45,6.79,10.61,,5204000.0,1.01,,10-31
344,601727,上海电气,0.15,5.81,,5.11,,189222.0,5.78,,10-31
345,600861,北京城乡,0.24,19.08,,3.34,,7592.72,19.05,,10-31
346,002046,轴研科技,-0.1,-366.67,,-2.39,,-3253.47,-392.53,,10-31
347,002319,乐通股份,0.01,-63.89,,0.48,,266.4,-62.92,,10-31
348,600822,上海物贸,-1.25,-138466.67,,-76.0,,-61765.04,-141825.33,,10-31
349,000881,大连国际,-2.65,-1252.17,,-66.51,,-81874.18,-1257.97,,10-31
350,000767,漳泽电力,0.26,85.71,,10.79,,59177.6,85.43,,10-31
351,002577,雷柏科技,-0.08,-135.08,,-1.64,,-2290.78,-135.12,,10-31
352,600345,长江通信,0.13,-45.83,,2.12,,2520.07,-47.63,,10-31
353,000592,平潭发展,0.04,-37.86,,2.69,,3101.47,-37.86,,10-31
354,002421,达实智能,0.17,-52.23,,5.6,,9727.26,31.51,,10-31
355,002740,爱迪尔,0.48,,,5.29,,4660.08,-24.53,,10-31
356,600331,宏达股份,-0.07,-54.09,,-3.47,,-14466.12,-18.42,,10-31
357,002464,金利科技,-0.85,-1162.5,,-17.73,,-12308.24,-1146.93,,10-31
358,000900,现代投资,0.33,13.79,,5.03,,33260.9,14.02,,10-31
359,600479,千金药业,0.17,-19.8,4.6,4.39,0.39,5194.25,-18.51,,10-31
360,600679,上海凤凰,-0.03,245.56,,-1.67,,-1098.19,245.49,,10-31
361,002542,中化岩土,0.13,-27.78,,7.65,,13285.54,75.69,,10-31
362,600121,郑州煤电,-0.42,145.76,,-10.67,,-42707.9,146.11,,10-31
363,002024,苏宁云商,0.01,-107.14,,0.18,,5304.3,-105.09,,10-31
364,600150,中国船舶,0.12,22.77,,0.98,,17079.92,23.09,,10-31
365,600739,辽宁成大,0.98,97.33,,9.85,,147023.68,114.09,,10-31
366,000546,金圆股份,0.28,17206.25,,9.65,,16568.93,62703.61,,10-31
367,600179,安通控股,-0.52,-24.64,,,,-20133.73,-24.95,,10-31
368,002471,中超控股,0.16,0.94,,4.9,,8189.19,0.47,,10-31
369,000511,*ST烯碳,0.02,0.0,,1.57,,2237.83,-19.09,,10-31
370,600975,新五丰,0.03,-117.65,,1.1,,889.07,-122.64,,10-31
371,600241,时代万恒,-0.29,101.46,,-14.6,,-5375.51,107.12,,10-31
372,002565,顺灏股份,0.12,-42.86,,5.05,,8506.77,-41.9,,10-31
373,002725,跃岭股份,0.29,-63.75,,5.35,,4668.57,-40.19,,10-31
374,002188,巴士在线,-0.09,80.0,,-4.68,,-1376.81,73.95,,10-31
375,600834,申通地铁,0.1,-43.12,,3.43,,4735.81,-43.11,,10-31
376,000593,大通燃气,0.04,25.0,,1.46,,967.89,24.48,,10-31
377,000735,罗牛山,0.05,-19.49,,2.57,,4438.42,-19.49,,10-31
378,002444,巨星科技,0.41,0.0,,10.44,,41881.55,0.57,,10-31
379,600303,曙光股份,-0.1,-190.91,,-2.68,,-5982.75,-193.7,,10-31
380,600551,时代出版,0.57,1.26,7.79,7.37,,28785.81,1.26,,10-31
381,600485,信威集团,0.4,33100.0,,10.69,,116485.93,38254.79,,10-31
382,600891,秋林集团,0.16,33.33,,5.86,,5113.21,28.22,,10-31
383,000678,襄阳轴承,-0.07,-300.0,,-2.86,,-3007.24,-301.82,,10-31
384,600428,中远海特,0.22,92.04,,5.43,,36608.47,90.89,,10-31
385,600037,歌华有线,0.38,37.46,,5.96,,43074.79,45.5,,10-31
386,002093,国脉科技,0.03,-32.78,,1.86,,2449.41,-32.82,,10-31
