,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
352,600398,海澜之家,0.19,18.75,,11.61,,86791.81,34.56,,04-30
353,600734,实达集团,-0.04,40.44,,-12.15,,-1342.11,39.89,,04-30
354,600004,白云机场,0.27,23.96,,3.43,,30945.15,24.2,,04-30
355,002098,浔兴股份,0.01,-81.58,,0.16,,109.86,-81.13,,04-30
356,600159,大龙地产,-0.01,389.75,,-0.54,,-1150.03,390.24,,04-30
357,600567,山鹰纸业,0.01,0.0,,0.92,,5478.76,27.69,,04-30
358,600008,首创股份,0.02,12.21,,0.64,,4648.71,22.55,,04-30
359,601933,永辉超市,0.11,-42.11,,5.5,,36383.6,19.03,,04-30
360,600360,华微电子,0.01,-50.0,,0.39,,774.29,-38.01,,04-30
361,600240,华业资本,-0.03,-138.07,,-1.16,,-4443.7,-139.74,,04-30
362,600423,柳化股份,-0.09,80.0,,-2.72,,-3494.04,67.26,,04-30
363,601198,东兴证券,0.31,158.33,,7.35,,68126.51,190.49,,04-30
364,000932,华菱钢铁,-0.06,31.47,,-1.68,,-17001.43,31.42,,04-30
365,601336,新华保险,1.16,132.0,17.29,7.09,1.85,362400.0,132.31,,04-30
366,600467,好当家,0.01,-26.67,,0.17,,788.96,-27.53,,04-30
367,000066,长城电脑,-0.07,-5.49,,-3.46,,-8654.31,-5.54,,04-30
368,600496,精工钢构,0.07,-11.08,,1.36,,4627.5,4.04,,04-30
369,600098,广州发展,0.09,17.59,,1.69,,23686.44,16.9,,04-30
370,000042,中洲控股,0.96,0.31,,13.07,,46139.88,100.62,,04-30
371,600234,*ST山水,-0.05,150.0,,-18.26,,-1052.92,245.52,,04-30
372,600584,长电科技,0.05,3206.25,,1.4,,5207.7,3721.48,,04-30
373,000959,首钢股份,-0.06,-6755.56,,-1.35,,-31665.43,-6697.46,,04-30
374,601668,中国建筑,0.19,26.67,5.31,3.97,-1.65,562483.7,21.59,,04-30
375,600869,智慧能源,0.08,180.33,,2.66,,8329.63,148.34,,04-30
376,000859,国风塑业,-0.02,233.33,,-0.62,,-854.44,349.58,,04-30
377,600115,东方航空,0.12,-861.73,,5.49,,156400.0,-862.93,,04-30
378,002024,苏宁云商,-0.04,-33.33,,-1.14,,-33192.3,-23.44,,04-30
379,000777,中核科技,0.05,-41.74,,1.8,,1947.41,4.89,,04-30
380,600739,辽宁成大,0.32,112.32,,3.36,,46327.17,122.44,,04-30
381,600179,安通控股,-0.18,5.88,,,,-6993.97,2.63,,04-30
