,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,603299,井神股份,,,,,,10591.69,,,07-11
1,601968,宝钢包装,,,,,,8769.37,,,04-23
2,000166,申万宏源,0.15,,,6.04,,103179.01,,,04-09
3,002797,第一创业,,,,,,15493.45,,,03-01
4,002736,国信证券,,,,,,150421.4,,,02-28
5,300388,国祯环保,,,,,,4423.71,17.29,,01-25
6,601997,贵阳银行,0.71,,,,,127960.27,,,12-25
7,300567,精测电子,,,,,,2256.32,,,11-05
8,002703,浙江世宝,0.24,,2.58,9.49,0.07,6270.1,,,11-01
9,600789,鲁抗医药,-0.17,-241.88,2.67,-5.99,0.07,-9667.98,-241.92,,10-31
10,000584,友利控股,-0.11,-311.11,3.83,-2.93,0.05,-4660.11,-310.99,,10-31
11,600191,华资实业,-0.08,-233.33,3.2,-2.43,-0.42,-3999.63,-232.1,,10-31
12,600602,云赛智联,0.05,-57.66,2.01,2.51,-0.11,5904.23,-57.62,,10-31
13,000683,远兴能源,0.15,7.14,3.08,4.87,0.75,11619.33,6.89,,10-31
14,600435,北方导航,0.0,40.0,2.86,0.15,0.04,313.78,27.92,,10-31
15,600512,腾达建设,0.03,14.29,1.42,2.16,-0.36,2380.33,16.88,,10-31
16,000630,铜陵有色,0.48,-35.14,7.38,6.6,-0.45,67683.01,-34.62,,10-31
17,600299,安迪苏,-1.59,-1425.0,4.05,-32.91,0.25,-83346.64,-1415.99,,10-31
18,600196,复星医药,0.57,1.79,5.36,10.93,0.22,109322.33,2.41,,10-31
19,000029,深深房A,0.06,-26.84,1.57,4.06,-0.19,6341.26,-26.86,,10-31
20,600575,皖江物流,0.26,8.33,3.76,8.02,-1.2,30657.57,20.75,,10-31
21,600388,龙净环保,0.84,2.44,11.13,7.54,1.17,18027.69,4.69,,10-31
22,600016,民生银行,1.04,30.0,5.44,19.74,-1.7,2881000.0,34.71,,10-31
23,000571,新大洲A,0.16,3.85,1.86,8.7,0.2,11507.09,3.86,,10-31
24,600691,阳煤化工,-0.42,66.29,-1.94,,-0.03,-4766.54,66.31,,10-31
25,600664,哈药股份,0.15,-71.92,4.02,3.73,0.33,28774.35,-66.67,,10-31
26,600108,亚盛集团,0.17,296.89,2.14,9.61,0.04,30356.88,317.97,,10-31
27,600689,上海三毛,0.13,491.55,2.14,6.03,-0.79,2528.02,489.26,,10-31
28,600652,游久游戏,0.04,300.0,1.76,2.23,0.26,2146.26,477.05,,10-31
29,000659,珠海中富,0.01,-88.89,1.8,0.54,0.26,1254.03,-88.84,,10-31
30,601126,四方股份,0.31,33.49,6.78,4.58,-1.05,12512.86,35.23,,10-31
31,600735,新华锦,0.03,153.91,1.19,2.49,0.09,610.98,155.02,,10-31
32,600766,园城黄金,0.19,-562.5,0.01,379.14,0.11,4149.46,-675.43,,10-31
33,600225,天津松江,-0.16,32.2,1.65,-9.04,0.3,-9799.04,32.54,,10-31
34,000156,华数传媒,0.12,-83.78,0.72,15.69,0.34,11708.66,33.11,,10-31
35,601398,工商银行,0.53,12.77,3.07,18.18,2.53,18560200.0,13.28,,10-31
36,600277,亿利洁能,0.07,-69.78,3.63,1.88,0.14,10405.36,-48.65,,10-31
37,600871,石化油服,-0.07,-133.64,2.16,-3.29,-0.08,-29012.9,-133.88,,10-31
38,600503,华丽家族,0.03,-94.75,1.72,1.58,0.16,3049.15,-94.78,,10-31
39,600782,新钢股份,-0.55,-350.0,5.6,-9.39,-0.03,-77037.61,-351.34,,10-31
40,600360,华微电子,0.04,-65.0,2.43,1.44,0.22,2382.48,-66.32,,10-31
41,000066,长城电脑,0.01,-86.76,2.32,0.36,1.26,1136.33,-87.43,,10-31
42,000609,绵石投资,0.07,-86.13,3.36,2.12,0.55,2142.72,-86.13,,10-31
43,600098,广州发展,0.27,64.17,4.6,5.54,0.91,67940.36,97.7,,10-31
44,600555,海航创新,0.0,-97.56,1.38,0.16,-0.27,286.42,-97.56,,10-31
45,600234,*ST山水,-0.13,62.5,-0.66,,0.01,-2663.11,67.88,,10-31
46,601880,大连港,0.1,-16.67,2.89,3.3,0.13,42386.23,-18.9,,10-31
47,600026,中远海能,-0.12,-149.81,6.73,-3.44,-0.0,-40616.74,-149.82,,10-31
48,600869,智慧能源,-0.08,-110.53,2.69,-2.52,0.53,-7477.03,-122.92,,10-31
49,600115,东方航空,0.32,-36.98,2.13,12.11,1.03,362975.5,-36.98,,10-31
50,600138,中青旅,0.63,19.23,6.81,9.87,0.22,26296.38,19.24,,10-31
51,601111,中国国航,0.35,-46.15,4.08,8.79,0.96,423600.3,-46.13,,10-31
52,600169,太原重工,-0.1,-145.4,2.26,-4.17,-0.25,-23324.43,-168.11,,10-31
53,600892,大晟文化,0.09,181.52,-0.54,,-0.77,538.2,181.18,,10-31
54,601199,江南水务,0.43,4.88,7.32,5.99,1.51,9993.92,14.45,,10-31
55,600873,梅花生物,0.15,-18.92,1.95,7.41,0.33,39585.1,-20.99,,10-31
56,600283,钱江水利,0.04,-81.82,3.27,1.08,0.23,1044.67,-83.23,,10-31
57,600695,绿庭投资,-0.15,-350.0,0.47,-47.89,-0.11,-9881.73,-348.43,,10-31
58,600338,西藏珠峰,-0.25,66.67,-0.71,,-0.15,-3964.37,68.85,,10-31
59,000637,茂化实华,0.03,-6.67,1.42,1.99,-0.12,1456.59,-3.64,,10-31
60,000155,*ST川化,-0.27,58.82,2.64,-9.67,0.38,-12583.48,58.38,,10-31
61,600250,南纺股份,-0.3,-1552.63,0.79,-41.5,-0.16,-7853.1,-1555.94,,10-31
62,600881,亚泰集团,0.21,-43.24,4.23,4.97,-0.69,39478.82,-44.33,,10-31
63,000839,中信国安,0.07,20.58,3.67,1.9,-0.27,11020.93,20.56,,10-31
64,600320,振华重工,-0.15,400.0,3.33,-4.32,0.34,-64480.87,378.85,,10-31
65,600352,浙江龙盛,0.31,-34.91,4.94,6.4,0.3,44840.04,-34.91,,10-31
66,000589,黔轮胎A,0.13,-18.75,4.44,2.91,1.78,6296.08,5.52,,10-31
67,600186,莲花健康,0.08,-136.51,0.89,9.41,0.03,8494.68,-136.5,,10-31
68,000402,金融街,0.46,-23.33,6.24,7.33,-0.68,137850.33,-23.9,,10-31
69,600355,精伦电子,-0.07,-124.14,1.82,-3.86,-0.18,-1762.33,-124.59,,10-31
70,600600,青岛啤酒,1.25,1.06,9.19,14.22,3.26,168261.01,1.11,,10-31
71,600485,信威集团,-0.13,-888.24,3.4,-3.87,-0.23,-1860.7,-888.68,,10-31
72,600495,晋西车轴,0.3,76.47,5.19,5.86,-0.51,8952.59,78.42,,10-31
73,000055,方大集团,0.02,-71.43,1.44,1.7,-0.01,1837.83,-65.36,,10-31
74,600643,爱建集团,0.19,58.47,3.69,6.87,-0.62,17700.85,83.19,,10-31
75,600420,现代制药,0.26,15.49,3.0,9.02,0.3,7573.81,15.52,,10-31
76,601186,中国铁建,0.41,2.5,5.54,7.67,0.16,509274.6,2.06,,10-31
77,600086,东方金钰,0.42,159.7,2.05,22.8,0.35,14803.28,159.71,,10-31
78,600815,厦工股份,0.44,-36.23,4.96,8.93,-1.28,34890.5,-34.91,,10-31
