,opDate,rzye,rzmre,rqyl,rqylje,rqmcl,rzrqjyzl
58,2013-10-10,195962993170,15182552559,339648905,2354044553,340165921,198317037723
59,2013-10-09,193433461807,13769689813,357359138,2456450737,375571559,195889912544
60,2013-10-08,190620546052,15019950957,366879711,2507698233,384258607,193128244285
61,2013-09-30,187007772810,9374945480,316975815,2277092903,246562420,189284865713
62,2013-09-27,189444140376,10876838276,331914844,2338569970,317802283,191782710346
63,2013-09-26,189696837512,13657728519,358659121,2451235734,355831218,192148073246
64,2013-09-25,188780192009,14754504704,409763163,2709037025,368654953,191489229034
65,2013-09-24,187832693086,15891243985,417705709,2728328302,386715705,190561021388
66,2013-09-23,186139026272,13746039404,444150091,2853246774,369637645,188992273046
67,2013-09-18,183564952864,10866924948,411050650,2705430781,353696624,186270383645
68,2013-09-17,184432606809,15108935690,448774820,2863619152,315685231,187296225961
69,2013-09-16,182712428747,15316387321,522282478,3159050563,379393184,185871479310
70,2013-09-13,180047463400,14794724049,540120825,3247774810,360354435,183295238210
71,2013-09-12,178704168813,18661489213,597504616,3574484088,535453455,182278652901
72,2013-09-11,175218296628,19066763751,578514557,3342404054,434966296,178560700682
73,2013-09-10,173742910141,20039717034,569671648,3327962635,534984688,177070872776
74,2013-09-09,170263953063,19419627776,572841053,3326596369,643061268,173590549432
75,2013-09-06,166841574757,11281155028,458059741,2758154510,387077105,169599729267
76,2013-09-05,165979329356,9804211049,452218205,2760954500,279374936,168740283856
77,2013-09-04,164744972424,10667189067,461955387,2814405924,326141151,167559378348
78,2013-09-03,163836243571,9264282240,455211449,2799921927,309326278,166636165498
79,2013-09-02,164203170766,10893889831,441640321,2793804345,352991068,166996975111
80,2013-08-30,162731361276,12066151492,441431963,2786331383,398632179,165517692659
81,2013-08-29,163646162418,10194973629,449724419,2783127447,318545128,166429289865
82,2013-08-28,162036114549,12670096372,459271193,2867436147,410235222,164903550696
83,2013-08-27,159897225927,10505399464,455087313,2907627936,382970001,162804853863
84,2013-08-26,158142844823,10303492304,461360635,2962018629,449671375,161104863452
85,2013-08-23,157206691091,9468849165,434019283,2737223795,373467241,159943914886
86,2013-08-22,157187498032,7154595112,451704878,2864261101,296577412,160051759133
87,2013-08-21,156834706420,6940768662,456856009,2866554016,306865258,159701260436
88,2013-08-20,155661493166,8705919775,473710694,2935192988,432898632,158596686154
89,2013-08-19,154828299983,7878352329,458511012,2907723962,427495712,157736023945
90,2013-08-16,154515208872,13006565961,468380174,2839761298,591046376,157354970170
91,2013-08-15,153382068990,7899681215,483929193,3054873234,296980699,156436942224
92,2013-08-14,152811481913,9089551977,511343014,3191811966,354927551,156003293879
93,2013-08-13,152674633346,9467806071,516575565,3213818900,312581246,155888452246
94,2013-08-12,151556419573,10517806898,534690876,3289803971,422254784,154846223544
95,2013-08-09,151564666504,7775889605,532873753,3131592635,322595309,154696259139
96,2013-08-08,151421916796,7147549342,551215343,3184371304,302562314,154606288100
97,2013-08-07,150260238669,8933967401,562354436,3248447266,353901159,153508685935
98,2013-08-06,149657184867,8542220553,560754251,3207775784,341131891,152864960651
99,2013-08-05,149397053080,7193323164,562127595,3258698825,267773693,152655751905
100,2013-08-02,148969271079,7328513424,571196826,3167904972,244524797,152137176051
101,2013-08-01,149555722683,7121569170,669954254,3337528664,354785014,152893251347
102,2013-07-31,149420127021,5473314564,688141829,3310731997,317514868,152730859018
103,2013-07-30,149207743996,6003056011,668748160,3192347775,354839138,152400091771
104,2013-07-29,149188477758,6003177022,660636545,3146310551,364563120,152334788309
105,2013-07-26,148875607683,5432377690,584027672,3020509405,272334242,151896117088
106,2013-07-25,149232789418,7665729318,579938408,3040026973,365801524,152272816391
107,2013-07-24,149279195818,8617463762,554078145,2930065483,443661952,152209261301
108,2013-07-23,148858609892,8486417073,528495519,3001644404,465502092,151860254296
109,2013-07-22,148324934682,5694020549,516275709,2872246439,407632288,151197181121
110,2013-07-19,147876128209,7248688103,502247173,2796392120,446867647,150672520329
111,2013-07-18,148720424372,6705464503,502715126,2904179326,329896451,151624603698
112,2013-07-17,147809024524,7738122870,554605991,3120392198,362363182,150929416722
113,2013-07-16,147690127651,7899410046,603789521,3279213977,404277328,150969341628
114,2013-07-15,146480487307,8714916690,545894285,3162192097,393604878,149642679404
115,2013-07-12,145732591370,10184240097,543415311,3012711389,313147034,148745302759
116,2013-07-11,144993447524,11836354163,724533627,3534498235,405142193,148527945759
117,2013-07-10,145468426190,6516616406,788853066,3459103698,321720518,148927529888
118,2013-07-09,145223927180,4060138518,776212943,3406756562,280443999,148630683742
119,2013-07-08,145461882454,5161294561,765919918,3349007814,290271717,148810890268
120,2013-07-05,146113979021,6311258009,746417774,3346427225,295951637,149460406246
121,2013-07-04,146431475969,6940758376,705957074,3222892968,363351094,149654368937
122,2013-07-03,146331396911,6458798024,666149816,3122156208,392375429,149453553119
123,2013-07-02,145793434860,6140202318,604798583,2994913148,363271927,148788348008
124,2013-07-01,145470354637,4848225334,554047588,2788908395,406632907,148259263032
125,2013-06-28,145646592122,6216909816,473465671,2530272294,503128004,148176864416
126,2013-06-27,146817016731,6272155736,407714571,2249592302,571116427,149066609033
127,2013-06-26,148060353548,6758398626,324544187,1947125975,593516269,150007479523
128,2013-06-25,147919911357,8118020855,284873562,1778591939,719022421,149698503296
129,2013-06-24,150897063226,7735165100,241094775,1790650183,569964484,152687713409
130,2013-06-21,152615187662,5782677649,239939372,1965173140,486182674,154580360802
131,2013-06-20,152880634081,6490612227,267805604,1987313226,373385951,154867947307
132,2013-06-19,152169383198,6713609038,332495342,2207794093,492808671,154377177291
133,2013-06-18,151212539265,5884392397,301010932,2230422477,477439795,153442961742
134,2013-06-17,150422821027,6939993912,266931758,2128562400,428371823,152551383427
135,2013-06-14,148836812594,5797043147,265154999,2061640842,374802575,150898453436
136,2013-06-13,149005277420,7009864137,236661204,1993164182,332491436,150998441602
137,2013-06-07,148108787978,7526886429,215926657,1957883747,235243875,150066671725
138,2013-06-06,149151822571,7577268832,233869034,2071556115,242293234,151223378686
139,2013-06-05,148965564717,6605148405,249272537,2183048019,237057925,151148612736
140,2013-06-04,148442795180,8363093077,259566015,2171821367,335833052,150614616547
141,2013-06-03,147120806309,8694878633,345692219,2557650932,301121296,149678457241
142,2013-05-31,145252249948,9369266328,283827772,2258880000,359663134,147511129948
143,2013-05-30,144688843185,10070309550,307986096,2418228409,339229593,147107071594
144,2013-05-29,143149532749,11029505099,318752046,2456234080,416142975,145605766829
145,2013-05-28,141777400469,11214809176,327865545,2455374710,457461210,144232775179
146,2013-05-27,140820346371,9894922165,302399486,2305293833,286551661,143125640204
147,2013-05-24,138984769078,7928041003,288295711,2234197713,251500832,141218966791
148,2013-05-23,138316858947,10511455801,310549981,2344207599,314530094,140661066546
149,2013-05-22,136139858373,9552038138,324325489,2437489139,260782720,138577347512
150,2013-05-21,134817899289,9591121306,314915983,2334850741,267288382,137152750030
151,2013-05-20,133091760357,11095254875,346464716,2517281991,375552639,135609042348
152,2013-05-17,131417103569,8768077046,356603362,2470385623,395353262,133887489192
153,2013-05-16,131622975578,8878686659,355984760,2475366123,395813111,134098341701
154,2013-05-15,130323971618,5529182884,337709979,2433053208,254134124,132757024826
155,2013-05-14,129517780377,6593084766,311169908,2337690202,246497726,131855470579
156,2013-05-13,128164330004,6459752621,311975510,2360915033,275974650,130525245037
157,2013-05-10,126740444825,6034576415,302954623,2303727340,290496190,129044172165
158,2013-05-09,126419196551,8168053782,328586084,2374710357,252690084,128793906908
159,2013-05-08,124888103709,7157542145,361546449,2507217737,301418246,127395321446
160,2013-05-07,124270338683,7074720877,329810628,2362140752,303058394,126632479435
161,2013-05-06,123361128607,7268197122,308417317,2276921533,339490889,125638050140
162,2013-05-03,121887004198,6620964102,273711623,2148735200,352356561,124035739398
163,2013-05-02,122197863473,5644481042,256379935,2057674882,262890394,124255538355
164,2013-04-26,121166321228,5086048547,231242790,1942209657,231262387,123108530885
165,2013-04-25,122009589488,6886959934,281114391,2172998614,336901479,124182588102
166,2013-04-24,121552670270,6827152161,301987832,2287185309,379207719,123839855579
167,2013-04-23,120768319189,7082174321,276912714,2131780731,257901753,122900099920
168,2013-04-22,119391719252,7099827303,321564829,2384691901,219729253,121776411153
169,2013-04-19,117698737075,7739024920,352285862,2443084447,412698424,120141821522
170,2013-04-18,117671674605,4771936720,329887400,2292643432,295537900,119964318037
171,2013-04-17,117144800742,4875309857,327887516,2267620822,391843539,119412421564
172,2013-04-16,116263244718,5209405509,296228182,2139946274,307886724,118403190992
173,2013-04-15,116037778763,4245116922,310449750,2199324054,266042893,118237102817
174,2013-04-12,115950047834,3905815812,303698649,2148492748,213041967,118098540582
175,2013-04-11,116103113411,4192362486,316677057,2152973603,201267777,118256087014
176,2013-04-10,115776352843,4753020947,312303383,2142951912,288025234,117919304755
177,2013-04-09,115626276701,4952528226,281641041,1985863434,320378225,117612140135
178,2013-04-08,115054289211,4894186965,231800180,1762793624,298927793,116817082835
179,2013-04-03,113947874189,4074983283,238181467,1829121676,269389114,115776995865
180,2013-04-02,114124843819,5298058935,233982688,1812584900,288122642,115937428719
181,2013-04-01,113635641259,4542232360,236893360,1823593206,232219448,115459234465
182,2013-03-29,112888053998,5204018492,235085790,1883391009,287753194,114771445007
183,2013-03-28,113187084739,8010031524,241346363,1899979450,325060876,115087064189
184,2013-03-27,112137310840,6298683390,291761330,2269197193,267285479,114406508033
185,2013-03-26,111035476296,7099634360,294171941,2248488085,266674030,113283964381
186,2013-03-25,109877567428,6297772712,316957896,2449059912,279004940,112326627340
187,2013-03-22,108591092977,5511652970,318449443,2435871005,243690346,111026963982
188,2013-03-21,108019003348,7062886655,334857043,2483731778,270158014,110502735126
189,2013-03-20,107196193138,8066187351,331895869,2399762325,415504328,109595955463
190,2013-03-19,106755434421,5201097686,291718070,2130073796,289261107,108885508217
191,2013-03-18,106238513278,5282720607,276039932,2019528889,267797480,108258042167
192,2013-03-15,105626987105,7471161896,288992367,2011775416,408902401,107638762521
193,2013-03-14,104874569425,4609782978,286117015,1996905584,283442449,106871475009
194,2013-03-13,104108557626,5513877779,254251612,1825837512,299097407,105934395138
195,2013-03-12,102711768682,7022483678,262582542,1902714770,314762594,104614483452
196,2013-03-11,102821772759,5082088791,267982074,1948452838,276632787,104770225597
197,2013-03-08,101901925034,5936313125,275907117,1987526048,290445126,103889451082
198,2013-03-07,101488438654,8464044001,274465533,1966923628,309917753,103455362282
199,2013-03-06,99945597555,8520559834,299587767,2115377147,327014420,102060974702
200,2013-03-05,98534885455,8155054783,279817534,2000673735,402108670,100535559190
201,2013-03-04,97426076304,9066487513,232683604,1727135393,308220189,99153211697
202,2013-03-01,95606134303,7320602629,262116842,1972673189,263260807,97578807492
203,2013-02-28,94814148222,7990991763,286756914,2105272544,353484188,96919420766
204,2013-02-27,94762628748,5775746098,259018993,1840023561,317130058,96602652309
205,2013-02-26,94033826662,7658469765,239348529,1805074779,286012204,95838901441
206,2013-02-25,92421928218,4784968168,251500918,1830456434,232553313,94252384652
207,2013-02-22,91592282645,5317827763,230803646,1742091491,210726317,93334374136
208,2013-02-21,91468231688,8401141942,249389678,1853586564,262302413,93321818252
209,2013-02-20,90333744696,6361224934,302836704,2257186074,223244382,92590930770
210,2013-02-19,89876334442,7886100852,313654098,2271718764,213396088,92148053206
211,2013-02-18,87926525532,8842693426,335820575,2416617093,205111168,90343142625
212,2013-02-08,84932368202,6812942439,329320025,2418021962,172759587,87350390164
213,2013-02-07,86663004886,8580920767,366210902,2660619696,211824227,89323624582
214,2013-02-06,85266773477,7874045216,455924139,3110879179,206983997,88377652656
215,2013-02-05,83842570892,9474416050,470151254,3132341883,284032107,86974912775
216,2013-02-04,82305911782,11251626666,508919726,3224025811,314655291,85529937593
217,2013-02-01,79974275475,7920561619,520978774,3294340997,285848430,83268616472
218,2013-01-31,80012584798,7429868873,533770933,3229530293,246998316,83242115091
219,2013-01-30,79109519537,8022477919,542739932,3231189179,300927152,82340708716
220,2013-01-29,77370649389,8032156123,524521539,3195250984,324575148,80565900373
221,2013-01-28,75824006707,7217230263,488530667,3070041858,342789657,78894048565
222,2013-01-25,74656422784,3835370531,409112298,2643745664,213678710,77300168448
223,2013-01-24,74826755422,8055560610,443965934,2769072963,363638399,77595828385
224,2013-01-23,74367360145,5642831418,452815961,2824296289,266353151,77191656434
225,2013-01-22,73300956177,7837765200,484012406,2877985819,383004646,76178941996
226,2013-01-21,71876409211,6561602308,467597658,2889135338,280265354,74765544549
227,2013-01-18,70367079826,5755908405,422240885,2715427584,284914625,73082507410
228,2013-01-17,70577250953,5886935810,401297868,2549583418,260767601,73126834371
229,2013-01-16,69257047349,7447346465,427966270,2712346680,234712367,71969394029
230,2013-01-15,68086057649,7691869725,462407649,2866456375,269803585,70952514024
231,2013-01-14,66993937995,7911830846,450430887,2776368938,324599804,69770306933
232,2013-01-11,65761864960,5721944752,428139149,2503842541,229860202,68265707501
233,2013-01-10,65288113087,5763183125,482789420,2812446464,252995418,68100559551
234,2013-01-09,64195114532,5722165174,473092376,2728892539,259417409,66924007071
235,2013-01-08,63304834290,5640074918,470222324,2760964424,228406328,66065798714
236,2013-01-07,62235629990,5443529030,496273481,2933725931,275217920,65169355921
237,2013-01-04,60785480318,7407752903,468316259,2811995346,249165702,63597475664
