,opDate,rzye,rzmre,rqyl,rqylje,rqmcl,rzrqjyzl
177,2012-04-16,31551930384,1690206798,99357507,745742224,40483930,32297672608
178,2012-04-13,31321457781,1929005224,103454520,724919491,42290928,32046377272
179,2012-04-12,31658371384,2069068142,99941076,728861977,80194978,32387233361
180,2012-04-11,31650530805,1620531132,79068442,637539984,55313390,32288070789
181,2012-04-10,31315108010,1442581118,73810230,613613548,80355809,31928721558
182,2012-04-09,31312683905,1263660302,68770210,637822011,47806726,31950505916
183,2012-04-06,31203189503,1556670352,73395741,638010186,46986690,31841199689
184,2012-04-05,31036889547,1910713961,64586644,612979847,56598239,31649869394
185,2012-03-30,30855059829,1118746389,56193346,498505368,62941195,31353565197
186,2012-03-29,31466692094,1468201404,44127042,451280109,46667617,31917972203
187,2012-03-28,31725359177,1803704771,48674164,472971028,42376494,32198330205
188,2012-03-27,31652995174,1639570640,49559003,506940846,27388022,32159936020
189,2012-03-26,31310255462,1024520698,46497850,500457946,23866413,31810713408
190,2012-03-23,31324525878,1588669351,48785242,501264079,26483738,31825789957
191,2012-03-22,31258610141,1552432938,57970650,539410434,31317968,31798020575
192,2012-03-21,31184318827,2250811673,54813928,524894386,35619553,31709213213
193,2012-03-20,30881415456,2213237546,56871972,538233515,30913007,31419648971
194,2012-03-19,30589579776,2323158537,56181903,578814778,27401075,31168394554
195,2012-03-16,30040251162,1990283308,54580030,560756438,28742946,30601007600
196,2012-03-15,30030622336,2615937639,59941649,553397981,32707021,30584020317
197,2012-03-14,29962495014,3971920425,69025989,583607249,49997459,30546102263
198,2012-03-13,29506123404,2090953160,69587560,650512180,26611167,30156635584
199,2012-03-12,29313541336,2466695709,67451971,624485011,21119382,29938026347
200,2012-03-09,28698907823,2039557422,68860749,627719200,27333645,29326627023
201,2012-03-08,28553279578,2004963445,65148944,617717954,30877433,29170997532
202,2012-03-07,28322835473,2037715180,60969711,572080706,27513496,28894916179
203,2012-03-06,27925437822,2260379699,57613626,576731626,22969708,28502169448
204,2012-03-05,27545673775,2328139500,69480404,661468241,23245402,28207142016
205,2012-03-02,27048735068,2290381860,68726983,651310699,32257235,27700045767
206,2012-03-01,26693098407,1544104350,66158703,599587277,18384913,27292685684
207,2012-02-29,26421186475,2001683188,69376741,618905567,21241505,27040092042
208,2012-02-28,26173607268,2196625510,87665091,723104224,35380084,26896711492
209,2012-02-27,25953096751,3344833427,84073278,749953321,40228327,26703050072
210,2012-02-24,25607219924,2713861391,79216645,715901888,38356889,26323121812
211,2012-02-23,25509973452,2185981378,74545206,658672185,29827061,26168645637
212,2012-02-22,25223728541,2434752756,71213515,648311438,33399169,25872039979
213,2012-02-21,24969797018,1563224989,67474234,604735691,28384179,25574532709
214,2012-02-20,24772829932,1759766700,67006375,579980747,25030078,25352810679
215,2012-02-17,24478237341,1179539111,67342330,576582374,21536477,25054819715
216,2012-02-16,24491754154,1582477398,67354573,590145157,29591666,25081899311
217,2012-02-15,24179753364,1781362196,70206203,601734232,33021804,24781487596
218,2012-02-14,23860965648,1256560815,67425776,579118989,21818417,24440084637
219,2012-02-13,23608213305,1582126178,74001887,607362447,27428688,24215575752
220,2012-02-10,23186699954,1445006748,77934173,644878993,37539934,23831578947
221,2012-02-09,23364280534,1737119914,73917036,614904727,24235925,23979185261
222,2012-02-08,23304347745,1565565996,76405228,626032158,42850739,23930379903
223,2012-02-07,23313248252,1445701790,67519882,547716962,23234560,23860965214
224,2012-02-06,22784517940,1343935156,79203248,647383244,30082272,23431901184
225,2012-02-03,22515446802,1520410924,72249383,614937122,28466238,23130383924
226,2012-02-02,22396236472,1178861936,74944712,616095248,40883119,23012331720
227,2012-02-01,22366485298,1285617462,62171415,499224550,29621146,22865709848
228,2012-01-31,22014346641,1044338505,65089079,516870389,25851288,22531217030
229,2012-01-30,21653344631,1502767818,61608639,517342115,27449182,22170686746
230,2012-01-20,21088647331,1142179973,55586416,465817218,26347917,21554464549
231,2012-01-19,22161798417,1384432993,55687161,469400533,34258703,22631198950
232,2012-01-18,22564638461,1581544852,58523016,462490757,27677343,23027129218
233,2012-01-17,22582606058,1651314781,58887823,472151600,44605354,23054757658
234,2012-01-16,22638911372,878056969,55948078,482314622,23390485,23121225994
235,2012-01-13,22674391245,1133649934,53783886,472373707,32020707,23146764952
236,2012-01-12,22781226572,1231619261,55347593,518981025,25652667,23300207597
237,2012-01-11,22869720240,1274706955,54570044,484380898,22465195,23354101138
238,2012-01-10,22773950655,1701133654,60754782,542466054,36201132,23316416709
239,2012-01-09,22853440665,1130784004,53940103,493659623,36755697,23347100288
240,2012-01-06,22974795499,825709884,46360925,424102079,28232074,23398897578
241,2012-01-05,22871007499,794286091,50717382,442507556,33093226,23313515055
242,2012-01-04,23086161879,788064877,46400139,420191819,23909849,23506353698
