,rzmre,rzye,rqmcl,rqyl,rqye,rzrqye,opDate
0,3030467403,43987071657,85439434,199459539,1109558048,45096629705,2013-03-08
0,2592272117,44483743056,83035920,192778594,1142918313,45626661369,2013-03-11
0,3126156756,43987235440,101063190,184184846,1085815000,45073050440,2013-03-12
0,2643278687,44502600148,90227799,171576521,1040361961,45542962109,2013-03-13
0,2119089954,44599858873,88241624,181656303,1141767187,45741626060,2013-03-14
0,3179538703,44476405909,130993802,186952116,1131751497,45608157406,2013-03-15
0,2805984335,45017252252,96557228,200118841,1159800374,46177052626,2013-03-18
0,2672239472,45330117598,103361704,194247703,1176210190,46506327788,2013-03-19
0,3982072138,45946162746,113706707,201910534,1239029917,47185192663,2013-03-20
0,3833716918,46555406536,99726724,226750610,1285206270,47840612806,2013-03-21
0,3127675127,47066351328,73952471,219872493,1298942930,48365294258,2013-03-22
0,3102468308,47504286239,95808028,210690549,1288227642,48792513881,2013-03-25
0,3274850839,47943233550,119324480,216178698,1254913338,49198146888,2013-03-26
0,2761019727,48285784980,127406218,208773612,1294005597,49579790577,2013-03-27
0,3178851019,48249521154,69210910,164896276,1145977979,49395499133,2013-03-28
0,2317516935,47940593815,71672506,166027781,1141288542,49081882357,2013-03-29
0,2549563576,48455799112,113083440,181817270,1219155029,49674954141,2013-04-01
0,2893724704,48587759994,144551933,189924916,1205314969,49793074963,2013-04-02
0,2081935539,48448102938,78160614,159658220,1144491567,49592594505,2013-04-03
0,2678869677,49049372615,112672471,170353706,1162830656,50212203271,2013-04-08
0,2747792566,49500549353,161171807,209647154,1222677382,50723226735,2013-04-09
0,2796629589,49691281626,82314776,206258224,1224987619,50916269245,2013-04-10
0,2363993729,50093384318,109306539,215656939,1264233569,51357617887,2013-04-11
0,2194364099,50086057987,77579679,184486267,1213018092,51299076079,2013-04-12
0,2250355517,50267391275,104295552,213005216,1246041959,51513433234,2013-04-15
0,2567004572,50403688364,136696600,247931121,1299879514,51703567878,2013-04-16
0,2556890088,50811009240,99337968,268360499,1371833961,52182843201,2013-04-17
0,2826629357,51169226678,86506085,242615497,1359688788,52528915466,2013-04-18
0,4275496148,51605303306,141592440,229058580,1344339967,52949643273,2013-04-19
0,4339863701,52666787012,85805613,235937883,1375571251,54042358263,2013-04-22
0,3896137052,53097767654,75862856,199844215,1262109265,54359876919,2013-04-23
0,4256215709,53643293901,185370116,222435271,1341190340,54984484241,2013-04-24
0,4431495448,53893980104,166100881,229387216,1283340944,55177321048,2013-04-25
0,3070428514,53130446388,82362509,175301579,1146717598,54277163986,2013-04-26
0,2851416789,53389265264,110999550,205410351,1281790854,54671056118,2013-05-02
0,3678892938,53412882231,152191322,250916074,1332630353,54745512584,2013-05-03
0,4721668474,54669924142,135733302,269438394,1433575746,56103499888,2013-05-06
0,4249555293,55314950990,131170609,281379583,1442836460,56757787450,2013-05-07
0,4210050672,55675878774,117028157,284430189,1515731712,57191610486,2013-05-08
0,4981430668,56532740985,107809008,280742416,1491061069,58023802054,2013-05-09
0,4100969857,56933999592,82484676,240965976,1431503799,58365503391,2013-05-10
0,4094792276,57914030265,137540708,285589726,1431454536,59345484801,2013-05-13
0,4278949948,58875417244,137862141,267285811,1299029404,60174446648,2013-05-14
0,4368942236,59826534526,161686497,286138810,1361790467,61188324993,2013-05-15
0,6054154823,60453928626,268406807,349116127,1463779593,61917708219,2013-05-16
0,5726475059,60796704759,114333789,280983085,1448435134,62245139893,2013-05-17
0,7493277717,62141046767,155431832,303640697,1516687425,63657734192,2013-05-20
0,7411299262,63971390449,102231897,276007834,1509584017,65480974466,2013-05-21
0,6995778696,65200461623,101939598,286321683,1508123158,66708584781,2013-05-22
0,6643936304,66224406982,129090416,279433023,1439953219,67664360201,2013-05-23
0,5510801569,67054886924,103026544,263193803,1401752165,68456639089,2013-05-24
0,6207705498,68437854961,97330395,297965077,1418339798,69856194759,2013-05-27
0,6818119587,69049309636,105370872,279126364,1460372988,70509682624,2013-05-28
0,7161614249,70370409467,94109185,281781328,1467904045,71838313512,2013-05-29
0,6353240686,71556019104,90993668,290423172,1478556615,73034575719,2013-05-30
0,6130445442,72376838981,73142217,246863020,1323916628,73700755609,2013-05-31
0,5555096756,73244396149,79802674,253763909,1312002808,74556398957,2013-06-03
0,5501673090,73889441598,92530668,217013883,1170622000,75060063598,2013-06-04
0,4354012438,74488904230,94037272,230937592,1252619214,75741523444,2013-06-05
0,5080247477,75219166610,83574889,212696267,1197170599,76416337209,2013-06-06
0,4733146584,74727235244,128420480,160805950,1014465820,75741701064,2013-06-07
0,4489090641,75224717534,85082118,145646322,946405676,76171123210,2013-06-13
0,4220547530,75266932669,104802736,173927736,1051707502,76318640171,2013-06-14
0,4755073115,76097436847,98356525,178606888,1124668898,77222105745,2013-06-17
0,3772367069,76422188017,114754829,203170595,1173103139,77595291156,2013-06-18
0,4449728824,77013695404,154088336,226298209,1177369586,78191064990,2013-06-19
0,4246842313,77397729945,114674713,188173545,1106620919,78504350864,2013-06-20
0,3600230737,76954514402,138139645,168021302,1067064779,78021579181,2013-06-21
0,4587140948,76135845373,191861532,160279569,881044353,77016889726,2013-06-24
0,4658048451,74054366166,228772880,125037038,770517304,74824883470,2013-06-25
0,4135139740,74072705966,228158031,194300208,999007083,75071713049,2013-06-26
0,4288572195,73512525211,216722484,226967126,1084569781,74597094992,2013-06-27
0,3566309551,72875058243,229719454,233826373,1149491940,74024550183,2013-06-28
0,3656439253,72751919898,146595794,251401656,1246559798,73998479696,2013-07-01
0,4452601886,72799056177,155386960,284238671,1349939381,74148995558,2013-07-02
0,4784675386,73267992520,171234534,326502250,1397118496,74665111016,2013-07-03
0,5251189063,73382092140,254813112,386114488,1459779623,74841871763,2013-07-04
0,4596839742,73301652889,170792217,384464435,1483659959,74785312848,2013-07-05
0,3866438798,73224164454,178635557,402088138,1440569849,74664734303,2013-07-08
0,2833684865,73135199281,139173647,377314694,1436169914,74571369195,2013-07-09
0,4563044030,73593183390,162391309,393010167,1515685702,75108869092,2013-07-10
0,7349036134,73662053179,204696342,348988453,1464737737,75126790916,2013-07-11
0,6409287578,74011506249,158199322,317001508,1364774566,75376280815,2013-07-12
0,6196478897,74813727905,169492427,323686585,1432047183,76245775088,2013-07-15
0,6123310643,75877436771,154862525,341665036,1467780341,77345217112,2013-07-16
0,5684212876,76315496262,163707120,329077698,1425375420,77740871682,2013-07-17
0,4946523212,77106853255,125389578,317983958,1355527911,78462381166,2013-07-18
0,5646887328,76890872377,179554374,322695215,1300428296,78191300673,2013-07-19
0,4509479798,77802842313,153424401,356494672,1367007577,79169849890,2013-07-22
0,6214358365,78233750263,176723586,348926680,1414041081,79647791344,2013-07-23
0,6735710689,79141374574,123252803,343270262,1381973778,80523348352,2013-07-24
0,6102129203,79217763077,169512283,352109354,1436569916,80654332993,2013-07-25
0,4353128328,79040342685,135696755,349824102,1387136276,80427478961,2013-07-26
0,4483940057,79412718503,126727463,358319182,1398057397,80810775900,2013-07-29
0,4277402125,79290326705,175925109,374229350,1436572612,80726899317,2013-07-30
0,3966250717,78993648353,129021094,389883711,1482704141,80476352494,2013-07-31
0,5756509612,79382002916,143449453,386451204,1461406004,80843408920,2013-08-01
0,5257125227,79181634222,104562701,341770044,1436900311,80618534533,2013-08-02
0,5014914495,79889333313,130775992,364225812,1521573205,81410906518,2013-08-05
0,6229687781,80430657888,154798109,388937207,1529813189,81960471077,2013-08-06
0,6357799870,80421320602,121002149,384711116,1548419286,81969739888,2013-08-07
0,5051367849,81039747913,115405055,390396066,1555416075,82595163988,2013-08-08
0,5347679998,81111415284,97974185,370311086,1523859327,82635274611,2013-08-09
0,7004127474,81341617792,160684919,397798572,1610097236,82951715028,2013-08-12
0,5950329784,82050442160,83195954,381074177,1573622790,83624064950,2013-08-13
0,6220681012,82513441277,129769908,401214785,1598811194,84112252471,2013-08-14
0,5137131117,82812920164,86524865,371022176,1504242307,84317162471,2013-08-15
0,7190031770,82709091315,184142480,340384603,1351525214,84060616529,2013-08-16
0,5249432078,82998984799,140207894,314047417,1398939767,84397924566,2013-08-19
0,5118372392,83215031103,126767255,316262538,1396468180,84611499283,2013-08-20
0,4360328707,83553324470,108687096,310051360,1389431681,84942756151,2013-08-21
0,4691531150,83725300129,95087934,314990164,1413962983,85139263112,2013-08-22
0,6021585674,83613937617,123901139,298190468,1342984270,84956921887,2013-08-23
0,6382021457,84418698866,141898132,337706481,1412791606,85831490472,2013-08-26
0,5504166144,85146039268,81530194,323208355,1388692299,86534731567,2013-08-27
0,6695706809,85670693846,159195780,345077729,1393574527,87064268373,2013-08-28
0,5043307456,86175390968,114613871,333779634,1351862841,87527253809,2013-08-29
0,6335514912,85748691723,133603823,332864369,1327609529,87076301252,2013-08-30
0,5636492032,86257440089,136768501,346694861,1385404796,87642844885,2013-09-02
0,5841468478,86469002886,153159759,362607392,1433999217,87903002103,2013-09-03
0,5736522359,86572248531,93894710,366959016,1443069619,88015318150,2013-09-04
0,5961922117,87173576347,69353711,359579833,1419857061,88593433408,2013-09-05
0,5353744416,87169602831,71246562,342099742,1401277366,88570880197,2013-09-06
0,8651548662,87939517311,151408225,358143563,1446703613,89386220924,2013-09-09
0,8910777764,88811924639,144474017,324078154,1412100506,90224025145,2013-09-10
0,9692985610,89211017795,162441589,319912884,1396509143,90607526938,2013-09-11
0,7694054824,89996527295,137086035,320462695,1389296638,91385823933,2013-09-12
0,6414581289,90102560997,88081596,288251344,1364529532,91467090529,2013-09-13
0,7590805047,91428333120,120523018,316856906,1353959596,92782292716,2013-09-16
0,7293416848,92343420925,96666985,247740961,1261998070,93605418995,2013-09-17
0,5543515702,92127370440,84742868,243478160,1217383990,93344754430,2013-09-18
0,7700224910,93600017357,151542039,289261270,1339334910,94939352267,2013-09-23
0,8936307687,95080067354,113603011,292673658,1301561241,96381628595,2013-09-24
0,8727706165,96197535045,143817653,307700178,1308311477,97505846522,2013-09-25
0,7739204952,96757466358,108446548,247367042,1182616016,97940082374,2013-09-26
0,6206896658,96485701932,81533506,216200267,1149107486,97634809418,2013-09-27
0,5975859610,95705401400,48128218,196304717,1100641339,96806042739,2013-09-30
0,9324783934,97834223068,167218099,266638826,1273132866,99107355934,2013-10-08
0,8301627959,99389769342,79575201,255296348,1253461484,100643230826,2013-10-09
0,9472849061,100838277209,143668424,268236208,1282002450,102120279659,2013-10-10
0,8963686482,101570392394,116839802,252054223,1278301332,102848693726,2013-10-11
0,9548475267,102832589600,94139363,260797079,1314073001,104146662601,2013-10-14
0,9197636676,103862850768,102879420,248857077,1262677800,105125528568,2013-10-15
0,8508459310,104209428015,117898291,225049789,1218008586,105427436601,2013-10-16
0,7444609181,104094599532,117216431,233328475,1237329969,105331929501,2013-10-17
0,6418431052,104170446735,102376635,234563103,1248659146,105419105881,2013-10-18
0,9125567576,105396348912,148161202,258096966,1323984396,106720333308,2013-10-21
0,10288969057,105722213848,115799983,237539617,1265647278,106987861126,2013-10-22
0,9004429874,105781681744,204174432,295960436,1299034692,107080716436,2013-10-23
0,5873188271,106058139231,114811728,235939751,1233241402,107291380633,2013-10-24
0,6953663790,105784880121,131899312,196617412,1114996559,106899876680,2013-10-25
0,5515968931,105661629431,120735546,205553261,1119217843,106780847274,2013-10-28
0,7825222585,104862238545,181125715,209358401,1147599964,106009838509,2013-10-29
0,6191712619,105136676010,142417485,233161321,1233736484,106370412494,2013-10-30
0,5773320513,105219517428,120619756,235760535,1219917023,106439434451,2013-10-31
0,4522990211,104366022209,100515382,224292052,1211202509,105577224718,2013-11-01
0,4456605044,104563530196,84027753,235762328,1226353723,105789883919,2013-11-04
0,5547967064,104899300930,128073060,244144628,1227642534,106126943464,2013-11-05
0,5984357470,104986678608,145157261,264552617,1201444625,106188123233,2013-11-06
0,4905832429,104960990717,129640305,248648427,1163285268,106124275985,2013-11-07
0,4450267012,104624498906,132012898,243300724,1137302458,105761801364,2013-11-08
0,3961488137,104599091137,148463770,258239783,1209067395,105808158532,2013-11-11
0,4494044827,104374065038,151592694,267807023,1269142049,105643207087,2013-11-12
0,4425751960,103954825531,155297523,292808924,1252529296,105207354827,2013-11-13
0,4959778032,103897276579,138538907,253151004,1251442301,105148718880,2013-11-14
0,7218782563,103917975768,148497382,254078835,1217549751,105135525519,2013-11-15
0,8148170503,104538386226,180698073,278296863,1281782631,105820168857,2013-11-18
0,7275231392,105253593734,116546184,278609301,1290263192,106543856926,2013-11-19
0,6558755962,106087273421,87718378,263706932,1305775433,107393048854,2013-11-20
0,7923859609,106899806663,111196507,259571017,1273739359,108173546022,2013-11-21
0,6396685965,106834887807,90837482,240091674,1255453788,108090341595,2013-11-22
0,6204626754,107552152644,131630200,285213608,1305895103,108858047747,2013-11-25
0,5866491843,108101302559,80657769,231922600,1259305311,109360607870,2013-11-26
0,7892170066,108692060976,119828588,244482925,1259393391,109951454367,2013-11-27
0,8615532717,109075735483,159084165,271358235,1286305870,110362041353,2013-11-28
0,7428000039,109122780731,61050924,212001746,1230136924,110352917655,2013-11-29
0,10142057003,109056728460,180800591,256835328,1228199967,110284928427,2013-12-02
0,6520492020,109290544355,148604847,251116378,1299984342,110590528697,2013-12-03
0,8373810515,109631851835,151914615,282828407,1373522515,111005374350,2013-12-04
0,7213238970,109926434622,85137015,255038512,1316872113,111243306735,2013-12-05
0,6240539856,109948679907,66223473,228933028,1273403764,111222083671,2013-12-06
0,6546339489,110759190047,88466784,243965311,1287738664,112046928711,2013-12-09
0,6647166227,111345274365,130911120,273264590,1297537290,112642811655,2013-12-10
0,6043913331,111492453115,76588396,213571456,1199937534,112692390649,2013-12-11
0,5799900378,111937430556,90897525,227414979,1227162480,113164593036,2013-12-12
0,5220758720,111840127972,78399078,224388225,1172186697,113012314669,2013-12-13
0,6070913915,111963376295,94397223,224581489,1129512305,113092888600,2013-12-16
0,4937862080,112372299375,110812571,258670762,1159358888,113531658263,2013-12-17
0,4359318314,112391488844,90505621,226326003,1144735020,113536223864,2013-12-18
0,4918980901,112642522114,86290837,216120924,1111889346,113754411460,2013-12-19
0,4674084066,112576999415,108998701,217944774,1035595339,113612594754,2013-12-20
0,4321763745,112607483627,87966302,191343688,1024918935,113632402562,2013-12-23
0,4702808267,112901535143,120680093,214472828,1078102137,113979637280,2013-12-24
0,5055376006,113599276616,91063321,205178188,1088008027,114687284643,2013-12-25
0,5753362290,114226332960,130772672,231988384,1086356127,115312689087,2013-12-26
0,5383625087,114248007896,139638577,227390973,1100931431,115348939327,2013-12-27
0,6065625465,115481481588,66144194,190200274,1042044684,116523526272,2013-12-30
0,5575720624,115491348382,144110355,224480452,1115029877,116606378259,2013-12-31
