,opDate,rzye,rzmre,rqyl,rqylje,rqmcl,rzrqjyzl
79,2011-09-02,20901163881,513088861,15842578,148371813,4677930,21049535694
80,2011-09-01,20898889032,591419508,16459049,170124255,6978877,21069013287
81,2011-08-31,20893312611,631883913,14817593,156151205,5352129,21049463816
82,2011-08-30,20749898186,941988987,15575374,144874603,8519795,20894772789
83,2011-08-29,20496342307,924883740,14198005,138195444,6936504,20634537751
84,2011-08-26,20109341830,779339684,14260666,144852223,4749623,20254194053
85,2011-08-25,19909811437,1096244617,18118303,178337878,19696022,20088149315
86,2011-08-24,20148223867,612218009,10600253,124292110,4595203,20272515977
87,2011-08-23,20161763673,533358619,10029143,119578438,5461264,20281342111
88,2011-08-22,20104631668,558701490,9545426,105877958,3715579,20210509626
89,2011-08-19,20074117205,651203376,9616532,105792568,5616951,20179909773
90,2011-08-18,20125765773,551565624,9341227,102841701,2849491,20228607474
91,2011-08-17,20020240955,543389929,11401958,121490686,5960696,20141731641
92,2011-08-16,19938522613,667246061,11029909,119343076,5334915,20057865689
93,2011-08-15,19900155759,753176441,12740168,138610368,7811496,20038766127
94,2011-08-12,19780555772,613786247,8721815,100761200,5604528,19881316972
95,2011-08-11,19853845619,734314619,10015140,118858307,9749563,19972703926
96,2011-08-10,19891797252,722853204,8164476,102750046,6358839,19994547298
97,2011-08-09,19958893276,928507380,8510822,103220280,9821263,20062113556
98,2011-08-08,19965951464,1069167394,6228649,84548175,6829971,20050499639
99,2011-08-05,19903220315,732342442,6236968,81846166,4610775,19985066481
100,2011-08-04,19916978654,425657196,6177709,88632479,1934766,20005611133
101,2011-08-03,19947338610,517125110,6009484,84927100,2512125,20032265710
102,2011-08-02,19875147783,587232237,5634766,80459862,3827179,19955607645
103,2011-08-01,19710659516,526493233,6757289,94262148,3564907,19804921664
104,2011-07-29,19559824766,599191915,7444958,99044215,7700455,19658868981
105,2011-07-28,19687768485,729220145,6158003,89444658,2856995,19777213143
106,2011-07-27,19723552899,710416333,7058607,91618285,4154342,19815171184
107,2011-07-26,19521197009,600132078,6979343,91989898,4838398,19613186907
108,2011-07-25,19407400892,1223685970,7053850,90912525,5661279,19498313417
109,2011-07-22,19089884281,538622268,8038123,109482316,2046281,19199366597
110,2011-07-21,19064469706,794485438,7927616,103321745,2763768,19167791451
111,2011-07-20,18904053734,753245170,8025978,104270653,2273105,19008324387
112,2011-07-19,18721052787,869512293,9226150,116105702,4966708,18837158489
113,2011-07-18,18533214237,938114982,10626146,118284743,4400937,18651498980
114,2011-07-15,18253511171,898096392,11091762,124866183,4445765,18378377354
115,2011-07-14,18255187388,941410724,10004823,118056602,7088673,18373243990
116,2011-07-13,18208652416,810911250,8339733,107247652,4194816,18315900068
117,2011-07-12,17997153779,882517355,7666637,96865179,1397483,18094018958
118,2011-07-11,17917092953,703189744,9106733,120987808,2281816,18038080761
119,2011-07-08,17776243573,836312390,9576651,123145684,3327510,17899389257
120,2011-07-07,17758752144,1120177136,10090018,128926937,5285068,17887679081
121,2011-07-06,17663982481,986207992,8978645,120444365,2794260,17784426846
122,2011-07-05,17383762436,922968515,11443964,138735839,4495776,17522498275
123,2011-07-04,17323611660,1166307857,12854616,152657402,5022068,17476269062
124,2011-07-01,17284258925,924432426,9895063,126466709,3314300,17410725634
125,2011-06-30,17124281108,1040052866,11193673,131300405,5586823,17255581513
126,2011-06-29,16809796611,858850391,11266552,120598921,4031312,16930395532
127,2011-06-28,16606989920,808099694,12446374,140407937,5449689,16747397857
128,2011-06-27,16488029126,875088965,11729864,136963765,3819564,16624992891
129,2011-06-24,16292288301,1246001461,12614137,139250514,7404590,16431538815
130,2011-06-23,16344099381,590474443,10385270,127163624,5572437,16471263005
131,2011-06-22,16340605968,458576650,8562699,110372758,3246944,16450978726
132,2011-06-21,16298026991,556172998,8746775,108578882,4500981,16406605873
133,2011-06-20,16237528175,684553790,7041289,84482812,4208224,16322010987
134,2011-06-17,15996336369,543788365,6893626,85261149,3206708,16081597518
135,2011-06-16,16725857941,548958255,6380948,80625517,3149921,16806483458
136,2011-06-15,16604120197,681522651,7176378,92799285,2954550,16696919482
137,2011-06-14,16495870887,632876203,7462570,96724997,4647154,16592595884
138,2011-06-13,16526574094,461222722,7313918,89785589,2794483,16616359683
139,2011-06-10,16706872250,510782266,6829387,87414402,3503615,16794286652
140,2011-06-09,16652969254,536559008,5502362,77298236,1354205,16730267490
141,2011-06-08,16637485175,652215529,5936404,82207141,2297381,16719692316
142,2011-06-07,16632529204,494847936,4933489,71988989,1125846,16704518193
143,2011-06-03,16651911918,429223785,4572371,69985984,1436302,16721897902
144,2011-06-02,16686353331,707660792,4478362,71607044,2568570,16757960375
145,2011-06-01,16497676967,429816133,5753115,86503868,1261193,16584180835
146,2011-05-31,16438326942,605991887,6405088,82236507,2723857,16520563449
147,2011-05-30,16213113108,405172307,6559796,81285713,2173872,16294398821
148,2011-05-27,16191808615,353444434,5550782,72613616,3297768,16264422231
149,2011-05-26,16341680214,355960669,6033407,78006622,2108777,16419686836
150,2011-05-25,16283881810,452351034,6097604,79638143,2105200,16363519953
151,2011-05-24,16214417437,435565589,5842578,81266047,2168465,16295683484
152,2011-05-23,16098875769,583648042,4944670,71963942,1974913,16170839711
153,2011-05-20,16152695129,388182430,5823957,83657525,1343500,16236352654
154,2011-05-19,16077648730,457940932,6641537,87460100,2057864,16165108830
155,2011-05-18,16108290447,488478494,5823070,76216406,1213983,16184506853
156,2011-05-17,15929011870,531243729,6135784,77901100,3172339,16006912970
157,2011-05-16,15719819800,429035133,5888151,77105086,1494117,15796924886
158,2011-05-13,15708129071,839978633,5952900,77440669,2347153,15785569740
159,2011-05-12,15577419319,637723841,7396415,79021693,2865176,15656441012
160,2011-05-11,15401083312,446166522,6848453,84911516,2034728,15485994828
161,2011-05-10,15395985663,549641025,8506550,95339354,4009762,15491325017
162,2011-05-09,15232374677,655677577,6954166,79239553,3053830,15311614230
163,2011-05-06,15121981644,575024359,7884402,79037225,3168270,15201018869
164,2011-05-05,15244339467,517842819,8093045,74631038,4013594,15318970505
165,2011-05-04,15343903210,720446025,9876674,90450206,6684147,15434353416
166,2011-05-03,15460738148,576526525,8520054,79822417,4452343,15540560565
167,2011-04-29,15489352748,660353548,7108920,77939727,5409610,15567292475
168,2011-04-28,15496163903,816293853,6300953,69131777,3717515,15565295680
169,2011-04-27,15650190523,700835759,6616761,70066258,2820572,15720256781
170,2011-04-26,15631632543,607506192,9058682,81107842,2767526,15712740385
171,2011-04-25,15674614639,831491973,10324778,88110797,6829894,15762725436
172,2011-04-22,15747595484,793020974,6733335,73647335,2122066,15821242819
173,2011-04-21,15678896887,891476736,6904789,74874951,3852804,15753771838
174,2011-04-20,15422476966,974222845,5668500,66104465,3303600,15488581431
175,2011-04-19,15113883362,833387870,6761054,71154456,2117258,15185037818
176,2011-04-18,15115565632,1078745597,7706571,81851545,3249509,15197417177
177,2011-04-15,14964312035,907993468,7011864,79992980,4872515,15044305015
178,2011-04-14,14893886634,1055293369,6117783,77139044,2627953,14971025678
179,2011-04-13,14822054819,1279809135,5703039,79253489,1932786,14901308308
180,2011-04-12,14507155762,1382760835,8994317,89657042,5225243,14596812804
181,2011-04-11,14042989427,1624611942,7216389,91166318,2178560,14134155745
182,2011-04-08,13663436042,987464836,7076922,90126072,1459031,13753562114
183,2011-04-07,13456816257,1083025717,9643279,114503907,2837584,13571320164
184,2011-04-06,13311929130,1453562222,9962181,116722118,5630068,13428651248
185,2011-04-01,13397963410,926784061,5728654,63330615,4045524,13461294025
186,2011-03-31,13389814034,957692779,5412348,62935430,4025546,13452749464
187,2011-03-30,13114336973,971615362,5501314,68312126,3531533,13182649099
188,2011-03-29,13000571572,1392433791,7308035,84735680,6399488,13085307252
189,2011-03-28,12747132404,1099208957,3649954,49224109,2724000,12796356513
190,2011-03-25,12645793482,872828184,3599329,58416102,2152467,12704209584
191,2011-03-24,12569889147,652630190,3981062,68362920,1179932,12638252067
192,2011-03-23,12473138104,784408790,3867230,62197982,1280206,12535336086
193,2011-03-22,12389914708,611897421,4029430,66353212,2623142,12456267920
194,2011-03-21,12286615929,663574647,3119346,53508592,1095180,12340124521
195,2011-03-18,12177302266,573637847,2822995,52352121,644890,12229654387
196,2011-03-17,12128220239,761298186,3190921,55122334,2079084,12183342573
197,2011-03-16,12214737047,892411036,4176678,60619177,2859423,12275356224
198,2011-03-15,12234504116,911628602,3187169,53807370,2658107,12288311486
199,2011-03-14,12144451877,557513061,2278770,35723632,462300,12180175509
200,2011-03-11,11973484849,745190335,3072279,41932876,1026502,12015417725
201,2011-03-10,11749387072,849626386,3864903,55875733,1989364,11805262805
202,2011-03-09,11615540852,801429978,4563041,75334080,2824714,11690874932
203,2011-03-08,11521780981,904709041,4265229,71401857,1756246,11593182838
204,2011-03-07,11378560775,1337038695,4776797,77652784,3075421,11456213559
205,2011-03-04,11147027377,747928982,3154893,45941862,2749980,11192969239
206,2011-03-03,11046130055,1019788440,4413327,57169330,4624908,11103299385
207,2011-03-02,11009415972,808798087,1761509,23705832,1752220,11033121804
208,2011-03-01,10924143093,769595277,1498840,22389292,1456341,10946532385
209,2011-02-28,10886936320,675667868,1156621,17100603,1615160,10904036923
210,2011-02-25,10858082464,692267202,932791,16338957,1283484,10874421421
211,2011-02-24,10796619793,794570977,1308597,17262748,1806055,10813882541
212,2011-02-23,10619583455,647426365,972043,14897624,1245891,10634481079
213,2011-02-22,10525272993,1001895274,1431301,15915330,1988907,10541188323
214,2011-02-21,10315577822,767670898,1020144,11621281,647958,10327199103
215,2011-02-18,10157728964,647287468,1139340,11894180,517100,10169623144
216,2011-02-17,10032421759,955054160,1174063,12102813,586242,10044524572
217,2011-02-16,9792654830,847457177,1199053,13686326,377000,9806341156
218,2011-02-15,9596234682,860216663,1274273,14779112,730800,9611013794
219,2011-02-14,9715701377,915382728,1398773,17152769,895000,9732854146
220,2011-02-11,9771176484,512505121,863773,10218163,183570,9781394647
221,2011-02-10,9740914093,491495815,1092573,13778369,430809,9754692462
222,2011-02-09,9589509907,529461387,999913,12714493,858828,9602224400
223,2011-02-01,9402454012,392394929,961205,12960401,673100,9415414413
224,2011-01-31,9583910868,632364871,1528405,15715553,989600,9599626421
225,2011-01-28,9469502833,447644390,1277756,12840273,515000,9482343106
226,2011-01-27,9429095585,695694010,1315956,12945773,1377700,9442041358
227,2011-01-26,9349795135,389519420,808236,9365923,544400,9359161058
228,2011-01-25,9220062356,346162375,689771,9333398,361280,9229395754
229,2011-01-24,9177837418,509692127,896102,9228124,1250571,9187065542
230,2011-01-21,9102872273,540497532,554580,7299859,1357900,9110172132
231,2011-01-20,9086647897,497827964,456911,6614513,591600,9093262410
232,2011-01-19,9087977825,462920729,555611,7280845,532300,9095258670
233,2011-01-18,8981757570,405004924,588226,5909762,515500,8987667332
234,2011-01-17,8821400941,443218144,809973,7448751,840392,8828849692
235,2011-01-14,8769493796,379638726,702858,6913532,423910,8776407328
236,2011-01-13,8754029313,367484313,781358,11325427,249101,8765354740
237,2011-01-12,8710801634,401466452,854548,10147082,571040,8720948716
238,2011-01-11,8667104852,355611110,897535,10944904,708474,8678049756
239,2011-01-10,8758781466,560718946,550461,6997014,546062,8765778480
240,2011-01-07,8690038014,626845747,690326,9286568,1202003,8699324582
241,2011-01-06,8727223150,509404270,326823,4413921,377620,8731637071
242,2011-01-05,8596471915,631058464,292089,3737827,274600,8600209742
243,2011-01-04,8516136811,727620536,437889,6276423,564533,8522413234
