date,open,high,close,low,volume,amount
2005-04-08,984.665,1003.699,1003.445,979.529,1476252600,9151349808
2005-04-11,1003.8789999999999,1008.735,995.421,992.773,1593606600,10436232248
2005-04-12,993.711,993.711,978.697,978.204,1022619300,6479563495
2005-04-13,987.95,1006.4989999999999,1000.9,987.95,1607168700,10029602129
2005-04-14,1004.64,1006.416,986.975,985.578,1294571000,7813424514
2005-04-15,982.613,982.613,974.082,971.93,1040895500,6541675456
2005-04-18,970.9069999999999,970.9069999999999,963.7719999999999,958.6489999999999,859840000,5329138712
2005-04-19,962.916,968.867,965.8860000000001,957.91,921262300,5768907755
2005-04-20,964.1510000000001,964.1510000000001,950.867,946.197,885070500,5300003714
2005-04-21,948.8610000000001,955.553,943.9810000000001,938.595,994614500,6140646108
2005-04-22,942.908,947.909,939.1010000000001,934.957,1069188400,6373550345
2005-04-25,935.993,935.993,930.07,920.1619999999999,1147047800,6667303132
2005-04-26,928.428,939.696,937.0830000000001,924.655,1169047100,7029373085
2005-04-27,938.57,938.91,926.6039999999999,925.8960000000001,1078061100,6432845906
2005-04-28,923.529,945.5039999999999,942.073,914.829,1434348600,8315813742
2005-04-29,940.806,942.453,932.395,929.81,1123541900,6853192443
2005-05-09,934.65,937.39,909.174,909.174,852911500,4889696446
2005-05-10,905.543,913.388,913.076,892.313,1049433100,5960910722
2005-05-11,911.8380000000001,917.2230000000001,901.8510000000001,900.438,904204700,5128333208
2005-05-12,899.9680000000001,900.063,885.82,883.5110000000001,1022872000,6107327165
2005-05-13,883.505,898.505,887.543,875.576,1124490600,6228419643
2005-05-16,885.3889999999999,885.3889999999999,875.2710000000001,869.334,822428800,4630088469
2005-05-17,873.077,888.2810000000001,881.462,868.212,877227300,4635198616
2005-05-18,881.1410000000001,890.403,883.196,871.821,787861000,4615409280
2005-05-19,882.842,888.0160000000001,884.171,871.289,814958300,4263472583
2005-05-20,883.513,891.02,882.763,879.18,722667600,3835476288
2005-05-23,880.2810000000001,880.2810000000001,863.341,862.0980000000001,727979500,3725791093
2005-05-24,861.195,871.7669999999999,868.456,855.587,920692900,4777971875
2005-05-25,867.658,876.305,868.451,861.659,723855600,3742173189
2005-05-26,867.758,872.835,857.331,854.956,662278600,3470051082
2005-05-27,855.595,864.9630000000001,849.508,848.398,774998300,4240678764
2005-05-30,847.6339999999999,858.462,855.612,842.102,697158300,3712116331
2005-05-31,856.561,863.198,855.946,853.291,704782100,3601006687
2005-06-01,855.206,857.6569999999999,837.5319999999999,836.04,790230200,4274074912
2005-06-02,835.467,835.493,818.3789999999999,812.9889999999999,950865700,5220786229
2005-06-03,816.546,823.86,818.033,807.965,793605600,4164754479
2005-06-06,816.7310000000001,839.15,838.997,807.784,900918500,4685006534
2005-06-07,841.579,858.092,837.2819999999999,835.179,1306706800,7248577634
2005-06-08,848.5360000000001,908.829,905.773,844.4730000000001,3290783900,17414544247
2005-06-09,907.569,925.365,912.6039999999999,895.0360000000001,3314184000,17782386004
2005-06-10,911.941,911.941,894.556,889.1030000000001,2239150200,12006754528
2005-06-13,894.997,900.18,892.959,877.69,1562800200,7944060172
2005-06-14,895.3910000000001,905.415,883.5369999999999,882.862,1434357000,7692070462
2005-06-15,881.2080000000001,881.248,866.834,865.1360000000001,1145405600,6272310250
2005-06-16,866.659,879.493,879.237,861.827,1104968500,6115269193
2005-06-17,883.605,888.078,880.345,876.038,1496300900,8285455982
2005-06-20,881.623,906.482,906.255,872.563,1899208200,10290889580
2005-06-21,906.306,906.306,896.166,894.3860000000001,1277478400,6890936652
2005-06-22,894.7689999999999,901.243,900.6460000000001,891.926,1047813400,5882401451
2005-06-23,900.059,904.8960000000001,893.572,892.831,950930800,5465028353
2005-06-24,892.061,898.67,898.301,888.3969999999999,891873900,4732186046
2005-06-27,904.209,920.6469999999999,916.043,904.209,1654540200,8903493734
2005-06-28,913.48,913.48,903.716,901.207,1040221900,5536098456
2005-06-29,906.7510000000001,907.571,898.898,898.084,1080674600,5751998008
2005-06-30,897.102,897.102,878.686,876.8839999999999,1085547200,5597946269
2005-07-01,875.935,875.935,859.4939999999999,858.37,1009459700,5086726820
2005-07-04,855.317,856.1,855.932,842.812,884027700,4026099534
2005-07-05,853.679,856.738,849.679,845.3610000000001,799268800,4529674417
2005-07-06,850.253,854.448,842.556,838.6089999999999,689831400,3627265630
2005-07-07,841.748,848.0219999999999,844.7289999999999,839.2819999999999,596246500,2901826588
2005-07-08,842.62,842.62,829.4889999999999,827.2289999999999,722100000,3447787083
2005-07-11,837.863,850.658,824.097,822.5239999999999,843900600,4092653674
2005-07-12,821.9110000000001,854.2860000000001,851.816,818.863,1498987100,7519245269
2005-07-13,850.4689999999999,851.949,846.2310000000001,841.8580000000001,939884200,4674024437
2005-07-14,844.94,856.095,849.59,843.176,936196800,4742557429
2005-07-15,849.873,854.6039999999999,841.0010000000001,837.783,888956300,4203939701
2005-07-18,839.221,840.005,832.995,829.679,850000600,3767754660
2005-07-19,831.5010000000001,840.143,835.6080000000001,829.2769999999999,789181800,3622924794
2005-07-20,835.301,844.712,842.6410000000001,832.1439999999999,852647300,3953440082
2005-07-21,842.7460000000001,843.987,843.987,835.757,836610100,4118496717
2005-07-22,847.541,867.165,859.693,842.987,2163097600,10210013616
2005-07-25,858.328,860.951,856.86,854.284,1181608000,5762385031
2005-07-26,856.189,880.034,876.48,856.189,2182677600,10513580671
2005-07-27,876.942,894.0260000000001,894.012,876.0360000000001,2040953700,9688109273
2005-07-28,893.8789999999999,900.997,890.885,888.5,2062252700,10326374188
2005-07-29,889.41,892.294,888.164,883.383,1339740600,6409062024
2005-08-01,887.7180000000001,897.285,891.607,885.85,1180830900,5451576867
2005-08-02,892.13,903.648,903.5980000000001,888.3960000000001,1429254700,6441958706
2005-08-03,905.181,919.2819999999999,909.57,903.76,2578629800,11911777040
2005-08-04,907.42,909.827,904.15,901.625,1451925600,6682690057
2005-08-05,904.039,923.808,923.803,903.94,1912376500,9585685726
2005-08-08,926.571,933.154,927.471,923.573,2160894400,11135756693
2005-08-09,926.9730000000001,933.3939999999999,933.0889999999999,919.107,1953290700,9704541246
2005-08-10,933.26,940.37,940.37,926.275,2151576300,10214864206
2005-08-11,940.785,953.992,953.992,939.3860000000001,2707366600,14042061872
2005-08-12,954.7189999999999,959.268,938.316,933.985,2916814400,14457553256
2005-08-15,937.705,954.502,954.502,936.113,2043081300,10503460782
2005-08-16,955.27,959.3430000000001,945.058,939.916,2386181800,12606079730
2005-08-17,943.405,953.342,953.012,930.325,2145776900,10910460911
2005-08-18,954.155,956.841,920.671,919.1210000000001,3185532700,15916423709
2005-08-19,918.091,927.32,923.038,910.0830000000001,2224267900,10881501177
2005-08-22,923.1080000000001,933.3510000000001,931.673,919.222,1603101000,7745835021
2005-08-23,931.809,931.809,923.414,915.033,1540648800,7508824639
2005-08-24,923.558,935.23,930.6510000000001,923.558,1595974700,7736512283
2005-08-25,930.975,933.196,930.118,920.61,1629205700,7604864624
2005-08-26,930.2460000000001,930.325,928.258,921.8430000000001,1542980400,7186198527
2005-08-29,928.341,928.341,917.3710000000001,913.7669999999999,1546226100,7137708170
2005-08-30,916.086,920.2080000000001,914.88,912.8380000000001,1243817000,5858436210
2005-08-31,915.122,928.212,927.916,911.505,1462363000,7034282250
2005-09-01,928.52,944.947,944.559,926.06,2230638400,10558677965
2005-09-02,945.9780000000001,947.918,947.8710000000001,941.314,1861443800,8864773608
2005-09-05,949.077,952.985,952.717,944.6289999999999,1784331800,8242226133
2005-09-06,953.41,956.297,936.61,934.972,2122225500,10583985179
2005-09-07,934.9910000000001,952.8960000000001,952.758,932.648,1960846600,9956808193
2005-09-08,954.273,958.867,955.2819999999999,947.707,2242439300,11753260243
2005-09-09,955.112,959.898,949.065,946.0210000000001,1621931000,7924193974
2005-09-12,949.779,952.551,949.5060000000001,945.403,1167261300,5610130326
2005-09-13,949.584,963.921,963.7739999999999,948.128,1657943100,7999031246
2005-09-14,964.97,970.263,970.193,961.64,1995829100,9942627972
2005-09-15,970.58,970.9639999999999,969.5980000000001,965.6560000000001,1637767900,8098160518
2005-09-16,969.6189999999999,970.37,967.495,964.285,1397857100,6989327513
2005-09-19,967.44,971.987,971.1360000000001,964.263,1473742100,7427481654
